,Year,Month,NDVI,datetime
0,2000.0,2.0,0.3541444444444444,2000-02-01
1,2000.0,3.0,0.3109055555555556,2000-03-01
2,2000.0,4.0,0.2471432098765432,2000-04-01
3,2000.0,5.0,0.216245061728395,2000-05-01
4,2000.0,6.0,0.3506203703703704,2000-06-01
5,2000.0,7.0,0.2850728395061728,2000-07-01
6,2000.0,8.0,0.3904,2000-08-01
7,2000.0,9.0,0.4331135802469136,2000-09-01
8,2000.0,10.0,0.4375604938271604,2000-10-01
9,2000.0,11.0,0.5347839506172841,2000-11-01
10,2000.0,12.0,0.5150333333333335,2000-12-01
11,2001.0,1.0,,2001-01-01
12,2001.0,2.0,0.4074049382716049,2001-02-01
13,2001.0,3.0,,2001-03-01
14,2001.0,4.0,,2001-04-01
15,2001.0,5.0,0.3348913580246914,2001-05-01
16,2001.0,6.0,,2001-06-01
17,2001.0,7.0,0.418820987654321,2001-07-01
18,2001.0,8.0,0.3550413580246913,2001-08-01
19,2001.0,9.0,0.2622123456790123,2001-09-01
20,2001.0,10.0,0.3851222222222222,2001-10-01
21,2001.0,11.0,0.3681938271604938,2001-11-01
22,2001.0,12.0,,2001-12-01
23,2002.0,1.0,,2002-01-01
24,2002.0,2.0,,2002-02-01
25,2002.0,3.0,0.0569777777777777,2002-03-01
26,2002.0,4.0,0.3040271604938271,2002-04-01
27,2002.0,5.0,0.4949691358024691,2002-05-01
28,2002.0,6.0,0.4610882716049383,2002-06-01
29,2002.0,7.0,0.3451074074074074,2002-07-01
30,2002.0,8.0,0.3668148148148148,2002-08-01
31,2002.0,9.0,0.5654493827160494,2002-09-01
32,2002.0,10.0,0.6038358024691358,2002-10-01
33,2002.0,11.0,0.5966623456790123,2002-11-01
34,2002.0,12.0,0.4924932098765431,2002-12-01
35,2003.0,1.0,0.4255506172839507,2003-01-01
36,2003.0,2.0,0.4459962962962963,2003-02-01
37,2003.0,3.0,0.3946166666666666,2003-03-01
38,2003.0,4.0,0.5269734567901235,2003-04-01
39,2003.0,5.0,0.4323104938271605,2003-05-01
40,2003.0,6.0,0.3650981481481481,2003-06-01
41,2003.0,7.0,0.3583845679012346,2003-07-01
42,2003.0,8.0,0.328491975308642,2003-08-01
43,2003.0,9.0,0.2278259259259259,2003-09-01
44,2003.0,10.0,0.3438074074074074,2003-10-01
45,2003.0,11.0,0.4064302469135802,2003-11-01
46,2003.0,12.0,0.5085475308641976,2003-12-01
47,2004.0,1.0,0.6107006172839506,2004-01-01
48,2004.0,2.0,0.587182098765432,2004-02-01
49,2004.0,3.0,0.546708024691358,2004-03-01
50,2004.0,4.0,0.6465598765432099,2004-04-01
51,2004.0,5.0,0.625433950617284,2004-05-01
52,2004.0,6.0,0.5004259259259259,2004-06-01
53,2004.0,7.0,0.5275413580246915,2004-07-01
54,2004.0,8.0,0.6055030864197531,2004-08-01
55,2004.0,9.0,0.5825604938271606,2004-09-01
56,2004.0,10.0,0.5916851851851852,2004-10-01
57,2004.0,11.0,0.6679728395061728,2004-11-01
58,2004.0,12.0,0.6172444444444445,2004-12-01
59,2005.0,1.0,0.6191864197530864,2005-01-01
60,2005.0,2.0,0.6408716049382716,2005-02-01
61,2005.0,3.0,0.5675962962962963,2005-03-01
62,2005.0,4.0,0.491841975308642,2005-04-01
63,2005.0,5.0,0.3122228395061728,2005-05-01
64,2005.0,6.0,0.4962067901234568,2005-06-01
65,2005.0,7.0,0.3934543209876543,2005-07-01
66,2005.0,8.0,0.3871216049382716,2005-08-01
67,2005.0,9.0,0.5423197530864198,2005-09-01
68,2005.0,10.0,0.5577851851851852,2005-10-01
69,2005.0,11.0,0.4670481481481481,2005-11-01
70,2005.0,12.0,0.4364555555555555,2005-12-01
71,2006.0,1.0,0.3962518518518519,2006-01-01
72,2006.0,2.0,0.4215913580246914,2006-02-01
73,2006.0,3.0,0.4485432098765432,2006-03-01
74,2006.0,4.0,0.3724314814814815,2006-04-01
75,2006.0,5.0,0.4821962962962963,2006-05-01
76,2006.0,6.0,0.3566320987654321,2006-06-01
77,2006.0,7.0,0.3637925925925926,2006-07-01
78,2006.0,8.0,0.3279506172839506,2006-08-01
79,2006.0,9.0,0.415316049382716,2006-09-01
80,2006.0,10.0,0.4784493827160494,2006-10-01
81,2006.0,11.0,0.6297012345679013,2006-11-01
82,2006.0,12.0,0.5624388888888889,2006-12-01
83,2007.0,1.0,0.4779697530864197,2007-01-01
84,2007.0,2.0,0.4731351851851853,2007-02-01
85,2007.0,3.0,0.5098179012345679,2007-03-01
86,2007.0,4.0,0.4242956790123456,2007-04-01
87,2007.0,5.0,0.2424808641975308,2007-05-01
88,2007.0,6.0,0.3748740740740741,2007-06-01
