Year,Month,Day,RF_in
2026,3,31,0.0377611058486311
2026,4,1,0.0034688297114868
2026,4,2,0.0907831700976648
2026,4,3,0.0024927058766415
2026,4,4,0.0027872031442136
2026,4,5,0.0111283947267974
2026,4,6,0.0122979348517256
2026,4,7,0.2056893609848757
2026,4,8,0.1558099247756384
2026,4,9,0.2885153662814243
2026,4,10,4.914576946802549
2026,4,11,0.0386823986250376
2026,4,12,0.6332886730070607
2026,4,13,0.2971627476542849
2026,4,14,0.0013822635223442
2026,4,15,0.000257192119265
2026,4,16,3.466610768231403e-05
2026,4,17,0.0005831942288164
2026,4,18,0.0280773107773988
2026,4,19,1.506703774984975e-06
2026,4,20,0.0030586298160769
2026,4,21,0.0164129602627491
2026,4,22,0.0002208288045223
2026,4,23,0.0738099366035361
2026,4,24,0.1042479834635843
2026,4,25,0.01787551327536
2026,4,26,0.0453443352005926
2026,4,27,0.1644153878653352
2026,4,28,0.0022890188666883
2026,4,29,0.012466888728104239
