Year,Month,NDVI,datetime
2000.0,4.0,0.24826777422869648,2000-04-01
2000.0,5.0,0.14254626521357783,2000-05-01
2000.0,6.0,0.2801854639877508,2000-06-01
2000.0,7.0,0.21895081319926699,2000-07-01
2000.0,8.0,0.28510428063663434,2000-08-01
2000.0,9.0,0.3186121811101466,2000-09-01
2000.0,10.0,0.261750915904104,2000-10-01
2000.0,11.0,0.5557213771490404,2000-11-01
2000.0,12.0,0.5011756331832321,2000-12-01
2001.0,1.0,0.4699604835039304,2001-01-01
2001.0,2.0,0.31443489922417533,2001-02-01
2001.0,3.0,0.16465874660162277,2001-03-01
2001.0,4.0,0.317418157318492,2001-04-01
2001.0,5.0,0.20401071619104455,2001-05-01
2001.0,6.0,0.2428065170476466,2001-06-01
2001.0,7.0,0.2850360870361328,2001-07-01
2001.0,8.0,0.35884322649166905,2001-08-01
2001.0,9.0,0.29412081212173274,2001-09-01
2001.0,10.0,0.37964500615626207,2001-10-01
2001.0,11.0,0.40177027384440106,2001-11-01
2001.0,12.0,0.47868629738136576,2001-12-01
2002.0,1.0,0.38762146749614196,2002-01-01
2002.0,2.0,0.5494632014521846,2002-02-01
2002.0,3.0,0.4413765330373505,2002-03-01
2002.0,4.0,0.21922391726646895,2002-04-01
2002.0,5.0,0.32395238052179787,2002-05-01
2002.0,6.0,0.35275228523913726,2002-06-01
2002.0,7.0,0.31180009724181373,2002-07-01
2002.0,8.0,0.2550476450978974,2002-08-01
2002.0,9.0,0.2866064942913291,2002-09-01
2002.0,10.0,0.4182669086220824,2002-10-01
2002.0,11.0,0.4885148413387346,2002-11-01
2002.0,12.0,0.4517383339964313,2002-12-01
2003.0,1.0,0.38861350071283035,2003-01-01
2003.0,2.0,0.36669191902066456,2003-02-01
2003.0,3.0,0.30089084013008777,2003-03-01
2003.0,4.0,0.240462479767976,2003-04-01
2003.0,5.0,0.3922847465232567,2003-05-01
2003.0,6.0,0.253064614755136,2003-06-01
2003.0,7.0,0.2977531103440273,2003-07-01
2003.0,8.0,0.24074832304024402,2003-08-01
2003.0,9.0,0.19545710528338398,2003-09-01
2003.0,10.0,0.19168690104543426,2003-10-01
2003.0,11.0,0.4106313446421682,2003-11-01
2003.0,12.0,0.39358916106047453,2003-12-01
2004.0,1.0,0.5142403590826341,2004-01-01
2004.0,2.0,0.33164860289773823,2004-02-01
2004.0,3.0,0.3553314208984375,2004-03-01
2004.0,4.0,0.4844989541136188,2004-04-01
2004.0,5.0,0.4137746551890432,2004-05-01
2004.0,6.0,0.41236825636875485,2004-06-01
2004.0,7.0,0.31644712848427853,2004-07-01
2004.0,8.0,0.4660768391173563,2004-08-01
2004.0,9.0,0.4730052241572627,2004-09-01
2004.0,10.0,0.442879099904755,2004-10-01
2004.0,11.0,0.47132482646424095,2004-11-01
2004.0,12.0,0.5431957009397907,2004-12-01
2005.0,1.0,0.6129298269012828,2005-01-01
2005.0,2.0,0.49191020447530864,2005-02-01
2005.0,3.0,0.5316686277036313,2005-03-01
2005.0,4.0,0.3176449434256848,2005-04-01
2005.0,5.0,0.28728287308304395,2005-05-01
2005.0,6.0,0.3354156635425709,2005-06-01
2005.0,7.0,0.37608083089192706,2005-07-01
2005.0,8.0,0.3606334262424045,2005-08-01
2005.0,9.0,0.4016958166051794,2005-09-01
2005.0,10.0,0.47439137211552374,2005-10-01
2005.0,11.0,0.36747496805073304,2005-11-01
2005.0,12.0,0.4690550815911941,2005-12-01
2006.0,1.0,0.37925696667329767,2006-01-01
2006.0,2.0,0.39739071881329574,2006-02-01
2006.0,3.0,0.3872631214283131,2006-03-01
2006.0,4.0,0.3436089974862558,2006-04-01
2006.0,5.0,0.3400946487615138,2006-05-01
2006.0,6.0,0.3012777022373529,2006-06-01
2006.0,7.0,0.3067392419885706,2006-07-01
2006.0,8.0,0.30494091834551024,2006-08-01
2006.0,9.0,0.2696240507526162,2006-09-01
2006.0,10.0,0.3401776772958261,2006-10-01
2006.0,11.0,0.5906988544228636,2006-11-01
2006.0,12.0,0.5550041198730469,2006-12-01
2007.0,1.0,0.4665005530840085,2007-01-01
2007.0,2.0,0.3522441534348476,2007-02-01
2007.0,3.0,0.2414455884768639,2007-03-01
2007.0,4.0,0.2713918568175516,2007-04-01
2007.0,5.0,0.27711719936794704,2007-05-01
2007.0,6.0,0.27209929478021316,2007-06-01
2007.0,7.0,0.35142203907907743,2007-07-01
2007.0,8.0,0.34686578350302616,2007-08-01
2007.0,9.0,0.4465116806972174,2007-09-01
2007.0,10.0,0.38346450711474006,2007-10-01
2007.0,11.0,0.5103845478575907,2007-11-01
2007.0,12.0,0.4192317444601177,2007-12-01
2008.0,1.0,0.4954053148811246,2008-01-01
2008.0,2.0,0.4034947524836034,2008-02-01
2008.0,3.0,0.42512257893880206,2008-03-01
2008.0,4.0,0.17144749488359617,2008-04-01
2008.0,5.0,0.31996580995159385,2008-05-01
2008.0,6.0,0.3730144500732422,2008-06-01
2008.0,7.0,0.20011421486183448,2008-07-01
2008.0,8.0,0.24123973610960406,2008-08-01
2008.0,9.0,0.14660880006389854,2008-09-01
2008.0,10.0,0.2792441756637008,2008-10-01
2008.0,11.0,0.2078227761351032,2008-11-01
2008.0,12.0,0.2837760360152633,2008-12-01
2009.0,1.0,0.5326981721100984,2009-01-01
2009.0,2.0,0.5296456607771508,2009-02-01
2009.0,3.0,0.37989924866476177,2009-03-01
2009.0,4.0,0.28268889438958816,2009-04-01
2009.0,5.0,0.22346976951316552,2009-05-01
2009.0,6.0,0.25950740296163677,2009-06-01
2009.0,7.0,0.28184577565134306,2009-07-01
2009.0,8.0,0.29307739822952833,2009-08-01
2009.0,9.0,0.3040670701015143,2009-09-01
2009.0,10.0,0.2859750441562982,2009-10-01
2009.0,11.0,0.29482492988492237,2009-11-01
2009.0,12.0,0.4547528396418065,2009-12-01
2010.0,1.0,0.42103468341591915,2010-01-01
2010.0,2.0,0.39845299426420233,2010-02-01
2010.0,3.0,0.24930219297055844,2010-03-01
2010.0,4.0,0.23844784866144628,2010-04-01
2010.0,5.0,0.208521784087758,2010-05-01
2010.0,6.0,0.20372946468400366,2010-06-01
2010.0,7.0,0.24672277474109036,2010-07-01
2010.0,8.0,0.19803089565700954,2010-08-01
2010.0,9.0,0.2093748398769049,2010-09-01
2010.0,10.0,0.27024125464168597,2010-10-01
2010.0,11.0,0.29632500071584444,2010-11-01
2010.0,12.0,0.4555492165647907,2010-12-01
2011.0,1.0,0.4591728022069107,2011-01-01
2011.0,2.0,0.4011227172098042,2011-02-01
2011.0,3.0,0.3496429537549431,2011-03-01
2011.0,4.0,0.38735344969196084,2011-04-01
2011.0,5.0,0.28729309270411363,2011-05-01
2011.0,6.0,0.28946186583719136,2011-06-01
2011.0,7.0,0.3244386366855951,2011-07-01
2011.0,8.0,0.25958532168541426,2011-08-01
2011.0,9.0,0.3336973543520327,2011-09-01
2011.0,10.0,0.28771836080668883,2011-10-01
2011.0,11.0,0.3509945575101876,2011-11-01
2011.0,12.0,0.37003392349054787,2011-12-01
2012.0,1.0,0.3765651090645496,2012-01-01
2012.0,2.0,0.28931106755762925,2012-02-01
2012.0,3.0,0.27743273605535057,2012-03-01
2012.0,4.0,0.20342030937289013,2012-04-01
2012.0,5.0,0.14731469566439404,2012-05-01
2012.0,6.0,0.18521923489040798,2012-06-01
2012.0,7.0,0.21054244335786795,2012-07-01
2012.0,8.0,0.1592339880672502,2012-08-01
2012.0,9.0,0.20348158000428,2012-09-01
2012.0,10.0,0.2883333983244719,2012-10-01
2012.0,11.0,0.38596890296465086,2012-11-01
2012.0,12.0,0.38590049743652344,2012-12-01
2013.0,1.0,0.3995499316556954,2013-01-01
2013.0,2.0,0.43906882957175924,2013-02-01
2013.0,3.0,0.4025202150698061,2013-03-01
2013.0,4.0,0.21072463047357254,2013-04-01
2013.0,5.0,0.2235818792272497,2013-05-01
2013.0,6.0,0.18925420737560886,2013-06-01
2013.0,7.0,0.3603666329089506,2013-07-01
2013.0,8.0,0.2221975444275656,2013-08-01
2013.0,9.0,0.3075988204390914,2013-09-01
2013.0,10.0,0.302225230652609,2013-10-01
2013.0,11.0,0.4522756882655768,2013-11-01
2013.0,12.0,0.4889292304898486,2013-12-01
2014.0,1.0,0.5074631490825136,2014-01-01
2014.0,2.0,0.4199687816478588,2014-02-01
2014.0,3.0,0.42786021291473764,2014-03-01
2014.0,4.0,0.30918622899938514,2014-04-01
2014.0,5.0,0.4132210531352479,2014-05-01
2014.0,6.0,0.46993302710262347,2014-06-01
2014.0,7.0,0.39575991218472706,2014-07-01
2014.0,8.0,0.35610031787260077,2014-08-01
2014.0,9.0,0.2413389653335383,2014-09-01
2014.0,10.0,0.48601367149823976,2014-10-01
2014.0,11.0,0.5979351467556424,2014-11-01
2014.0,12.0,0.5569920480987172,2014-12-01
2015.0,1.0,0.5288271491910205,2015-01-01
2015.0,2.0,0.49265256340121044,2015-02-01
2015.0,3.0,0.27023072890293454,2015-03-01
2015.0,4.0,0.2391289840509862,2015-04-01
2015.0,5.0,0.2634552143238209,2015-05-01
2015.0,6.0,0.3489209398811246,2015-06-01
2015.0,7.0,0.29769654921543454,2015-07-01
2015.0,8.0,0.5399011211630739,2015-08-01
2015.0,9.0,0.5779479697898582,2015-09-01
2015.0,10.0,0.47384224408938563,2015-10-01
2015.0,11.0,0.4613321563343943,2015-11-01
2015.0,12.0,0.585004312020761,2015-12-01
2016.0,1.0,0.47472942022629727,2016-01-01
2016.0,2.0,0.4549710309063947,2016-02-01
2016.0,3.0,0.3516216513551312,2016-03-01
2016.0,4.0,0.2004049089219835,2016-04-01
2016.0,5.0,0.2541259954005112,2016-05-01
2016.0,6.0,0.3553204948519483,2016-06-01
2016.0,7.0,0.4158464596595293,2016-07-01
2016.0,8.0,0.37628621230890724,2016-08-01
2016.0,9.0,0.47728856404622394,2016-09-01
2016.0,10.0,0.46906308774594907,2016-10-01
