,Year,Month,RF_mm,RF_in,datetime
0,1920.0,1.0,248.57183159722223,9.786292582567803,1920-01-01
1,1920.0,2.0,21.892129026813272,0.8618948435753258,1920-02-01
2,1920.0,3.0,82.75124180169753,3.257922905578643,1920-03-01
3,1920.0,4.0,37.10853407118056,1.4609659083141953,1920-04-01
4,1920.0,5.0,108.45539158950618,4.269897306673472,1920-05-01
5,1920.0,6.0,53.03712745949074,2.088075884231919,1920-06-01
6,1920.0,7.0,31.06836238908179,1.2231638735858974,1920-07-01
7,1920.0,8.0,45.47409698109568,1.7903187787832944,1920-08-01
8,1920.0,9.0,49.04941888503087,1.9310794836626328,1920-09-01
9,1920.0,10.0,27.31222270447531,1.07528435844391,1920-10-01
10,1920.0,11.0,16.844426661361883,0.6631664039906253,1920-11-01
11,1920.0,12.0,126.52904369212963,4.98145841307597,1920-12-01
12,1921.0,1.0,158.6791329089506,6.2472099570453,1921-01-01
13,1921.0,2.0,20.438720703125,0.8046740434301182,1921-02-01
14,1921.0,3.0,31.7352309992284,1.2494185432767086,1921-03-01
15,1921.0,4.0,110.81544174382717,4.36281266707981,1921-04-01
16,1921.0,5.0,94.61839313271604,3.725133587902207,1921-05-01
17,1921.0,6.0,29.62739619502315,1.1664329210639035,1921-06-01
18,1921.0,7.0,44.13855131172839,1.737738240619228,1921-07-01
19,1921.0,8.0,31.789794921875,1.2515667292076773,1921-08-01
20,1921.0,9.0,57.63233024691358,2.268989379799748,1921-09-01
21,1921.0,10.0,66.7324520158179,2.6272618903865315,1921-10-01
22,1921.0,11.0,26.03780562789352,1.0251104577910837,1921-11-01
23,1921.0,12.0,110.46755642361111,4.349116394630359,1921-12-01
24,1922.0,1.0,96.10740379050924,3.783756054744459,1922-01-01
25,1922.0,2.0,70.41648582175925,2.7723025914078447,1922-02-01
26,1922.0,3.0,110.5358555169753,4.351805335313989,1922-03-01
27,1922.0,4.0,96.854305314429,3.8131616265523234,1922-04-01
28,1922.0,5.0,26.43062789351852,1.0405759013196267,1922-05-01
29,1922.0,6.0,33.836244936342595,1.3321356274150629,1922-06-01
30,1922.0,7.0,48.05880473572531,1.8920789266033589,1922-07-01
31,1922.0,8.0,35.349934895833336,1.3917297203083991,1922-08-01
32,1922.0,9.0,84.12754388503086,3.312108026969719,1922-09-01
33,1922.0,10.0,53.66735387731482,2.1128879479257803,1922-10-01
34,1922.0,11.0,47.85703305844908,1.88413515978146,1922-11-01
35,1922.0,12.0,6.884622456114969,0.2710481281935027,1922-12-01
36,1923.0,1.0,198.22334346064807,7.804068640182998,1923-01-01
37,1923.0,2.0,85.16327883873457,3.352884993650968,1923-02-01
38,1923.0,3.0,137.96421682098764,5.431662079566443,1923-03-01
39,1923.0,4.0,144.2081645447531,5.677486793100516,1923-04-01
40,1923.0,5.0,28.942509403935187,1.1394688741706769,1923-05-01
41,1923.0,6.0,31.32437849633488,1.2332432478872,1923-06-01
42,1923.0,7.0,38.936279296875,1.5329243817667324,1923-07-01
43,1923.0,8.0,59.46816526813272,2.3412663491390835,1923-08-01
44,1923.0,9.0,101.39033564814817,3.991745497958589,1923-09-01
45,1923.0,10.0,67.53663917824075,2.6589228022929428,1923-10-01
46,1923.0,11.0,13.74457465277778,0.5411249863298339,1923-11-01
47,1923.0,12.0,68.62635633680556,2.70182505263014,1923-12-01
48,1924.0,1.0,4.180529935860339,0.164587792750407,1924-01-01
49,1924.0,2.0,27.14111629533179,1.068547885642984,1924-02-01
50,1924.0,3.0,52.95403525270062,2.0848045375078987,1924-03-01
51,1924.0,4.0,258.699146412037,10.185005764253424,1924-04-01
52,1924.0,5.0,52.17499758873457,2.0541337633360066,1924-05-01
53,1924.0,6.0,97.74960816936728,3.848409770447531,1924-06-01
54,1924.0,7.0,52.63032889660494,2.072060192779722,1924-07-01
55,1924.0,8.0,22.966569311824845,0.9041956421978286,1924-08-01
56,1924.0,9.0,116.19390190972224,4.574563067311899,1924-09-01
57,1924.0,10.0,66.16115089699075,2.6047697203539664,1924-10-01
58,1924.0,11.0,29.59966061439044,1.1653409690704897,1924-11-01
59,1924.0,12.0,100.68399160879628,3.963936677511665,1924-12-01
60,1925.0,1.0,24.413604359567906,0.9611655259672404,1925-01-01
61,1925.0,2.0,58.71583236882716,2.3116469436546128,1925-02-01
62,1925.0,3.0,84.9522087191358,3.3445751464226694,1925-03-01
63,1925.0,4.0,42.36806761188272,1.6680341579481386,1925-04-01
64,1925.0,5.0,36.19943877797068,1.4251747550382157,1925-05-01
65,1925.0,6.0,30.20893614969136,1.1893281948697385,1925-06-01
66,1925.0,7.0,38.40566225405093,1.512033947009879,1925-07-01
67,1925.0,8.0,39.01924491222994,1.536190744575982,1925-08-01
68,1925.0,9.0,69.90372419945987,2.7521151259629875,1925-09-01
69,1925.0,10.0,105.56160783179013,4.155968812275202,1925-10-01
70,1925.0,11.0,19.931001639660497,0.7846851039236415,1925-11-01
71,1925.0,12.0,52.65819106867284,2.073157128687907,1925-12-01
72,1926.0,1.0,13.694537880979938,0.5391550346842495,1926-01-01
73,1926.0,2.0,20.4020393277392,0.8032298947928818,1926-02-01
74,1926.0,3.0,45.62553952064043,1.7962810834897809,1926-03-01
75,1926.0,4.0,9.911660276813272,0.3902228455438296,1926-04-01
76,1926.0,5.0,44.77983940972222,1.762985803532371,1926-05-01
77,1926.0,6.0,199.4029224537037,7.850508758019831,1926-06-01
78,1926.0,7.0,93.33635344328704,3.67465958438138,1926-07-01
79,1926.0,8.0,83.12358338155865,3.27258202289601,1926-08-01
80,1926.0,9.0,83.44621672453704,3.285284123013269,1926-09-01
81,1926.0,10.0,76.24394772376543,3.001730225345096,1926-10-01
82,1926.0,11.0,24.50520381221065,0.9647718036303404,1926-11-01
83,1926.0,12.0,29.628770616319443,1.1664870321385608,1926-12-01
84,1927.0,1.0,43.797607421875,1.7243152528297243,1927-01-01
85,1927.0,2.0,39.97606517650463,1.5738608337206548,1927-02-01
86,1927.0,3.0,117.64384403935183,4.631647403124089,1927-03-01
87,1927.0,4.0,219.66032503858025,8.648044292857492,1927-04-01
88,1927.0,5.0,100.02871214313272,3.938138273351682,1927-05-01
89,1927.0,6.0,93.94642771026234,3.698678256309541,1927-06-01
90,1927.0,7.0,44.84508523823303,1.765554536938308,1927-07-01
91,1927.0,8.0,29.29565128279321,1.1533720977477642,1927-08-01
92,1927.0,9.0,181.3323929398148,7.139070588181686,1927-09-01
93,1927.0,10.0,45.090250651041664,1.7752067185449476,1927-10-01
