Year,Month,Day,RF_in
2026,3,31,5.267033574531781e-05
2026,4,1,0.0007011353407539
2026,4,2,0.0040661100860563
2026,4,3,0.0017700638450755
2026,4,4,7.665384236893026e-07
2026,4,5,0.0
2026,4,6,0.0
2026,4,7,0.0516726906473184
2026,4,8,0.1646038718087756
2026,4,9,0.0509834567671025
2026,4,10,0.8399815789763476
2026,4,11,0.6044270524805276
2026,4,12,0.2515332835796242
2026,4,13,0.2668761168715672
2026,4,14,0.1273459197828949
2026,4,15,0.0019573354160193
2026,4,16,0.0002141284261232
2026,4,17,0.0003745161410472
2026,4,18,0.0018142056995895
2026,4,19,0.0219495370411903
2026,4,20,0.0090298022706573
2026,4,21,0.0037419486581218874
