,Month,tmean_f
422,March,46.08279486762153
423,April,45.9499267578125
424,May,47.86837022569444
425,June,52.49614664713542
426,July,52.09914008246528
427,August,52.67849527994792
428,September,51.42429606119792
429,October,48.753474934895834
430,November,48.111851671006946
431,December,48.720667860243054
432,January,44.93053792317709
433,February,43.8003173828125
