,Month,RF
1263,April,1.845639639418988
1264,May,2.6161691200817785
1265,June,3.435969463506732
1266,July,3.821035737232065
1267,August,3.2452414531082923
1268,September,2.855794792957738
1269,October,2.953643516999612
1270,November,7.401650748517547
1271,December,1.764856195547171
1272,January,5.93937869853942
1273,February,22.560441121075144
1274,March,18.789512476305045
