,Month,tmean_f
421,February,70.37277560763889
422,March,71.345947265625
423,April,72.50830078125
424,May,72.70340711805557
425,June,73.68229437934028
426,July,74.71440700954861
427,August,75.16265462239583
428,September,75.19844292534722
429,October,74.5045166015625
430,November,73.05148383246528
431,December,71.6390380859375
432,January,70.55311957465278
