,Year,Month,Temp
189,2005.0,10.0,65.80221625434028
190,2005.0,11.0,64.5807373046875
191,2005.0,12.0,62.249180772569446
192,2006.0,1.0,62.41580132378472
193,2006.0,2.0,60.57719997829861
194,2006.0,3.0,63.56213650173611
195,2006.0,4.0,62.42574327256945
196,2006.0,5.0,63.10374348958334
197,2006.0,6.0,65.50169270833334
198,2006.0,7.0,66.43409830729166
199,2006.0,8.0,67.48368055555557
200,2006.0,9.0,66.84651963975695
201,2006.0,10.0,66.7447509765625
202,2006.0,11.0,65.47004123263889
203,2006.0,12.0,62.56056315104166
204,2007.0,1.0,62.32210015190972
205,2007.0,2.0,60.3839599609375
206,2007.0,3.0,62.0304416232639
207,2007.0,4.0,62.266010199652776
208,2007.0,5.0,63.97264811197917
209,2007.0,6.0,65.61683485243056
210,2007.0,7.0,66.45430230034722
211,2007.0,8.0,66.37066243489583
212,2007.0,9.0,66.73277723524306
213,2007.0,10.0,65.43772243923611
214,2007.0,11.0,64.07085232204861
215,2007.0,12.0,63.44819064670139
216,2008.0,1.0,59.856236436631946
217,2008.0,2.0,59.624476453993054
218,2008.0,3.0,61.94481065538194
219,2008.0,4.0,62.939786783854174
220,2008.0,5.0,63.632666015625006
221,2008.0,6.0,64.80135904947917
222,2008.0,7.0,66.02759331597221
223,2008.0,8.0,65.92693142361111
224,2008.0,9.0,65.26666124131944
225,2008.0,10.0,65.4257052951389
226,2008.0,11.0,63.77099609375
227,2008.0,12.0,62.61776529947917
228,2009.0,1.0,60.271435546875
229,2009.0,2.0,60.30822482638889
230,2009.0,3.0,60.483677842881946
231,2009.0,4.0,62.12493760850695
232,2009.0,5.0,65.10443250868056
233,2009.0,6.0,66.57835015190972
234,2009.0,7.0,67.34902886284722
235,2009.0,8.0,68.49224717881944
236,2009.0,9.0,67.03649088541667
237,2009.0,10.0,67.66837293836807
238,2009.0,11.0,65.55852864583333
239,2009.0,12.0,62.13681098090278
240,2010.0,1.0,61.767643229166666
241,2010.0,2.0,61.20694173177084
242,2010.0,3.0,61.92614474826389
243,2010.0,4.0,62.662890625
244,2010.0,5.0,64.91592881944445
245,2010.0,6.0,64.95007866753473
246,2010.0,7.0,65.61385091145834
247,2010.0,8.0,66.20878363715278
248,2010.0,9.0,65.54273817274306
249,2010.0,10.0,66.06758897569445
250,2010.0,11.0,64.54887966579861
251,2010.0,12.0,63.578125
252,2011.0,1.0,61.79947645399306
253,2011.0,2.0,62.78395182291667
254,2011.0,3.0,63.62397732204862
255,2011.0,4.0,63.75249294704861
256,2011.0,5.0,65.2970458984375
257,2011.0,6.0,65.68097873263889
258,2011.0,7.0,65.25760091145834
259,2011.0,8.0,66.591650390625
260,2011.0,9.0,65.94430609809028
261,2011.0,10.0,65.30851236979166
262,2011.0,11.0,64.83200954861111
263,2011.0,12.0,63.04550238715278
264,2012.0,1.0,61.77809244791667
265,2012.0,2.0,61.3244140625
266,2012.0,3.0,62.3983154296875
267,2012.0,4.0,63.2349365234375
268,2012.0,5.0,63.998204210069446
269,2012.0,6.0,65.5180908203125
270,2012.0,7.0,66.06463758680556
271,2012.0,8.0,66.83036566840278
272,2012.0,9.0,66.29088541666667
273,2012.0,10.0,66.27796766493056
274,2012.0,11.0,64.48182508680556
275,2012.0,12.0,63.600957573784726
276,2013.0,1.0,62.082004123263886
277,2013.0,2.0,61.61973470052084
278,2013.0,3.0,61.905544704861114
279,2013.0,4.0,63.620578342013886
280,2013.0,5.0,66.06556260850695
281,2013.0,6.0,66.19959852430556
282,2013.0,7.0,67.42715386284722
283,2013.0,8.0,67.70865071614584
284,2013.0,9.0,67.57916124131944
285,2013.0,10.0,67.12691514756945
286,2013.0,11.0,66.06189236111112
287,2013.0,12.0,64.09214680989584
288,2014.0,1.0,61.59384494357639
289,2014.0,2.0,64.18574761284722
290,2014.0,3.0,63.61267903645833
291,2014.0,4.0,64.79395616319445
292,2014.0,5.0,65.8060791015625
293,2014.0,6.0,65.79099392361111
294,2014.0,7.0,68.01643608940972
295,2014.0,8.0,68.26659071180555
296,2014.0,9.0,68.54652235243056
297,2014.0,10.0,68.59774305555555
298,2014.0,11.0,66.19328070746528
299,2014.0,12.0,62.761754014756946
300,2015.0,1.0,61.33732638888888
301,2015.0,2.0,63.218036566840276
302,2015.0,3.0,63.10297309027778
303,2015.0,4.0,65.43410373263889
304,2015.0,5.0,65.41797146267362
305,2015.0,6.0,67.52230088975695
306,2015.0,7.0,70.13282877604166
307,2015.0,8.0,71.3486328125
308,2015.0,9.0,70.78264973958333
309,2015.0,10.0,68.94212239583334
310,2015.0,11.0,67.99313151041667
311,2015.0,12.0,64.8818820529514
312,2016.0,1.0,62.36714138454862
313,2016.0,2.0,62.238039822048606
314,2016.0,3.0,63.883387586805554
315,2016.0,4.0,66.19794108072917
316,2016.0,5.0,66.43440483940972
317,2016.0,6.0,67.62906358506945
318,2016.0,7.0,68.96605902777779
319,2016.0,8.0,69.56216634114583
320,2016.0,9.0,69.03607042100694
321,2016.0,10.0,68.46763509114584
322,2016.0,11.0,65.49112684461807
323,2016.0,12.0,64.69501410590277
324,2017.0,1.0,61.586789279513894
325,2017.0,2.0,61.76224772135417
326,2017.0,3.0,64.82646484374999
327,2017.0,4.0,64.39376356336805
328,2017.0,5.0,65.51497667100695
329,2017.0,6.0,67.18390570746527
330,2017.0,7.0,68.52928059895834
331,2017.0,8.0,69.33680013020833
332,2017.0,9.0,68.5587917751736
333,2017.0,10.0,68.6209255642361
334,2017.0,11.0,66.00011393229167
335,2017.0,12.0,62.39143880208333
336,2018.0,1.0,61.8302734375
337,2018.0,2.0,62.50064019097223
338,2018.0,3.0,63.23332248263889
339,2018.0,4.0,66.20566948784722
340,2018.0,5.0,66.14044596354167
341,2018.0,6.0,66.37427842881945
342,2018.0,7.0,68.47743598090278
343,2018.0,8.0,69.04091254340278
344,2018.0,9.0,68.42615559895833
345,2018.0,10.0,67.66452365451389
346,2018.0,11.0,64.97594401041667
347,2018.0,12.0,63.70986056857639
348,2019.0,1.0,61.80378146701389
349,2019.0,2.0,61.22808159722223
350,2019.0,3.0,61.67464192708333
351,2019.0,4.0,65.03650444878473
352,2019.0,5.0,66.2831570095486
353,2019.0,6.0,68.18126356336805
354,2019.0,7.0,69.24311252170139
355,2019.0,8.0,70.35248752170139
356,2019.0,9.0,70.57833658854167
357,2019.0,10.0,68.65735134548612
358,2019.0,11.0,67.18775770399306
359,2019.0,12.0,66.07831488715277
360,2020.0,1.0,64.22380913628473
361,2020.0,2.0,62.36170789930556
362,2020.0,3.0,64.16469455295139
363,2020.0,4.0,64.80501302083334
364,2020.0,5.0,65.98817545572916
365,2020.0,6.0,67.63766004774305
366,2020.0,7.0,68.60672200520834
367,2020.0,8.0,69.18487684461806
368,2020.0,9.0,68.49491644965278
369,2020.0,10.0,67.83143717447916
370,2020.0,11.0,67.98981662326389
371,2020.0,12.0,65.29720052083334
372,2021.0,1.0,63.99601779513888
373,2021.0,2.0,62.74683973524306
374,2021.0,3.0,63.64717339409722
375,2021.0,4.0,63.44849175347222
376,2021.0,5.0,66.27466905381945
377,2021.0,6.0,66.77499728732639
378,2021.0,7.0,68.60568576388889
379,2021.0,8.0,67.99093424479167
380,2021.0,9.0,67.63371039496528
381,2021.0,10.0,66.46369628906251
382,2021.0,11.0,65.24654676649305
383,2021.0,12.0,64.50941026475695
384,2022.0,1.0,62.870914713541666
385,2022.0,2.0,63.197414822048614
386,2022.0,3.0,63.81151529947917
387,2022.0,4.0,65.5767578125
388,2022.0,5.0,66.71258409288194
389,2022.0,6.0,66.77528483072916
390,2022.0,7.0,68.46595052083333
391,2022.0,8.0,68.25130208333334
392,2022.0,9.0,69.02553168402778
393,2022.0,10.0,68.6409912109375
394,2022.0,11.0,66.65996907552083
395,2022.0,12.0,64.94262966579862
396,2023.0,1.0,63.29280327690972
397,2023.0,2.0,64.02685546875
398,2023.0,3.0,64.58250596788194
399,2023.0,4.0,64.51219889322917
400,2023.0,5.0,65.49999186197917
401,2023.0,6.0,66.45505642361111
402,2023.0,7.0,67.64608832465278
403,2023.0,8.0,68.43914930555556
404,2023.0,9.0,67.90282118055556
405,2023.0,10.0,67.1504638671875
406,2023.0,11.0,66.11849500868055
407,2023.0,12.0,64.32236328125
408,2024.0,1.0,62.61424967447917
409,2024.0,2.0,61.93561469184028
