Year,Month,Temp,datetime
1990,1.0,63.42173122829861,1990-01-01
1990,2.0,61.13044704861111,1990-02-01
1990,3.0,62.20608452690972,1990-03-01
1990,4.0,64.68067762586806,1990-04-01
1990,5.0,64.98431532118056,1990-05-01
1990,6.0,66.24220377604166,1990-06-01
1990,7.0,67.64255099826389,1990-07-01
1990,8.0,68.99734157986111,1990-08-01
1990,9.0,69.0619140625,1990-09-01
1990,10.0,67.38683268229167,1990-10-01
1990,11.0,66.46564941406251,1990-11-01
1990,12.0,62.89763454861112,1990-12-01
1991,1.0,61.77195095486111,1991-01-01
1991,2.0,63.36338161892361,1991-02-01
1991,3.0,61.72210828993056,1991-03-01
1991,4.0,63.27206488715278,1991-04-01
1991,5.0,64.58365342881945,1991-05-01
1991,6.0,65.26279839409722,1991-06-01
1991,7.0,66.92609320746527,1991-07-01
1991,8.0,68.40960015190973,1991-08-01
1991,9.0,67.85048556857639,1991-09-01
1991,10.0,66.37855902777778,1991-10-01
1991,11.0,66.33235405815972,1991-11-01
1991,12.0,63.68326822916667,1991-12-01
1992,1.0,61.48702799479166,1992-01-01
1992,2.0,61.69562445746528,1992-02-01
1992,3.0,62.54222547743056,1992-03-01
1992,4.0,63.07063259548611,1992-04-01
1992,5.0,65.89097764756944,1992-05-01
1992,6.0,66.61797688802083,1992-06-01
1992,7.0,67.10380859375,1992-07-01
1992,8.0,67.60467936197917,1992-08-01
1992,9.0,68.52017144097222,1992-09-01
1992,10.0,68.1181857638889,1992-10-01
1992,11.0,66.15731608072917,1992-11-01
1992,12.0,64.27409125434028,1992-12-01
1993,1.0,61.10876193576389,1993-01-01
1993,2.0,60.25802680121528,1993-02-01
1993,3.0,61.678615993923614,1993-03-01
1993,4.0,63.840733506944446,1993-04-01
1993,5.0,63.68532986111112,1993-05-01
1993,6.0,65.54807400173611,1993-06-01
1993,7.0,66.71677517361111,1993-07-01
1993,8.0,67.52279730902777,1993-08-01
1993,9.0,67.86168891059029,1993-09-01
1993,10.0,66.82252332899306,1993-10-01
1993,11.0,64.01854926215277,1993-11-01
1993,12.0,61.931797960069446,1993-12-01
1994,1.0,60.77690158420139,1994-01-01
1994,2.0,62.57896321614584,1994-02-01
1994,3.0,61.82971462673612,1994-03-01
1994,4.0,62.48334418402778,1994-04-01
1994,5.0,64.43437771267361,1994-05-01
1994,6.0,64.96112467447917,1994-06-01
1994,7.0,67.76877170138889,1994-07-01
1994,8.0,67.80926106770833,1994-08-01
1994,9.0,68.04087185329861,1994-09-01
1994,10.0,66.70807020399306,1994-10-01
1994,11.0,64.59692925347223,1994-11-01
1994,12.0,62.32121039496528,1994-12-01
1995,1.0,62.99558648003472,1995-01-01
1995,2.0,62.27591145833334,1995-02-01
1995,3.0,64.16756184895834,1995-03-01
1995,4.0,64.03052029079862,1995-04-01
1995,5.0,64.95064290364584,1995-05-01
1995,6.0,66.38023546006944,1995-06-01
1995,7.0,67.76964789496529,1995-07-01
1995,8.0,67.50762261284723,1995-08-01
1995,9.0,67.58695746527778,1995-09-01
1995,10.0,67.33375922309028,1995-10-01
1995,11.0,66.401171875,1995-11-01
1995,12.0,65.46431477864583,1995-12-01
1996,1.0,63.97118055555556,1996-01-01
1996,2.0,61.60658094618056,1996-02-01
1996,3.0,62.19154459635416,1996-03-01
