,Month,tmean_f
421,February,64.09380967881944
422,March,64.4911865234375
423,April,65.64185655381945
424,May,65.91148274739584
425,June,67.43340928819444
426,July,68.6752685546875
427,August,69.20616319444444
428,September,68.64014756944445
429,October,67.87821180555557
430,November,66.54088541666667
431,December,65.16399739583333
432,January,64.20265299479166
