,Month,tmean_f
421,February,54.18452419704862
422,March,53.68379991319445
423,April,54.81185167100695
424,May,55.20555555555555
425,June,57.570887586805554
426,July,59.132259114583334
427,August,59.81189778645833
428,September,58.31533203125
429,October,57.416986762152774
430,November,56.28948025173611
431,December,54.938075086805554
432,January,54.195484754774306
