,Year,Month,NDVI,datetime
272,2022.0,October,0.5650703703703704,2022-10-01
273,2022.0,November,0.6383253086419753,2022-11-01
274,2022.0,December,0.677912962962963,2022-12-01
275,2023.0,January,0.6190191358024691,2023-01-01
276,2023.0,February,0.6363728395061728,2023-02-01
277,2023.0,March,0.59965987654321,2023-03-01
278,2023.0,April,0.6319833333333333,2023-04-01
279,2023.0,May,0.6804141975308643,2023-05-01
280,2023.0,June,0.6732506172839505,2023-06-01
281,2023.0,July,0.5499302469135803,2023-07-01
282,2023.0,August,0.5344617283950618,2023-08-01
283,2023.0,September,0.5425481481481481,2023-09-01
