,Year,Month,ET,datetime
0,2001.0,1.0,2.869921875,2001-01-01
1,2001.0,2.0,2.299609375,2001-02-01
2,2001.0,3.0,2.7963541666666667,2001-03-01
3,2001.0,4.0,3.617317708333333,2001-04-01
4,2001.0,5.0,4.0048177083333325,2001-05-01
5,2001.0,6.0,3.280078125,2001-06-01
6,2001.0,7.0,3.6685546875,2001-07-01
7,2001.0,8.0,3.4087239583333337,2001-08-01
8,2001.0,9.0,2.9391927083333336,2001-09-01
9,2001.0,10.0,3.136588541666667,2001-10-01
10,2001.0,11.0,2.6453125,2001-11-01
11,2001.0,12.0,2.2431640625,2001-12-01
12,2002.0,1.0,2.3817708333333334,2002-01-01
13,2002.0,2.0,2.6626953125000004,2002-02-01
14,2002.0,3.0,3.26875,2002-03-01
15,2002.0,4.0,3.898177083333333,2002-04-01
16,2002.0,5.0,4.6783203125,2002-05-01
17,2002.0,6.0,4.204036458333333,2002-06-01
18,2002.0,7.0,3.906184895833334,2002-07-01
19,2002.0,8.0,3.548958333333333,2002-08-01
20,2002.0,9.0,3.0282552083333334,2002-09-01
21,2002.0,10.0,2.943359375,2002-10-01
22,2002.0,11.0,2.3966796875,2002-11-01
23,2002.0,12.0,1.8298828125,2002-12-01
24,2003.0,1.0,1.8650390625,2003-01-01
25,2003.0,2.0,2.1740234375,2003-02-01
26,2003.0,3.0,2.621354166666667,2003-03-01
27,2003.0,4.0,3.48125,2003-04-01
28,2003.0,5.0,3.4890625,2003-05-01
29,2003.0,6.0,3.404166666666667,2003-06-01
30,2003.0,7.0,3.7328125,2003-07-01
31,2003.0,8.0,3.862109375,2003-08-01
32,2003.0,9.0,3.412239583333333,2003-09-01
33,2003.0,10.0,3.052604166666667,2003-10-01
34,2003.0,11.0,2.3923177083333336,2003-11-01
35,2003.0,12.0,2.087760416666667,2003-12-01
36,2004.0,1.0,2.374609375,2004-01-01
37,2004.0,2.0,2.9663411458333337,2004-02-01
38,2004.0,3.0,3.827994791666667,2004-03-01
39,2004.0,4.0,4.370312500000001,2004-04-01
40,2004.0,5.0,4.308750000000001,2004-05-01
41,2004.0,6.0,5.012760416666668,2004-06-01
42,2004.0,7.0,3.8201171875000006,2004-07-01
43,2004.0,8.0,3.4849609375,2004-08-01
44,2004.0,9.0,2.9229166666666666,2004-09-01
45,2004.0,10.0,3.014322916666667,2004-10-01
46,2004.0,11.0,2.5907552083333334,2004-11-01
47,2004.0,12.0,2.1361979166666667,2004-12-01
48,2005.0,1.0,2.3853515625,2005-01-01
49,2005.0,2.0,2.666861979166667,2005-02-01
50,2005.0,3.0,3.1271484375000003,2005-03-01
51,2005.0,4.0,3.718880208333333,2005-04-01
52,2005.0,5.0,3.6789062500000007,2005-05-01
53,2005.0,6.0,3.5351562500000004,2005-06-01
54,2005.0,7.0,3.6313802083333337,2005-07-01
55,2005.0,8.0,3.3734375,2005-08-01
56,2005.0,9.0,3.7731770833333336,2005-09-01
57,2005.0,10.0,3.309375,2005-10-01
58,2005.0,11.0,2.9081380208333334,2005-11-01
59,2005.0,12.0,2.262109375,2005-12-01
60,2006.0,1.0,2.2228515625,2006-01-01
61,2006.0,2.0,2.5415364583333337,2006-02-01
62,2006.0,3.0,2.4888020833333337,2006-03-01
63,2006.0,4.0,3.6471354166666665,2006-04-01
64,2006.0,5.0,4.103255208333334,2006-05-01
65,2006.0,6.0,4.205598958333333,2006-06-01
66,2006.0,7.0,4.025651041666666,2006-07-01
67,2006.0,8.0,3.764453125,2006-08-01
68,2006.0,9.0,3.122135416666667,2006-09-01
69,2006.0,10.0,3.044270833333333,2006-10-01
70,2006.0,11.0,2.830078125,2006-11-01
71,2006.0,12.0,2.251953125,2006-12-01
72,2007.0,1.0,2.164713541666667,2007-01-01
73,2007.0,2.0,2.4169270833333334,2007-02-01
74,2007.0,3.0,2.9725911458333334,2007-03-01
75,2007.0,4.0,3.596354166666667,2007-04-01
76,2007.0,5.0,3.35859375,2007-05-01
77,2007.0,6.0,3.4230468750000003,2007-06-01
78,2007.0,7.0,3.5923177083333337,2007-07-01
79,2007.0,8.0,3.748046875,2007-08-01
80,2007.0,9.0,3.61328125,2007-09-01
81,2007.0,10.0,2.836197916666667,2007-10-01
82,2007.0,11.0,2.4745442708333334,2007-11-01
83,2007.0,12.0,2.1719401041666666,2007-12-01
84,2008.0,1.0,2.4898437500000004,2008-01-01
85,2008.0,2.0,2.5900390625000003,2008-02-01
86,2008.0,3.0,3.158333333333333,2008-03-01
