Year,Month,Day,RF_in
2026,3,31,0.226276079164692
2026,4,1,0.0410498360149642
2026,4,2,0.0098204072715126
2026,4,3,0.0349142364386255
2026,4,4,0.0031454509602722
2026,4,5,8.843695038526344e-05
2026,4,6,0.0027667689256212
2026,4,7,0.1596926242950371
2026,4,8,0.3111096064435088
2026,4,9,0.0643228045285843
2026,4,10,0.5274458609204883
2026,4,11,0.2708704872313053
2026,4,12,0.0428931131601171
2026,4,13,0.000320930481884
2026,4,14,0.0
2026,4,15,0.0042202104872745
2026,4,16,0.0005340969016719
2026,4,17,0.000152425248224
2026,4,18,0.0047066821942607
2026,4,19,0.0028114971503161
2026,4,20,0.1206227670875179
2026,4,21,0.042438653556739925
