,Month,tmean_f
421,February,68.87174479166667
422,March,69.80903320312501
423,April,70.84563259548611
424,May,71.63518608940973
425,June,73.28029513888889
426,July,74.21053602430555
427,August,74.91720377604167
428,September,74.84733344184028
429,October,73.79806315104167
430,November,71.72222222222223
431,December,70.6284423828125
432,January,68.9751953125
