,Month,Temp,Year,datetime
0,1.0,74.33241102430556,,1990-01-01
1,2.0,72.89207356770834,,1990-02-01
2,3.0,73.77642144097223,,1990-03-01
3,4.0,77.03396538628472,,1990-04-01
4,5.0,77.53644748263889,,1990-05-01
5,6.0,79.27358940972222,,1990-06-01
6,7.0,79.76869574652778,,1990-07-01
7,8.0,81.46454535590277,,1990-08-01
8,9.0,81.71954210069444,,1990-09-01
9,10.0,80.42880859375,,1990-10-01
10,11.0,78.10771484375,,1990-11-01
11,12.0,75.1714626736111,,1990-12-01
12,1.0,74.40254448784722,,1991-01-01
13,2.0,76.03514811197917,,1991-02-01
14,3.0,73.2814181857639,,1991-03-01
15,4.0,76.55014105902778,,1991-04-01
16,5.0,78.00410156250001,,1991-05-01
17,6.0,79.08133138020833,,1991-06-01
18,7.0,80.33606770833333,,1991-07-01
19,8.0,80.51922200520833,,1991-08-01
20,9.0,80.56934678819445,,1991-09-01
21,10.0,80.06844075520833,,1991-10-01
22,11.0,79.75826822916667,,1991-11-01
23,12.0,76.00269097222221,,1991-12-01
24,1.0,74.41574435763889,,1992-01-01
25,2.0,73.53366156684028,,1992-02-01
26,3.0,75.16922200520833,,1992-03-01
27,4.0,77.0109103732639,,1992-04-01
28,5.0,78.13559027777777,,1992-05-01
29,6.0,79.68419596354167,,1992-06-01
30,7.0,79.62252604166667,,1992-07-01
31,8.0,80.5708984375,,1992-08-01
32,9.0,80.59805772569445,,1992-09-01
33,10.0,80.06509331597222,,1992-10-01
34,11.0,77.57277560763889,,1992-11-01
35,12.0,76.31300998263889,,1992-12-01
36,1.0,72.94254828559028,,1993-01-01
37,2.0,73.15817057291667,,1993-02-01
38,3.0,74.11610514322916,,1993-03-01
39,4.0,76.01239691840277,,1993-04-01
40,5.0,76.66860622829861,,1993-05-01
41,6.0,79.08873697916667,,1993-06-01
42,7.0,79.77215711805556,,1993-07-01
43,8.0,80.69302842881945,,1993-08-01
44,9.0,80.93384331597221,,1993-09-01
45,10.0,79.4436794704861,,1993-10-01
46,11.0,76.63182779947917,,1993-11-01
47,12.0,75.076611328125,,1993-12-01
48,1.0,72.8523708767361,,1994-01-01
49,2.0,74.33425564236111,,1994-02-01
50,3.0,74.21547309027778,,1994-03-01
51,4.0,75.31262749565971,,1994-04-01
52,5.0,77.37695855034721,,1994-05-01
53,6.0,78.61863064236111,,1994-06-01
54,7.0,80.59367947048611,,1994-07-01
55,8.0,81.57950846354167,,1994-08-01
56,9.0,81.91919487847223,,1994-09-01
57,10.0,80.36697048611111,,1994-10-01
58,11.0,76.84363606770833,,1994-11-01
59,12.0,74.44556206597223,,1994-12-01
60,1.0,74.61072591145833,,1995-01-01
61,2.0,74.56712239583334,,1995-02-01
62,3.0,75.75160861545139,,1995-03-01
63,4.0,75.92259657118055,,1995-04-01
64,5.0,77.18792588975694,,1995-05-01
65,6.0,79.74231770833333,,1995-06-01
66,7.0,80.75189344618056,,1995-07-01
67,8.0,81.35553927951389,,1995-08-01
68,9.0,81.78487413194445,,1995-09-01
69,10.0,80.33260633680555,,1995-10-01
70,11.0,79.25290798611111,,1995-11-01
71,12.0,78.70090060763889,,1995-12-01
72,1.0,76.57001953125001,,1996-01-01
73,2.0,73.80904947916667,,1996-02-01
74,3.0,74.11892361111111,,1996-03-01
75,4.0,77.48510199652777,,1996-04-01
76,5.0,78.56582573784723,,1996-05-01
77,6.0,80.91378038194443,,1996-06-01
78,7.0,81.15764973958333,,1996-07-01
79,8.0,82.33203125,,1996-08-01
80,9.0,81.20222439236112,,1996-09-01
81,10.0,81.78407118055556,,1996-10-01
82,11.0,77.61356879340278,,1996-11-01
83,12.0,74.9557861328125,,1996-12-01
84,1.0,74.86393229166666,,1997-01-01
85,2.0,75.62541775173611,,1997-02-01
86,3.0,75.74755859375,,1997-03-01
87,4.0,77.18881293402778,,1997-04-01
88,5.0,76.61718207465277,,1997-05-01
89,6.0,79.02989366319444,,1997-06-01
90,7.0,81.170751953125,,1997-07-01
91,8.0,81.60947265625,,1997-08-01
92,9.0,81.27496744791667,,1997-09-01
93,10.0,80.44104817708333,,1997-10-01
94,11.0,76.91734212239584,,1997-11-01
95,12.0,74.0921603732639,,1997-12-01
96,1.0,75.56306966145834,,1998-01-01
97,2.0,75.55045572916666,,1998-02-01
98,3.0,76.4310546875,,1998-03-01
99,4.0,74.51512044270834,,1998-04-01
100,5.0,75.06043294270833,,1998-05-01
101,6.0,77.46740993923612,,1998-06-01
102,7.0,79.94585503472223,,1998-07-01
103,8.0,80.90439995659722,,1998-08-01
104,9.0,79.93141818576389,,1998-09-01
105,10.0,79.32284071180555,,1998-10-01
106,11.0,76.90175238715278,,1998-11-01
107,12.0,75.00823025173611,,1998-12-01
108,1.0,74.35619032118056,,1999-01-01
109,2.0,74.14580349392361,,1999-02-01
110,3.0,74.4006591796875,,1999-03-01
111,4.0,75.29225531684028,,1999-04-01
112,5.0,77.78123372395834,,1999-05-01
113,6.0,78.44049479166667,,1999-06-01
114,7.0,79.09356011284723,,1999-07-01
115,8.0,79.87446831597222,,1999-08-01
116,9.0,79.4600368923611,,1999-09-01
117,10.0,78.66498480902777,,1999-10-01
118,11.0,76.43243272569444,,1999-11-01
119,12.0,74.39644911024305,,1999-12-01
120,1.0,72.69828016493057,,2000-01-01
121,2.0,75.60192599826388,,2000-02-01
122,3.0,75.82911783854166,,2000-03-01
123,4.0,74.662158203125,,2000-04-01
124,5.0,77.58828125,,2000-05-01
125,6.0,79.33180338541666,,2000-06-01
126,7.0,79.87459852430555,,2000-07-01
127,8.0,80.55157335069444,,2000-08-01
128,9.0,79.75386284722222,,2000-09-01
129,10.0,79.47513020833333,,2000-10-01
130,11.0,76.78879665798611,,2000-11-01
131,12.0,76.59821506076389,,2000-12-01
132,1.0,76.391064453125,,2001-01-01
133,2.0,74.59604220920139,,2001-02-01
134,3.0,74.99574110243056,,2001-03-01
135,4.0,75.35468478732639,,2001-04-01
136,5.0,76.42089301215279,,2001-05-01
137,6.0,78.07252604166666,,2001-06-01
138,7.0,80.010302734375,,2001-07-01
139,8.0,80.7692111545139,,2001-08-01
140,9.0,80.51360677083333,,2001-09-01
141,10.0,79.24596354166667,,2001-10-01
142,11.0,78.19152560763888,,2001-11-01
143,12.0,75.29767795138889,,2001-12-01
144,1.0,74.4661404079861,,2002-01-01
145,2.0,73.3654324001736,,2002-02-01
146,3.0,74.59844021267361,,2002-03-01
147,4.0,76.48092447916667,,2002-04-01
148,5.0,77.51109754774305,,2002-05-01
149,6.0,78.94371744791667,,2002-06-01
150,7.0,79.4464572482639,,2002-07-01
151,8.0,80.62423502604167,,2002-08-01
152,9.0,80.29435221354166,,2002-09-01
153,10.0,79.61031358506943,,2002-10-01
154,11.0,77.9330078125,,2002-11-01
155,12.0,76.47095269097223,,2002-12-01
