Year,Month,NDVI,datetime
2000.0,4.0,0.6334571367428626,2000-04-01
2000.0,5.0,0.6228400336371528,2000-05-01
2000.0,6.0,0.5626638906973379,2000-06-01
2000.0,7.0,0.6980629438235436,2000-07-01
2000.0,8.0,0.7087897312493971,2000-08-01
2000.0,9.0,0.650976863908179,2000-09-01
2000.0,10.0,0.7553478759012104,2000-10-01
2000.0,11.0,0.8435522008825231,2000-11-01
2000.0,12.0,0.7316892176498602,2000-12-01
2001.0,1.0,0.7688080587504823,2001-01-01
2001.0,2.0,0.6882277123722029,2001-02-01
2001.0,3.0,0.463412720480083,2001-03-01
2001.0,4.0,0.7644955199441792,2001-04-01
2001.0,5.0,0.6279951495888793,2001-05-01
2001.0,6.0,0.7180339671947338,2001-06-01
2001.0,7.0,0.6290213502483604,2001-07-01
2001.0,8.0,0.5588149082513503,2001-08-01
2001.0,9.0,0.4939724957501447,2001-09-01
2001.0,10.0,0.6067647109796972,2001-10-01
2001.0,11.0,0.7919101479612751,2001-11-01
2001.0,12.0,0.7077016477231626,2001-12-01
2002.0,1.0,0.6377645892861449,2002-01-01
2002.0,2.0,0.7435585304542824,2002-02-01
2002.0,3.0,0.7273610432942709,2002-03-01
2002.0,4.0,0.8131425645616319,2002-04-01
2002.0,5.0,0.7523593196162471,2002-05-01
2002.0,6.0,0.7738241501796392,2002-06-01
2002.0,7.0,0.7106732497980566,2002-07-01
2002.0,8.0,0.6689736637068383,2002-08-01
2002.0,9.0,0.3700072206096885,2002-09-01
2002.0,10.0,0.7919445273316936,2002-10-01
2002.0,11.0,0.7680684313362027,2002-11-01
2002.0,12.0,0.7406266765829957,2002-12-01
2003.0,1.0,0.6330776921025029,2003-01-01
2003.0,2.0,0.7700700642150126,2003-02-01
2003.0,3.0,0.7523168869960455,2003-03-01
2003.0,4.0,0.6791435524269387,2003-04-01
2003.0,5.0,0.7426257663302951,2003-05-01
2003.0,6.0,0.7407511016468943,2003-06-01
2003.0,7.0,0.622129746425299,2003-07-01
2003.0,8.0,0.5839887548376013,2003-08-01
2003.0,9.0,0.3996285332573784,2003-09-01
2003.0,10.0,0.6587401025089217,2003-10-01
2003.0,11.0,0.7996407968026621,2003-11-01
2003.0,12.0,0.8047979849356192,2003-12-01
2004.0,1.0,0.373072565337758,2004-01-01
2004.0,2.0,0.7493775450153115,2004-02-01
2004.0,3.0,0.572806888156467,2004-03-01
2004.0,4.0,0.7675280158902392,2004-04-01
2004.0,5.0,0.8276819299768519,2004-05-01
2004.0,6.0,0.7903706114969136,2004-06-01
2004.0,7.0,0.6839260525173612,2004-07-01
2004.0,8.0,0.7983262803819444,2004-08-01
2004.0,9.0,0.7226100968725887,2004-09-01
2004.0,10.0,0.7500866548514661,2004-10-01
2004.0,11.0,0.7419748659487124,2004-11-01
2004.0,12.0,0.7962691695601852,2004-12-01
2005.0,1.0,0.7930240395628376,2005-01-01
2005.0,2.0,0.8127563853322723,2005-02-01
2005.0,3.0,0.5406271381142699,2005-03-01
2005.0,4.0,0.7301317379798418,2005-04-01
2005.0,5.0,0.727142333984375,2005-05-01
2005.0,6.0,0.7465501008210359,2005-06-01
2005.0,7.0,0.6887260719581887,2005-07-01
2005.0,8.0,0.5826595918631848,2005-08-01
2005.0,9.0,0.7128764023015528,2005-09-01
2005.0,10.0,0.778029594892337,2005-10-01
2005.0,11.0,0.4787947101357542,2005-11-01
2005.0,12.0,0.7302894121334876,2005-12-01
2006.0,1.0,0.7502704196506076,2006-01-01
2006.0,2.0,0.3493134298442322,2006-02-01
2006.0,3.0,0.5828682228370949,2006-03-01
2006.0,4.0,0.7416891404140142,2006-04-01
2006.0,5.0,0.646172888485002,2006-05-01
2006.0,6.0,0.6835887579270351,2006-06-01
2006.0,7.0,0.6643806740089699,2006-07-01
2006.0,8.0,0.6222576565212674,2006-08-01
2006.0,9.0,0.5963451715163243,2006-09-01
2006.0,10.0,0.6981656109845197,2006-10-01
2006.0,11.0,0.823884657871576,2006-11-01
2006.0,12.0,0.7462725227261767,2006-12-01
2007.0,1.0,0.8200856903452932,2007-01-01
2007.0,2.0,0.7070583767361112,2007-02-01
2007.0,3.0,0.7415469605245708,2007-03-01
2007.0,4.0,0.7219306569040558,2007-04-01
2007.0,5.0,0.7454902743115838,2007-05-01
2007.0,6.0,0.7431224775903019,2007-06-01
2007.0,7.0,0.6518257046923225,2007-07-01
2007.0,8.0,0.5985707412531347,2007-08-01
2007.0,9.0,0.558624267578125,2007-09-01
2007.0,10.0,0.7082606186101466,2007-10-01
2007.0,11.0,0.7592286474910783,2007-11-01
2007.0,12.0,0.7532215824833622,2007-12-01
2008.0,1.0,0.8227701069396219,2008-01-01
2008.0,2.0,0.7738932856807003,2008-02-01
2008.0,3.0,0.6754483352472753,2008-03-01
2008.0,4.0,0.6658171194571035,2008-04-01
2008.0,5.0,0.7616015775704089,2008-05-01
2008.0,6.0,0.7063685287663966,2008-06-01
2008.0,7.0,0.6369171613528405,2008-07-01
2008.0,8.0,0.6862043215904707,2008-08-01
2008.0,9.0,0.5933722978756751,2008-09-01
2008.0,10.0,0.5557979536645207,2008-10-01
2008.0,11.0,0.5964867862654321,2008-11-01
2008.0,12.0,0.540548253942419,2008-12-01
2009.0,1.0,0.7149455694504726,2009-01-01
2009.0,2.0,0.7607067249439381,2009-02-01
2009.0,3.0,0.5281235023781106,2009-03-01
2009.0,4.0,0.519740069354022,2009-04-01
2009.0,5.0,0.6974557476279176,2009-05-01
2009.0,6.0,0.7419909253532504,2009-06-01
2009.0,7.0,0.6734369536976755,2009-07-01
2009.0,8.0,0.7524910444094811,2009-08-01
2009.0,9.0,0.6056559527361834,2009-09-01
2009.0,10.0,0.7261174519856771,2009-10-01
2009.0,11.0,0.8004464985411844,2009-11-01
2009.0,12.0,0.744085994767554,2009-12-01
