Year,Month,Day,RF_in
2026,3,31,0.0001334958339764
2026,4,1,0.0037561731179972
2026,4,2,0.0
2026,4,3,0.0039126400907243
2026,4,4,2.5038718209438345e-07
2026,4,5,0.0041731112875001
2026,4,6,0.0
2026,4,7,0.1889109878043131
2026,4,8,0.7341820275666497
2026,4,9,0.0181959038563206
2026,4,10,1.1373604408932392
2026,4,11,0.915513341322786
2026,4,12,0.0190346310759142
2026,4,13,0.0015664721782184
2026,4,14,0.006714526332478
2026,4,15,0.0
2026,4,16,0.0010338504726735
2026,4,17,0.0
2026,4,18,0.0011183354068198
2026,4,19,0.00519576452327
2026,4,20,0.0027928756093844
2026,4,21,0.0012740149516063655
