,Month,tmean_f
421,February,59.29618869357639
422,March,59.260500759548606
423,April,60.397333441840274
424,May,60.729405381944446
425,June,62.65496148003472
426,July,64.04967719184029
427,August,64.65835232204861
428,September,63.64533420138889
429,October,62.816341145833334
430,November,61.581334092881946
431,December,60.21288791232639
432,January,59.36028917100694
