,Month,RF
1262,March,2.1849641366986248
1263,April,3.021221129368377
1264,May,2.026594311615996
1265,June,3.770503350709634
1266,July,1.6262300301655002
1267,August,1.44267161849452
1268,September,1.7423242728610748
1269,October,1.1261366648287887
1270,November,1.670057627345193
1271,December,1.2887390201984303
1272,January,0.6187693352160191
1273,February,2.328966996801181
