Year,Month,Temp
1990.0,1.0,53.2855146408081
1990.0,2.0,50.31135425567627
1990.0,3.0,51.167196083068845
1990.0,4.0,53.080223083496094
1990.0,5.0,54.28177719116211
1990.0,6.0,55.317818832397464
1990.0,7.0,57.00459785461426
1990.0,8.0,58.06049385070801
1990.0,9.0,58.70431327819824
1990.0,10.0,57.02502555847168
1990.0,11.0,57.476874351501465
1990.0,12.0,53.2905632019043
1991.0,1.0,49.82307891845703
1991.0,2.0,50.90263671875
1991.0,3.0,52.434664726257324
1991.0,4.0,52.640268707275396
1991.0,5.0,53.69015312194824
1991.0,6.0,54.37723808288574
1991.0,7.0,55.94954299926758
1991.0,8.0,59.10799903869629
1991.0,9.0,55.88847274780274
1991.0,10.0,53.784223556518555
1991.0,11.0,54.47272644042969
1991.0,12.0,52.549109649658206
1992.0,1.0,48.59698753356933
1992.0,2.0,49.56370544433594
1992.0,3.0,50.771027374267575
1992.0,4.0,51.16610946655274
1992.0,5.0,54.5214765548706
1992.0,6.0,57.35316486358643
1992.0,7.0,58.03735389709473
1992.0,8.0,58.92797431945801
1992.0,9.0,59.65311660766602
1992.0,10.0,57.811050987243654
1992.0,11.0,56.82567520141602
1992.0,12.0,54.49143409729004
1993.0,1.0,50.00595664978027
1993.0,2.0,49.47910041809082
1993.0,3.0,51.60717964172363
1993.0,4.0,53.925231361389166
1993.0,5.0,53.7875057220459
1993.0,6.0,56.11976928710938
1993.0,7.0,57.75198402404786
1993.0,8.0,58.10703296661377
1993.0,9.0,57.74329795837403
1993.0,10.0,56.563587760925294
1993.0,11.0,53.25817756652832
1993.0,12.0,50.66521873474122
1994.0,1.0,49.13312034606933
1994.0,2.0,52.4210880279541
1994.0,3.0,52.06345386505127
1994.0,4.0,53.151414489746095
1994.0,5.0,54.52769927978515
1994.0,6.0,56.0516300201416
1994.0,7.0,59.21094608306885
1994.0,8.0,59.01875915527344
1994.0,9.0,58.926520347595215
1994.0,10.0,55.91019134521484
1994.0,11.0,56.06429862976074
1994.0,12.0,51.564386177062985
1995.0,1.0,51.92551364898682
1995.0,2.0,50.910325431823736
1995.0,3.0,52.924055862426755
1995.0,4.0,53.53508110046387
1995.0,5.0,54.715225601196295
1995.0,6.0,55.58280906677246
1995.0,7.0,57.40792655944824
1995.0,8.0,57.276082038879395
1995.0,9.0,56.29148216247559
1995.0,10.0,57.0009105682373
1995.0,11.0,56.22408275604248
1995.0,12.0,54.56580982208252
1996.0,1.0,54.04276447296142
