Year,Month,tmean_f,datetime,Temp
1990.0,1.0,61.0745346069336,1990-01-01,
1990.0,2.0,58.57531318664551,1990-02-01,
1990.0,3.0,59.97494049072266,1990-03-01,
1990.0,4.0,62.24862289428711,1990-04-01,
1990.0,5.0,62.74452514648438,1990-05-01,
1990.0,6.0,64.34309082031251,1990-06-01,
1990.0,7.0,65.43527259826661,1990-07-01,
1990.0,8.0,66.66043357849122,1990-08-01,
1990.0,9.0,66.6447540283203,1990-09-01,
1990.0,10.0,65.09759063720703,1990-10-01,
1990.0,11.0,64.45803184509278,1990-11-01,
1990.0,12.0,60.52283554077148,1990-12-01,
1991.0,1.0,59.4607048034668,1991-01-01,
1991.0,2.0,61.17818374633789,1991-02-01,
1991.0,3.0,59.5666748046875,1991-03-01,
1991.0,4.0,61.02724876403809,1991-04-01,
1991.0,5.0,62.35866813659668,1991-05-01,
1991.0,6.0,62.85302886962891,1991-06-01,
1991.0,7.0,64.87576637268066,1991-07-01,
1991.0,8.0,66.34579887390137,1991-08-01,
1991.0,9.0,65.68728179931641,1991-09-01,
1991.0,10.0,64.17273063659668,1991-10-01,
1991.0,11.0,64.28431396484376,1991-11-01,
1991.0,12.0,61.28102951049805,1991-12-01,
1992.0,1.0,58.96779289245606,1992-01-01,
1992.0,2.0,59.468330001831056,1992-02-01,
1992.0,3.0,60.16228828430176,1992-03-01,
1992.0,4.0,61.11819152832031,1992-04-01,
1992.0,5.0,63.69406318664551,1992-05-01,
1992.0,6.0,64.6033432006836,1992-06-01,
1992.0,7.0,64.78975715637208,1992-07-01,
1992.0,8.0,65.54786529541016,1992-08-01,
1992.0,9.0,66.4394401550293,1992-09-01,
1992.0,10.0,65.7118019104004,1992-10-01,
1992.0,11.0,64.03747177124023,1992-11-01,
1992.0,12.0,61.97943725585938,1992-12-01,
1993.0,1.0,59.22472877502442,1993-01-01,
1993.0,2.0,58.44272365570069,1993-02-01,
1993.0,3.0,59.55360794067383,1993-03-01,
1993.0,4.0,61.39578170776368,1993-04-01,
1993.0,5.0,61.3434455871582,1993-05-01,
1993.0,6.0,63.74121856689453,1993-06-01,
1993.0,7.0,64.31716651916504,1993-07-01,
1993.0,8.0,65.80824813842773,1993-08-01,
1993.0,9.0,65.74296875,1993-09-01,
1993.0,10.0,64.82096862792969,1993-10-01,
1993.0,11.0,62.01087532043457,1993-11-01,
1993.0,12.0,60.34981803894043,1993-12-01,
1994.0,1.0,58.75984916687012,1994-01-01,
1994.0,2.0,60.83736724853516,1994-02-01,
1994.0,3.0,59.6740026473999,1994-03-01,
1994.0,4.0,60.598812866210935,1994-04-01,
1994.0,5.0,62.21886024475098,1994-05-01,
1994.0,6.0,63.00574913024903,1994-06-01,
1994.0,7.0,65.9997673034668,1994-07-01,
1994.0,8.0,65.95957794189454,1994-08-01,
1994.0,9.0,65.8689682006836,1994-09-01,
1994.0,10.0,64.489998626709,1994-10-01,
1994.0,11.0,62.17915496826172,1994-11-01,
1994.0,12.0,60.074284362792966,1994-12-01,
1995.0,1.0,61.30008049011231,1995-01-01,
1995.0,2.0,60.24262237548828,1995-02-01,
1995.0,3.0,62.1193344116211,1995-03-01,
1995.0,4.0,61.52534484863281,1995-04-01,
1995.0,5.0,62.88569602966309,1995-05-01,
1995.0,6.0,63.96152877807617,1995-06-01,
1995.0,7.0,65.42574539184571,1995-07-01,
1995.0,8.0,65.08779220581056,1995-08-01,
1995.0,9.0,65.3834342956543,1995-09-01,
1995.0,10.0,64.88656387329101,1995-10-01,
1995.0,11.0,64.62800064086915,1995-11-01,
1995.0,12.0,63.66493911743164,1995-12-01,
1996.0,1.0,61.8223876953125,1996-01-01,
1996.0,2.0,59.47172374725342,1996-02-01,
1996.0,3.0,60.18370132446289,1996-03-01,
1996.0,4.0,63.17468795776367,1996-04-01,
1996.0,5.0,64.61701431274415,1996-05-01,
1996.0,6.0,65.02596664428711,1996-06-01,
1996.0,7.0,65.11012191772461,1996-07-01,
1996.0,8.0,65.55243835449218,1996-08-01,
1996.0,9.0,65.15411529541015,1996-09-01,
1996.0,10.0,65.77095642089844,1996-10-01,
1996.0,11.0,64.49984512329101,1996-11-01,
1996.0,12.0,61.38944396972656,1996-12-01,
1997.0,1.0,61.69029083251954,1997-01-01,
1997.0,2.0,60.35964393615723,1997-02-01,
1997.0,3.0,61.201914215087896,1997-03-01,
1997.0,4.0,61.66296920776367,1997-04-01,
1997.0,5.0,62.53540382385254,1997-05-01,
1997.0,6.0,63.99181327819824,1997-06-01,
1997.0,7.0,65.33121147155762,1997-07-01,
1997.0,8.0,65.53225784301759,1997-08-01,
1997.0,9.0,65.21768836975099,1997-09-01,
1997.0,10.0,64.08091583251954,1997-10-01,
1997.0,11.0,62.81271934509277,1997-11-01,
1997.0,12.0,59.45262985229492,1997-12-01,
1998.0,1.0,60.68704681396484,1998-01-01,
1998.0,2.0,60.7045768737793,1998-02-01,
1998.0,3.0,60.695756912231445,1998-03-01,
1998.0,4.0,59.377907371521,1998-04-01,
1998.0,5.0,60.33457794189454,1998-05-01,
1998.0,6.0,62.53540725708008,1998-06-01,
1998.0,7.0,63.94274215698242,1998-07-01,
1998.0,8.0,64.8119873046875,1998-08-01,
1998.0,9.0,64.04131011962892,1998-09-01,
1998.0,10.0,64.0113311767578,1998-10-01,
1998.0,11.0,62.285282897949216,1998-11-01,
1998.0,12.0,60.514212989807135,1998-12-01,
1999.0,1.0,60.254556274414064,1999-01-01,
1999.0,2.0,58.905078125,1999-02-01,
1999.0,3.0,59.14443588256836,1999-03-01,
1999.0,4.0,60.452375411987305,1999-04-01,
1999.0,5.0,63.2906967163086,1999-05-01,
1999.0,6.0,63.94699935913086,1999-06-01,
1999.0,7.0,65.31805191040038,1999-07-01,
1999.0,8.0,66.29943656921387,1999-08-01,
1999.0,9.0,65.19031524658203,1999-09-01,
1999.0,10.0,64.70665588378907,1999-10-01,
1999.0,11.0,63.125376510620114,1999-11-01,
1999.0,12.0,61.69092597961426,1999-12-01,
2000.0,1.0,59.928125,2000-01-01,
2000.0,2.0,62.08657112121583,2000-02-01,
2000.0,3.0,61.51809387207031,2000-03-01,
