datetime,RF_in_scale_3,SPI-3
1920-01-01,,
1920-02-01,,
1920-03-01,10.03319192305823,-0.42381149961761133
1920-04-01,7.88375835209184,-0.8129529515358155
1920-05-01,8.495622888718772,-0.326431461988861
1920-06-01,3.007249080301594,-1.3875553815972959
1920-07-01,3.1769551755249346,-1.034702191219374
1920-08-01,3.2951144202406555,-1.0769398105216776
1920-09-01,3.153496600685331,-1.1048938894376228
1920-10-01,4.229810018864829,-0.5630091503561571
1920-11-01,6.72368633025147,-0.2269426745452833
1920-12-01,10.921096749842032,0.06034430462567794
1921-01-01,18.01174029949815,0.7950416723743979
1921-02-01,15.627736643867868,0.485339073126805
1921-03-01,13.557660523825582,0.21905880386354232
1921-04-01,6.778927448250826,-1.126779428491471
1921-05-01,6.388557873882844,-0.9208696764005854
1921-06-01,4.370076426197051,-0.7870399125558847
1921-07-01,5.195448074348237,-0.09930879212477271
1921-08-01,6.075172576355473,0.2720581209360333
1921-09-01,6.550690732614587,0.41838775395948236
1921-10-01,5.696065403391417,0.013291642565730089
1921-11-01,10.063701787981799,0.6875724869806938
1921-12-01,16.3123986129338,1.0697364012623896
1922-01-01,27.799285505978425,1.9428082861629363
1922-02-01,26.820735610631143,1.8327958058331915
1922-03-01,25.073054697372903,1.7559530390678437
1922-04-01,12.976345011452562,0.33579510958082104
1922-05-01,9.092533307739744,-0.17672421951576137
1922-06-01,3.4312481535782418,-1.1830545384784639
1922-07-01,2.248539546841584,-1.6139858149012656
1922-08-01,2.797695043843261,-1.3964818133324952
1922-09-01,5.313918754404831,-0.05480867314414177
1922-10-01,7.7178810900590555,0.6626783744233419
1922-11-01,9.952166284661466,0.6605883244340036
1922-12-01,7.889135936797505,-0.6644877077613002
1923-01-01,16.902503555667195,0.6413119788283983
1923-02-01,18.35069058784373,0.8594510406622136
1923-03-01,21.62363459721615,1.3547793931585843
1923-04-01,16.05124100427117,0.8869912536590969
1923-05-01,11.540479284571852,0.3761370303757741
1923-06-01,8.843835367340152,0.5535132510310377
1923-07-01,3.5378600237633058,-0.8420576811666147
1923-08-01,4.062028664060222,-0.6446635910551033
1923-09-01,5.334118798301255,-0.04651748164959105
1923-10-01,7.792491243499077,0.6843632478988341
1923-11-01,9.733222434109798,0.607036944748623
1923-12-01,15.494732809006514,0.9324184408136001
1924-01-01,12.804995885659693,0.007574846912826928
1924-02-01,14.579874259152938,0.32995347522508167
1924-03-01,9.207199421524136,-0.5961382231589814
1924-04-01,14.77482483200885,0.6674124832550178
1924-05-01,12.33973296469452,0.5395429473925586
1924-06-01,10.02544591085457,0.8267181084885918
1924-07-01,6.980026688626273,0.5377688657960127
1924-08-01,5.839072607853817,0.176321025197426
1924-09-01,7.693993898549142,0.8056969289010179
1924-10-01,11.032821879252943,1.519622692713837
1924-11-01,14.939096324168247,1.7160194702878595
1924-12-01,16.526618661599592,1.1049727020312756
1925-01-01,11.566830784606788,-0.21029991552052832
1925-02-01,8.380651094828426,-0.7906470819852227
1925-03-01,10.78091299242977,-0.27598285180766724
1925-04-01,12.767723560379608,0.2954036430567626
1925-05-01,11.727409314585463,0.41500775866518613
1925-06-01,8.421491072432136,0.45007218627458345
1925-07-01,6.840855318568037,0.49227235257790525
1925-08-01,8.598449356970573,1.1689648402654105
1925-09-01,6.827109325635514,0.5158625528224969
1925-10-01,6.382865946552689,0.24891363546432188
1925-11-01,6.562878540193329,-0.2780536449092237
1925-12-01,8.762797981144287,-0.43861265087994866
1926-01-01,8.682026759730123,-0.788069718865069
1926-02-01,7.292860788912891,-1.042727259468178
1926-03-01,4.9841394032288955,-1.7050543457139884
1926-04-01,5.04725154662742,-1.7006311041593787
1926-05-01,3.771158142178844,-1.8946354891015968
1926-06-01,3.213132819524948,-1.2858458356610447
1926-07-01,2.9714296848419144,-1.1513636604423398
1926-08-01,5.736332230796457,0.13385500347011872
1926-09-01,6.184263706809872,0.28488989333059705
1926-10-01,6.598673134743794,0.3194417558164599
1926-11-01,5.7523790123836545,-0.5495319416010256
1926-12-01,5.735419225076251,-1.306993627972721
1927-01-01,11.330989445682356,-0.25356454578997606
1927-02-01,11.639604602782944,-0.1501438930414264
1927-03-01,14.67438304831037,0.39897292406343904
1927-04-01,13.334042235877202,0.4040600793905463
1927-05-01,12.488936183866775,0.5692687430431528
1927-06-01,9.408722353987438,0.6869169186903277
1927-07-01,7.145635827910836,0.5911379370188768
1927-08-01,7.2380974147437325,0.7108175704308817
1927-09-01,9.297382647318827,1.2901938267255857
1927-10-01,6.104991575760065,0.15572600916834956
1927-11-01,6.980523478130775,-0.1469983926475662
1927-12-01,15.681916306685627,0.9642608839074045
1928-01-01,18.411574150019447,0.8489377629934555
1928-02-01,16.867419940291757,0.6605505493790966
1928-03-01,7.184545013199309,-1.0687316835664273
1928-04-01,6.473185636680402,-1.2198784739107653
1928-05-01,8.004486567542777,-0.45505957117142065
1928-06-01,6.870155041519336,0.03757742678766231
1928-07-01,7.843064569321417,0.8074116946836456
1928-08-01,6.165054987294344,0.3078549032347409
1928-09-01,6.864834593836581,0.5289629414752012
1928-10-01,3.643064887342644,-0.8324651606705851
1928-11-01,5.240758445504644,-0.7346875522499055
1928-12-01,7.767413489682065,-0.6972992794643406
1929-01-01,13.703449761379657,0.15695962253337062
1929-02-01,18.673394856675905,0.9013258029414813
1929-03-01,16.509207711340775,0.6758972104722497
1929-04-01,12.777104237295863,0.29722920555922344
1929-05-01,6.036340285752044,-1.0330147375820407
1929-06-01,5.6318449322795185,-0.33927779266702085
1929-07-01,4.75870127440125,-0.27709655716889087
