,Year,Month,NDVI,datetime
272,2022.0,October,0.4944013888888889,2022-10-01
273,2022.0,November,0.5872736111111112,2022-11-01
274,2022.0,December,0.7930694444444444,2022-12-01
275,2023.0,January,0.7521673611111112,2023-01-01
276,2023.0,February,0.7054284722222223,2023-02-01
277,2023.0,March,0.7011333333333333,2023-03-01
278,2023.0,April,0.6050222222222222,2023-04-01
279,2023.0,May,0.489075,2023-05-01
280,2023.0,June,0.3647243055555556,2023-06-01
281,2023.0,July,0.4665,2023-07-01
282,2023.0,August,0.3967083333333334,2023-08-01
283,2023.0,September,0.4227763888888889,2023-09-01
