,Month,RF
1263,April,5.509481399460484
1264,May,3.195899747557597
1265,June,3.3302012988936283
1266,July,3.096309738626422
1267,August,0.5745968392677044
1268,September,2.814822266954044
1269,October,2.141957461480509
1270,November,4.120260249586858
1271,December,8.67118009988335
1272,January,3.7727297366366535
1273,February,9.164230718989987
1274,March,23.32735263560805
