,Year,Month,NDVI,datetime
272,2022.0,October,0.6457950617283951,2022-10-01
273,2022.0,November,0.7141629629629629,2022-11-01
274,2022.0,December,0.6726790123456791,2022-12-01
275,2023.0,January,0.727658024691358,2023-01-01
276,2023.0,February,0.594633950617284,2023-02-01
277,2023.0,March,0.6938993827160495,2023-03-01
278,2023.0,April,0.7365277777777779,2023-04-01
279,2023.0,May,0.6907944444444445,2023-05-01
280,2023.0,June,0.6320129629629629,2023-06-01
281,2023.0,July,0.7058617283950617,2023-07-01
282,2023.0,August,0.6488487654320988,2023-08-01
283,2023.0,September,0.6475185185185185,2023-09-01
