Year,Month,NDVI,datetime
2000.0,4.0,0.6343499642831308,2000-04-01
2000.0,5.0,0.42081404320987653,2000-05-01
2000.0,6.0,0.5826429673183111,2000-06-01
2000.0,7.0,0.5346212033872251,2000-07-01
2000.0,8.0,0.562845442030165,2000-08-01
2000.0,9.0,0.5291866255395207,2000-09-01
2000.0,10.0,0.6248469411590953,2000-10-01
2000.0,11.0,0.47602566377616223,2000-11-01
2000.0,12.0,0.617288754310137,2000-12-01
2001.0,1.0,0.6369079778223862,2001-01-01
2001.0,2.0,0.5327602904519917,2001-02-01
2001.0,3.0,0.5427269170313705,2001-03-01
2001.0,4.0,0.500457810766903,2001-04-01
2001.0,5.0,0.6361404230565201,2001-05-01
2001.0,6.0,0.5606580192660108,2001-06-01
2001.0,7.0,0.3998192210256318,2001-07-01
2001.0,8.0,0.5247693944860388,2001-08-01
2001.0,9.0,0.5751494419427565,2001-09-01
2001.0,10.0,0.27042214664412134,2001-10-01
2001.0,11.0,0.6185131779423466,2001-11-01
2001.0,12.0,0.31179016019091194,2001-12-01
2002.0,1.0,0.6603879104425878,2002-01-01
2002.0,2.0,0.5426750654055749,2002-02-01
2002.0,3.0,0.6788091777283468,2002-03-01
2002.0,4.0,0.6765634042245371,2002-04-01
2002.0,5.0,0.34029892344533663,2002-05-01
2002.0,6.0,0.6317488587932822,2002-06-01
2002.0,7.0,0.5975706783341773,2002-07-01
2002.0,8.0,0.5559890181929977,2002-08-01
2002.0,9.0,0.5213605621714651,2002-09-01
2002.0,10.0,0.5828309235749422,2002-10-01
2002.0,11.0,0.6084615919325087,2002-11-01
2002.0,12.0,0.614726737693504,2002-12-01
2003.0,1.0,0.5892427232530382,2003-01-01
2003.0,2.0,0.6198081499264564,2003-02-01
2003.0,3.0,0.5992083608368297,2003-03-01
2003.0,4.0,0.5485738118489584,2003-04-01
2003.0,5.0,0.4895307281870901,2003-05-01
2003.0,6.0,0.5995101457760658,2003-06-01
2003.0,7.0,0.6161021008903598,2003-07-01
2003.0,8.0,0.5944363158426167,2003-08-01
2003.0,9.0,0.5058954497914255,2003-09-01
2003.0,10.0,0.40075942616403837,2003-10-01
2003.0,11.0,0.5416751908667293,2003-11-01
2003.0,12.0,0.5586655699176553,2003-12-01
2004.0,1.0,0.6878556145562066,2004-01-01
2004.0,2.0,0.6900590496298707,2004-02-01
2004.0,3.0,0.4805450439453125,2004-03-01
2004.0,4.0,0.6706939979835793,2004-04-01
2004.0,5.0,0.638352193950135,2004-05-01
2004.0,6.0,0.5373048193660783,2004-06-01
2004.0,7.0,0.683969662513262,2004-07-01
2004.0,8.0,0.5958214748052904,2004-08-01
2004.0,9.0,0.7300331209912713,2004-09-01
2004.0,10.0,0.5999746911319686,2004-10-01
2004.0,11.0,0.5362033137568721,2004-11-01
2004.0,12.0,0.643622033389998,2004-12-01
2005.0,1.0,0.6760514812704957,2005-01-01
2005.0,2.0,0.5031749584056713,2005-02-01
2005.0,3.0,0.5606252882215712,2005-03-01
2005.0,4.0,0.5729299003695264,2005-04-01
2005.0,5.0,0.5737170466670284,2005-05-01
2005.0,6.0,0.5598292880588107,2005-06-01
2005.0,7.0,0.6597806200569059,2005-07-01
2005.0,8.0,0.528737951208044,2005-08-01
