,Year,Month,ET,datetime
0,2001.0,1.0,3.6916666666666673,2001-01-01
1,2001.0,2.0,2.578205128205128,2001-02-01
2,2001.0,3.0,3.1237179487179487,2001-03-01
3,2001.0,4.0,3.940544871794872,2001-04-01
4,2001.0,5.0,4.5843750000000005,2001-05-01
5,2001.0,6.0,3.4381250000000003,2001-06-01
6,2001.0,7.0,4.124839743589744,2001-07-01
7,2001.0,8.0,3.95272435897436,2001-08-01
8,2001.0,9.0,3.708974358974359,2001-09-01
9,2001.0,10.0,3.4850961538461545,2001-10-01
10,2001.0,11.0,2.7540865384615385,2001-11-01
11,2001.0,12.0,1.917467948717949,2001-12-01
12,2002.0,1.0,2.596955128205128,2002-01-01
13,2002.0,2.0,2.9766025641025644,2002-02-01
14,2002.0,3.0,4.034134615384615,2002-03-01
15,2002.0,4.0,4.314423076923077,2002-04-01
16,2002.0,5.0,4.05897435897436,2002-05-01
17,2002.0,6.0,4.768269230769231,2002-06-01
18,2002.0,7.0,4.683974358974359,2002-07-01
19,2002.0,8.0,4.050801282051283,2002-08-01
20,2002.0,9.0,3.72948717948718,2002-09-01
21,2002.0,10.0,2.820673076923077,2002-10-01
22,2002.0,11.0,3.218108974358975,2002-11-01
23,2002.0,12.0,2.673557692307692,2002-12-01
24,2003.0,1.0,2.49775641025641,2003-01-01
25,2003.0,2.0,3.353044871794872,2003-02-01
26,2003.0,3.0,3.9948717948717953,2003-03-01
27,2003.0,4.0,3.738750000000001,2003-04-01
28,2003.0,5.0,4.223477564102565,2003-05-01
29,2003.0,6.0,4.20897435897436,2003-06-01
30,2003.0,7.0,4.474839743589744,2003-07-01
31,2003.0,8.0,3.829807692307693,2003-08-01
32,2003.0,9.0,3.776762820512821,2003-09-01
33,2003.0,10.0,2.796314102564103,2003-10-01
34,2003.0,11.0,2.771474358974359,2003-11-01
35,2003.0,12.0,2.7115384615384617,2003-12-01
36,2004.0,1.0,3.081490384615385,2004-01-01
37,2004.0,2.0,3.11209935897436,2004-02-01
38,2004.0,3.0,4.125721153846154,2004-03-01
39,2004.0,4.0,4.537339743589744,2004-04-01
40,2004.0,5.0,4.686538461538462,2004-05-01
41,2004.0,6.0,4.550881410256411,2004-06-01
42,2004.0,7.0,4.723958333333334,2004-07-01
43,2004.0,8.0,4.821554487179488,2004-08-01
44,2004.0,9.0,4.536217948717949,2004-09-01
45,2004.0,10.0,3.3418402777777776,2004-10-01
46,2004.0,11.0,3.093108974358975,2004-11-01
47,2004.0,12.0,2.645192307692308,2004-12-01
48,2005.0,1.0,3.1879006410256414,2005-01-01
49,2005.0,2.0,3.514983974358975,2005-02-01
50,2005.0,3.0,3.9571314102564106,2005-03-01
51,2005.0,4.0,4.612660256410257,2005-04-01
52,2005.0,5.0,4.925480769230769,2005-05-01
53,2005.0,6.0,4.941746794871795,2005-06-01
54,2005.0,7.0,4.606009615384616,2005-07-01
55,2005.0,8.0,4.632772435897436,2005-08-01
56,2005.0,9.0,4.526923076923078,2005-09-01
57,2005.0,10.0,3.793589743589744,2005-10-01
58,2005.0,11.0,3.421233974358975,2005-11-01
59,2005.0,12.0,2.781009615384616,2005-12-01
60,2006.0,1.0,2.772596153846154,2006-01-01
61,2006.0,2.0,2.999198717948718,2006-02-01
62,2006.0,3.0,4.002840909090909,2006-03-01
63,2006.0,4.0,4.296153846153846,2006-04-01
64,2006.0,5.0,4.654807692307693,2006-05-01
65,2006.0,6.0,4.997676282051283,2006-06-01
66,2006.0,7.0,4.999759615384615,2006-07-01
67,2006.0,8.0,4.4653044871794885,2006-08-01
68,2006.0,9.0,4.4735576923076925,2006-09-01
69,2006.0,10.0,3.841826923076923,2006-10-01
70,2006.0,11.0,3.398878205128206,2006-11-01
71,2006.0,12.0,2.590865384615385,2006-12-01
72,2007.0,1.0,2.998637820512821,2007-01-01
73,2007.0,2.0,3.343669871794872,2007-02-01
74,2007.0,3.0,3.293990384615385,2007-03-01
75,2007.0,4.0,3.933333333333334,2007-04-01
76,2007.0,5.0,4.696714743589744,2007-05-01
77,2007.0,6.0,4.864583333333334,2007-06-01
78,2007.0,7.0,4.340144230769231,2007-07-01
79,2007.0,8.0,4.37011217948718,2007-08-01
80,2007.0,9.0,4.061057692307693,2007-09-01
81,2007.0,10.0,3.9104166666666673,2007-10-01
