Year,Month,Temp,datetime
1990,1.0,71.04082302517361,1990-01-01
1990,2.0,69.0703125,1990-02-01
1990,3.0,69.72272135416667,1990-03-01
1990,4.0,73.44152560763888,1990-04-01
1990,5.0,73.60617404513889,1990-05-01
1990,6.0,75.05036621093751,1990-06-01
1990,7.0,76.33084309895833,1990-07-01
1990,8.0,77.90298936631945,1990-08-01
1990,9.0,77.540625,1990-09-01
1990,10.0,76.42764214409722,1990-10-01
1990,11.0,73.73415256076389,1990-11-01
1990,12.0,70.94534233940972,1990-12-01
1991,1.0,69.99041341145833,1991-01-01
1991,2.0,70.95197482638889,1991-02-01
1991,3.0,69.45032823350695,1991-03-01
1991,4.0,72.04087727864584,1991-04-01
1991,5.0,74.30111762152778,1991-05-01
1991,6.0,75.194091796875,1991-06-01
1991,7.0,76.50282118055556,1991-07-01
1991,8.0,77.74061414930556,1991-08-01
1991,9.0,77.55630967881945,1991-09-01
1991,10.0,76.7854736328125,1991-10-01
1991,11.0,76.08629014756944,1991-11-01
1991,12.0,72.3550265842014,1991-12-01
1992,1.0,69.23241102430555,1992-01-01
1992,2.0,69.48061794704861,1992-02-01
1992,3.0,71.21392415364583,1992-03-01
1992,4.0,71.97296006944444,1992-04-01
1992,5.0,73.4810031467014,1992-05-01
1992,6.0,76.79756944444445,1992-06-01
1992,7.0,76.98589680989583,1992-07-01
1992,8.0,77.85337456597222,1992-08-01
1992,9.0,77.57629665798612,1992-09-01
1992,10.0,76.12317708333333,1992-10-01
1992,11.0,73.84647352430557,1992-11-01
1992,12.0,73.61360948350695,1992-12-01
1993,1.0,68.56269259982639,1993-01-01
1993,2.0,68.12698296440972,1993-02-01
1993,3.0,69.67825792100695,1993-03-01
1993,4.0,72.95413953993057,1993-04-01
1993,5.0,73.47812228732639,1993-05-01
1993,6.0,76.05666775173611,1993-06-01
1993,7.0,76.40358615451389,1993-07-01
1993,8.0,77.26929524739583,1993-08-01
1993,9.0,77.58855251736111,1993-09-01
1993,10.0,76.338037109375,1993-10-01
1993,11.0,72.55834689670138,1993-11-01
1993,12.0,71.30721299913195,1993-12-01
1994,1.0,68.96953125,1994-01-01
1994,2.0,70.28590494791666,1994-02-01
1994,3.0,70.15748969184028,1994-03-01
1994,4.0,71.73456759982639,1994-04-01
1994,5.0,73.66569281684028,1994-05-01
1994,6.0,75.5384765625,1994-06-01
1994,7.0,77.44555121527777,1994-07-01
1994,8.0,78.38428276909723,1994-08-01
1994,9.0,78.05106879340278,1994-09-01
1994,10.0,77.07680935329861,1994-10-01
1994,11.0,74.57872992621529,1994-11-01
1994,12.0,71.35384928385417,1994-12-01
1995,1.0,69.80581325954861,1995-01-01
1995,2.0,69.79254014756944,1995-02-01
1995,3.0,71.12901475694446,1995-03-01
1995,4.0,71.77046712239583,1995-04-01
1995,5.0,73.24152832031251,1995-05-01
1995,6.0,75.53311360677084,1995-06-01
1995,7.0,76.6076171875,1995-07-01
1995,8.0,77.53492296006945,1995-08-01
1995,9.0,77.76984049479167,1995-09-01
1995,10.0,77.11201171875001,1995-10-01
1995,11.0,74.86231011284721,1995-11-01
1995,12.0,73.1232666015625,1995-12-01
1996,1.0,70.97418619791667,1996-01-01
1996,2.0,69.00299207899306,1996-02-01
1996,3.0,69.71003417968751,1996-03-01
1996,4.0,73.79391818576389,1996-04-01
1996,5.0,75.03145345052084,1996-05-01
1996,6.0,77.16269259982639,1996-06-01
1996,7.0,77.69901801215278,1996-07-01
1996,8.0,77.51796875,1996-08-01
1996,9.0,77.777099609375,1996-09-01
1996,10.0,77.74734700520834,1996-10-01
1996,11.0,72.66410590277778,1996-11-01
1996,12.0,69.73751898871528,1996-12-01
1997,1.0,68.77044270833333,1997-01-01
1997,2.0,72.13779296875,1997-02-01
1997,3.0,71.53893500434029,1997-03-01
1997,4.0,73.27235514322916,1997-04-01
1997,5.0,72.67763129340278,1997-05-01
1997,6.0,75.71807996961806,1997-06-01
1997,7.0,76.71735568576389,1997-07-01
1997,8.0,77.84066297743055,1997-08-01
1997,9.0,78.22130533854167,1997-09-01
1997,10.0,76.94320203993055,1997-10-01
1997,11.0,73.31089409722222,1997-11-01
1997,12.0,70.79897189670139,1997-12-01
1998,1.0,69.9515842013889,1998-01-01
1998,2.0,70.24897189670139,1998-02-01
1998,3.0,72.30815972222223,1998-03-01
1998,4.0,71.70244140625,1998-04-01
1998,5.0,72.03373209635416,1998-05-01
1998,6.0,74.1897433810764,1998-06-01
1998,7.0,75.46816134982639,1998-07-01
1998,8.0,77.25284016927083,1998-08-01
1998,9.0,76.61780327690971,1998-09-01
1998,10.0,76.05197211371528,1998-10-01
1998,11.0,74.14453125,1998-11-01
1998,12.0,71.51828303318788,1998-12-01
1999,1.0,70.9087900193926,1999-01-01
1999,2.0,70.74831037286509,1999-02-01
1999,3.0,71.46443597962747,1999-03-01
1999,4.0,71.84807730870656,1999-04-01
1999,5.0,73.72476496107534,1999-05-01
1999,6.0,74.81927940392804,1999-06-01
1999,7.0,76.04337766424362,1999-07-01
1999,8.0,76.67105622219458,1999-08-01
1999,9.0,76.67826865069677,1999-09-01
1999,10.0,75.56881279093636,1999-10-01
1999,11.0,73.18800122486903,1999-11-01
1999,12.0,71.49118969924379,1999-12-01
2000,1.0,69.79002438827649,2000-01-01
2000,2.0,71.57183194041599,2000-02-01
2000,3.0,72.55225799071962,2000-03-01
2000,4.0,70.85872659006938,2000-04-01
2000,5.0,74.27487565997306,2000-05-01
2000,6.0,76.38694938351799,2000-06-01
2000,7.0,76.93493541321848,2000-07-01
2000,8.0,77.56517172382266,2000-08-01
2000,9.0,77.13411515187383,2000-09-01
2000,10.0,76.95169314023931,2000-10-01
2000,11.0,74.29706096600697,2000-11-01
2000,12.0,72.6218888617293,2000-12-01
2001,1.0,72.49916408563845,2001-01-01
2001,2.0,71.60359295184523,2001-02-01
2001,3.0,71.94027658796074,2001-03-01
2001,4.0,72.93386408275504,2001-04-01
2001,5.0,74.0703728780033,2001-05-01
2001,6.0,75.7482943870422,2001-06-01
2001,7.0,77.36859187822569,2001-07-01
2001,8.0,77.83879859031137,2001-08-01
2001,9.0,77.90613130814025,2001-09-01
2001,10.0,75.9281838022693,2001-10-01
2001,11.0,74.28810390107105,2001-11-01
2001,12.0,73.04134038030219,2001-12-01
2002,1.0,71.35588144138512,2002-01-01
2002,2.0,69.91951249136213,2002-02-01
2002,3.0,71.08363015452522,2002-03-01
2002,4.0,73.48337104522166,2002-04-01
2002,5.0,75.12555830688316,2002-05-01
2002,6.0,76.9503090047017,2002-06-01
2002,7.0,77.07065427093237,2002-07-01
2002,8.0,78.22421576768927,2002-08-01
2002,9.0,77.54951989593724,2002-09-01
2002,10.0,76.7382745652245,2002-10-01
2002,11.0,74.40066915700856,2002-11-01
2002,12.0,72.52649323656573,2002-12-01
2003,1.0,70.22638544738405,2003-01-01
2003,2.0,70.62484628901728,2003-02-01
2003,3.0,72.91409388816464,2003-03-01
2003,4.0,73.56194381643823,2003-04-01
2003,5.0,75.47232993694395,2003-05-01
2003,6.0,76.66388864579378,2003-06-01
2003,7.0,78.24214472179546,2003-07-01
2003,8.0,78.80895391122155,2003-08-01
2003,9.0,78.1128032676846,2003-09-01
2003,10.0,77.9430357985687,2003-10-01
2003,11.0,75.07071973972894,2003-11-01
2003,12.0,72.41240181166452,2003-12-01
2004,1.0,71.2443330647842,2004-01-01
2004,2.0,73.05829351059683,2004-02-01
2004,3.0,71.07706183346187,2004-03-01
2004,4.0,72.68533257760575,2004-04-01
2004,5.0,75.25438273740957,2004-05-01
2004,6.0,76.84629502608261,2004-06-01
2004,7.0,78.1883478904558,2004-07-01
2004,8.0,78.51244011596353,2004-08-01
2004,9.0,78.67689473670634,2004-09-01
2004,10.0,77.3877072294782,2004-10-01
2004,11.0,74.86303280208237,2004-11-01
2004,12.0,72.41618308789026,2004-12-01
2005,1.0,71.2469701254409,2005-01-01
2005,2.0,71.01731719055326,2005-02-01
2005,3.0,70.42512945842628,2005-03-01
2005,4.0,73.2743921473726,2005-04-01
2005,5.0,75.72911659320039,2005-05-01
2005,6.0,76.67655566870584,2005-06-01
2005,7.0,77.173358204746,2005-07-01
2005,8.0,77.8782884642761,2005-08-01
2005,9.0,77.90488066617897,2005-09-01
2005,10.0,76.01915841359457,2005-10-01
