,Month,RF
1263,April,3.2965646207743995
1264,May,0.5573609786813758
1265,June,0.1921267698118681
1266,July,0.4579186478914528
1267,August,0.4792988116068825
1268,September,0.8151184894884017
1269,October,0.7884198360567344
1270,November,2.088594448697385
1271,December,0.2905233981508062
1272,January,1.864164613293781
1273,February,5.952355863286187
1274,March,26.394706304073104
