,Month,MRF,Phase,Count,MeRF,MnRF,MeAnom,MnAnom,MT,MeT,MnT
0,1,6.009929882011058,SEL,11,4.615168166038169,0.0009976311050745,-1.394761715972889,-6.008932250905983,54.33580968304183,55.69655527062832,53.77198621961806
1,1,6.009929882011058,WEL,15,5.915999704161149,0.5193210711942258,-0.09393017784990843,-5.490608810816832,54.33580968304183,54.439271053514595,52.43302924568992
2,1,6.009929882011058,NUT,20,7.112413562304821,0.3813049607134611,1.102483680293763,-5.628624921297597,54.33580968304183,53.68626538145229,51.43094889322917
3,1,6.009929882011058,WLA,19,4.314563620826223,0.1283055162063618,-1.6953662611848346,-5.881624365804695,54.33580968304183,54.74895586481884,52.95480046106262
4,1,6.009929882011058,SLA,10,8.701291572019752,1.515685257902875,2.6913616900086943,-4.494244624108182,54.33580968304183,52.61675690352369,51.23772842824213
5,2,3.8313788152846557,SEL,10,1.4922795778253957,0.2894196686921296,-2.3390992374592603,-3.541959146592526,53.25947977748992,53.266968597377854,50.99126247829861
6,2,3.8313788152846557,WEL,9,3.5345879782364205,1.1466543739595485,-0.2967908370482353,-2.6847244413251072,53.25947977748992,52.0708448558829,49.94061143663194
7,2,3.8313788152846557,NUT,29,4.329286332751775,0.7265976959314547,0.4979075174671195,-3.104781119353201,53.25947977748992,53.56003938422264,50.57780897352431
8,2,3.8313788152846557,WLA,19,4.839925320071753,0.5638899663637965,1.0085465047870974,-3.267488848920859,53.25947977748992,52.84606669174631,50.83306396835848
9,2,3.8313788152846557,SLA,8,2.88892985410033,0.0124438320963494,-0.9424489611843256,-3.8189349831883064,53.25947977748992,54.19830893631302,51.92321606325372
10,3,4.576602183503317,SEL,7,2.8369673259701043,0.3514980057695696,-1.7396348575332126,-4.225104177733748,53.3896555658751,53.62958112383438,53.47025960286459
11,3,4.576602183503317,WEL,5,3.770082190628474,0.0324977571790207,-0.806519992874843,-4.544104426324296,53.3896555658751,52.35133519904667,51.1558737914029
12,3,4.576602183503317,NUT,39,4.685224595689012,0.1999885690354786,0.1086224121856949,-4.376613614467838,53.3896555658751,53.52168116025457,51.80934787326389
13,3,4.576602183503317,WLA,20,5.371758022773737,0.274111811802062,0.7951558392704206,-4.302490371701255,53.3896555658751,53.223538997349884,50.90909776486467
14,3,4.576602183503317,SLA,3,3.2668198856553885,0.4669419662521568,-1.3097822978479283,-4.10966021725116,53.3896555658751,55.20157057328369,55.20157057328369
15,4,2.9278890578426378,SEL,2,1.6273656210793206,0.4084108711807074,-1.3005234367633172,-2.5194781866619302,54.3036113646654,53.64998779296875,53.64998779296875
16,4,2.9278890578426378,WEL,11,1.8880484768000023,0.5485850760896641,-1.0398405810426354,-2.3793039817529738,54.3036113646654,54.18267330002438,50.75364040798611
17,4,2.9278890578426378,NUT,43,2.8889249648704105,0.121629384373557,-0.03896409297222725,-2.806259673469081,54.3036113646654,54.42375120551416,52.09605510572658
18,4,2.9278890578426378,WLA,16,3.6735947250079937,0.6813906223419121,0.7457056671653559,-2.2464984355007256,54.3036113646654,54.02719636997616,51.43526475694445
19,4,2.9278890578426378,SLA,2,4.819618351920488,0.2251865449632652,1.8917292940778498,-2.7027025128793727,54.3036113646654,54.69747856987847,54.69747856987847
20,5,2.0648760576341805,SEL,2,2.2684028204970472,0.5666680241901186,0.20352676286286675,-1.4982080334440617,56.06429585270502,56.127170138888886,56.127170138888886
21,5,2.0648760576341805,WEL,13,1.7891706231099826,0.3954015779833619,-0.2757054345241978,-1.6694744796508185,56.06429585270502,54.751835111356215,52.77665473090278
22,5,2.0648760576341805,NUT,43,2.4304537419865717,0.3614566091361518,0.36557768435239124,-1.7034194484980287,56.06429585270502,56.25328808130226,53.31385873144596
23,5,2.0648760576341805,WLA,14,1.3323498933699913,0.0924625509830748,-0.7325261642641892,-1.9724135066511057,56.06429585270502,56.54787527514136,54.88367654386751
24,5,2.0648760576341805,SLA,2,0.9211975554515104,0.8299244542945587,-1.14367850218267,-1.2349516033396217,56.06429585270502,55.98799913194445,55.98799913194445
25,6,1.0243644569131602,SEL,3,2.8057087832463505,1.6349140269955404,1.7813443263331903,0.6105495700823802,57.67790284246783,57.42070911628763,56.89637044270833
26,6,1.0243644569131602,WEL,14,1.1631422531940996,0.2107660177324839,0.13877779628093934,-0.8135984391806763,57.67790284246783,58.65659098620756,55.96624348958333
27,6,1.0243644569131602,NUT,42,0.9754161536907405,0.0449604143076136,-0.04894830322241972,-0.9794040426055467,57.67790284246783,57.596329121188646,56.18897840711806
28,6,1.0243644569131602,WLA,13,0.7167050632572336,0.051104498405527,-0.30765939365592665,-0.9732599585076332,57.67790284246783,57.37306893583237,56.16954210069444
29,6,1.0243644569131602,SLA,2,0.4086038198811303,0.3377720968269266,-0.6157606370320299,-0.6865923600862336,57.67790284246783,,
30,7,1.5230551838858846,SEL,6,1.811720094470342,0.2102505978799091,0.2886649105844574,-1.3128045860059754,59.005899253621614,60.227013823292154,59.47971462673611
31,7,1.5230551838858846,WEL,10,1.3521387354792458,0.177105265524942,-0.17091644840663878,-1.3459499183609425,59.005899253621614,59.41452835733502,58.32389756589755
32,7,1.5230551838858846,NUT,43,1.71471976739307,0.1778095994802678,0.19166458350718552,-1.3452455844056168,59.005899253621614,58.943845897131695,57.092578125
33,7,1.5230551838858846,WLA,13,1.021520784619674,0.0713534617987204,-0.5015343992662105,-1.4517017220871642,59.005899253621614,58.5539706350522,57.24212921496226
34,7,1.5230551838858846,SLA,2,0.6508277439915822,0.6207406515049334,-0.8722274398943024,-0.9023145323809512,59.005899253621614,,
35,8,2.0134348532810766,SEL,8,2.7419103602226453,0.1452364976730339,0.7284755069415687,-1.8681983556080428,59.48481910219145,59.9000567075496,58.35106879340277
36,8,2.0134348532810766,WEL,12,2.5915223364503848,0.590477253033258,0.5780874831693081,-1.4229576002478186,59.48481910219145,60.20293938784166,59.615147569444446
37,8,2.0134348532810766,NUT,34,2.050431981471546,0.0213148351242675,0.0369971281904693,-1.992120018156809,59.48481910219145,59.51441139025716,57.79767795138889
38,8,2.0134348532810766,WLA,15,1.5662295988986528,0.1436252247270903,-0.44720525438242387,-1.8698096285539862,59.48481910219145,59.05513122585934,57.74918110948839
39,8,2.0134348532810766,SLA,5,0.5504993740203048,0.266642466200514,-1.4629354792607718,-1.7467923870805626,59.48481910219145,58.71749386250736,58.53015950520833
40,9,1.854605854932998,SEL,9,2.261193554818295,0.6832417906854525,0.40658769988529686,-1.1713640642475456,58.27850181555881,58.30868356053744,56.02214084201389
41,9,1.854605854932998,WEL,9,1.0157729162945872,0.1179506545327803,-0.8388329386384108,-1.7366552004002178,58.27850181555881,57.949786580438,57.39822597301082
42,9,1.854605854932998,NUT,36,2.1520169981858657,0.3089374799219433,0.29741114325286766,-1.5456683750110547,58.27850181555881,58.8388862785227,56.1202731746939
43,9,1.854605854932998,WLA,15,1.6764280632500872,0.4797989830535506,-0.1781777916829108,-1.3748068718794473,58.27850181555881,57.638678360248605,55.48608098199378
44,9,1.854605854932998,SLA,5,1.025820428316686,0.5611129765192112,-0.8287854266163119,-1.2934928784137867,58.27850181555881,57.40408579576113,56.91767578125
45,10,2.203129705854661,SEL,11,2.677089721805904,0.2324068283239768,0.47396001595124293,-1.9707228775306842,58.10005863198192,58.517736860108215,56.454443359375006
46,10,2.203129705854661,WEL,11,2.792726328933473,0.358005277823345,0.5895966230788119,-1.845124428031316,58.10005863198192,58.541988631567676,57.18089463975694
47,10,2.203129705854661,NUT,30,2.4814715532068186,0.2822842453802432,0.2783418473521575,-1.9208454604744178,58.10005863198192,58.25405599366308,56.75118815104167
48,10,2.203129705854661,WLA,13,1.2601968888045312,0.4027681303427566,-0.9429328170501299,-1.8003615755119045,58.10005863198192,57.67855391009059,56.46733597156384
49,10,2.203129705854661,SLA,9,1.337435058272037,0.2648677772157821,-0.8656946475826242,-1.938261928638879,58.10005863198192,57.45611299259101,56.453313743621294
50,11,3.276836242753555,SEL,15,2.723263528148392,0.4450196831407359,-0.553572714605163,-2.831816559612819,56.74778636845044,57.15849140246199,55.2394287109375
51,11,3.276836242753555,WEL,12,1.716738481120804,0.3692374790770511,-1.560097761632751,-2.907598763676504,56.74778636845044,57.60694767817917,56.823144261669725
52,11,3.276836242753555,NUT,22,4.616521731512448,0.2530350142321619,1.3396854887588927,-3.023801228521393,56.74778636845044,56.64942469191329,54.18996310763889
53,11,3.276836242753555,WLA,15,3.149833120733769,0.3007007597764472,-0.12700312201978603,-2.976135482977108,56.74778636845044,56.60765974684682,54.88263519320517
54,11,3.276836242753555,SLA,10,3.2225092363807177,0.2281017939435088,-0.05432700637283716,-3.048734448810046,56.74778636845044,55.86368631067295,55.00278088508219
55,12,4.723336983082343,SEL,14,2.460152823728116,0.0,-2.2631841593542275,-4.723336983082343,55.04263316031591,55.021727991703685,51.14266764322917
56,12,4.723336983082343,WEL,12,3.688138418715863,0.1486150875631106,-1.0351985643664805,-4.574721895519232,55.04263316031591,55.75602420374051,54.19703102878316
57,12,4.723336983082343,NUT,22,4.405707866310314,0.3376226980484318,-0.31762911677202954,-4.385714285033911,55.04263316031591,54.89253882435031,53.80679389105903
58,12,4.723336983082343,WLA,16,5.967549006700446,0.1306737657074007,1.2442120236181031,-4.592663217374943,55.04263316031591,55.1827026154545,53.21655613649408
59,12,4.723336983082343,SLA,10,7.842077902527538,0.7244032901242162,3.1187409194451945,-3.998933692958127,55.04263316031591,54.49339451365122,53.03819481572896
