,Month,tmean_f
421,February,55.34841037326389
422,March,53.75684678819445
423,April,54.51274007161459
424,May,54.8607421875
425,June,57.814813910590274
426,July,59.33985460069445
427,August,60.218996853298606
428,September,59.42688802083333
429,October,57.35670030381944
430,November,56.50999891493056
431,December,55.665554470486114
432,January,54.48000081380208
