,Month,RF
1263,April,3.5261970698758147
1264,May,3.379941717626009
1265,June,2.6034477962932585
1266,July,1.715089314600649
1267,August,0.4863204651976554
1268,September,3.729441114240061
1269,October,2.9763632858067224
1270,November,0.8066105316479538
1271,December,5.799060138099057
1272,January,3.021689854686133
1273,February,3.5843408435707693
1274,March,14.242148767862352
