Year,Month,NDVI,datetime
2000.0,4.0,0.6531327800986207,2000-04-01
2000.0,5.0,0.6241130593382282,2000-05-01
2000.0,6.0,0.550856743329837,2000-06-01
2000.0,7.0,0.6325577629937066,2000-07-01
2000.0,8.0,0.6006335976683064,2000-08-01
2000.0,9.0,0.5385964946982301,2000-09-01
2000.0,10.0,0.6502065776306906,2000-10-01
2000.0,11.0,0.7180324130588107,2000-11-01
2000.0,12.0,0.6432711754316165,2000-12-01
2001.0,1.0,0.4977373193811487,2001-01-01
2001.0,2.0,0.4623435220600646,2001-02-01
2001.0,3.0,0.5898562301824122,2001-03-01
2001.0,4.0,0.6636956768271364,2001-04-01
2001.0,5.0,0.5607904975796923,2001-05-01
2001.0,6.0,0.568099080780406,2001-06-01
2001.0,7.0,0.6192623656473042,2001-07-01
2001.0,8.0,0.6163606054988908,2001-08-01
2001.0,9.0,0.553680325731819,2001-09-01
2001.0,10.0,0.497924757592472,2001-10-01
2001.0,11.0,0.5980776092152537,2001-11-01
2001.0,12.0,0.6725007987316743,2001-12-01
2002.0,1.0,0.6431234383288725,2002-01-01
2002.0,2.0,0.6838680314429012,2002-02-01
2002.0,3.0,0.6298069895049672,2002-03-01
2002.0,4.0,0.674597422281901,2002-04-01
2002.0,5.0,0.6420330471462674,2002-05-01
2002.0,6.0,0.599440727704837,2002-06-01
2002.0,7.0,0.6831831284511236,2002-07-01
2002.0,8.0,0.6628887035228588,2002-08-01
2002.0,9.0,0.6062115327811536,2002-09-01
2002.0,10.0,0.5335882210437163,2002-10-01
2002.0,11.0,0.5664741139353058,2002-11-01
2002.0,12.0,0.6946112550335166,2002-12-01
2003.0,1.0,0.6274212966730566,2003-01-01
2003.0,2.0,0.5720569469310619,2003-02-01
2003.0,3.0,0.6510678044071904,2003-03-01
2003.0,4.0,0.5604999212571132,2003-04-01
2003.0,5.0,0.6248320120352285,2003-05-01
2003.0,6.0,0.6887016767336999,2003-06-01
2003.0,7.0,0.6063045454613957,2003-07-01
2003.0,8.0,0.6291974385579427,2003-08-01
2003.0,9.0,0.5352794034981433,2003-09-01
2003.0,10.0,0.5921732584635416,2003-10-01
2003.0,11.0,0.6382256496099779,2003-11-01
2003.0,12.0,0.6493198724440586,2003-12-01
2004.0,1.0,0.6337106021834008,2004-01-01
2004.0,2.0,0.6814084465121045,2004-02-01
2004.0,3.0,0.6773033613040124,2004-03-01
2004.0,4.0,0.5681608694571035,2004-04-01
2004.0,5.0,0.5381298300660686,2004-05-01
2004.0,6.0,0.6333061500831887,2004-06-01
2004.0,7.0,0.689480487211251,2004-07-01
2004.0,8.0,0.6691100038128135,2004-08-01
2004.0,9.0,0.7392584247353636,2004-09-01
2004.0,10.0,0.6817327899697386,2004-10-01
2004.0,11.0,0.7864674226737317,2004-11-01
