,Month,tmean_f
421,February,70.78944498697916
422,March,72.50752766927084
423,April,73.03037380642361
424,May,74.26370442708333
425,June,75.8284450954861
426,July,76.77218695746527
427,August,77.654052734375
428,September,77.07837185329862
429,October,76.18229437934028
430,November,73.88184950086806
431,December,72.35362955729167
432,January,70.31067979600695
