,Month,Temp,Year,datetime
0,1.0,63.24197591145834,,1990-01-01
1,2.0,60.67569986979167,,1990-02-01
2,3.0,61.13494737413194,,1990-03-01
3,4.0,63.06816134982638,,1990-04-01
4,5.0,63.92002224392361,,1990-05-01
5,6.0,65.57957628038194,,1990-06-01
6,7.0,66.50020616319443,,1990-07-01
7,8.0,67.66075303819444,,1990-08-01
8,9.0,68.10330403645833,,1990-09-01
9,10.0,66.29188368055556,,1990-10-01
10,11.0,66.2565158420139,,1990-11-01
11,12.0,62.18828125,,1990-12-01
12,1.0,59.67361382378472,,1991-01-01
13,2.0,61.3041259765625,,1991-02-01
14,3.0,61.222623697916674,,1991-03-01
15,4.0,62.07185601128472,,1991-04-01
16,5.0,63.4766357421875,,1991-05-01
17,6.0,64.245849609375,,1991-06-01
18,7.0,65.34110243055557,,1991-07-01
19,8.0,67.75387912326389,,1991-08-01
20,9.0,66.62442762586807,,1991-09-01
21,10.0,64.94648437500001,,1991-10-01
22,11.0,65.09786783854167,,1991-11-01
23,12.0,63.10951605902778,,1991-12-01
24,1.0,59.0841552734375,,1992-01-01
25,2.0,59.62623697916666,,1992-02-01
26,3.0,60.60599500868055,,1992-03-01
27,4.0,61.79322102864583,,1992-04-01
28,5.0,64.0783230251736,,1992-05-01
29,6.0,66.33478732638889,,1992-06-01
30,7.0,66.95487196180555,,1992-07-01
31,8.0,68.08566351996528,,1992-08-01
32,9.0,68.11689181857639,,1992-09-01
33,10.0,66.71574164496528,,1992-10-01
34,11.0,65.23657769097221,,1992-11-01
35,12.0,63.530384657118056,,1992-12-01
36,1.0,59.22291124131944,,1993-01-01
37,2.0,58.02108832465278,,1993-02-01
38,3.0,60.45234917534722,,1993-03-01
39,4.0,62.483007812500006,,1993-04-01
40,5.0,62.82048611111111,,1993-05-01
41,6.0,65.08934733072917,,1993-06-01
42,7.0,66.32191026475695,,1993-07-01
43,8.0,66.5592502170139,,1993-08-01
44,9.0,66.28963487413195,,1993-09-01
45,10.0,65.47296549479168,,1993-10-01
46,11.0,62.67823079427084,,1993-11-01
47,12.0,61.127384440104166,,1993-12-01
48,1.0,59.23511827256944,,1994-01-01
49,2.0,61.270084635416666,,1994-02-01
50,3.0,60.82632378472223,,1994-03-01
51,4.0,62.30901692708333,,1994-04-01
52,5.0,63.553379991319446,,1994-05-01
53,6.0,64.93644205729167,,1994-06-01
54,7.0,67.30476616753472,,1994-07-01
55,8.0,67.42629665798611,,1994-08-01
56,9.0,67.00649142795139,,1994-09-01
57,10.0,65.49652506510418,,1994-10-01
58,11.0,65.52262641059028,,1994-11-01
59,12.0,61.310156250000006,,1994-12-01
60,1.0,59.248052300347226,,1995-01-01
61,2.0,59.32969292534722,,1995-02-01
62,3.0,62.005864800347226,,1995-03-01
63,4.0,63.40696614583334,,1995-04-01
64,5.0,63.95084906684028,,1995-05-01
65,6.0,65.12651638454861,,1995-06-01
66,7.0,66.87672526041666,,1995-07-01
67,8.0,66.66257866753472,,1995-08-01
68,9.0,65.51634928385417,,1995-09-01
69,10.0,66.231787109375,,1995-10-01
70,11.0,64.29281141493055,,1995-11-01
71,12.0,62.21828342013889,,1995-12-01
72,1.0,62.32067057291667,,1996-01-01
73,2.0,60.470431857638886,,1996-02-01
74,3.0,60.67405870225694,,1996-03-01
75,4.0,64.14547254774305,,1996-04-01
76,5.0,65.48883463541668,,1996-05-01
77,6.0,66.5824734157986,,1996-06-01
78,7.0,67.50022786458334,,1996-07-01
79,8.0,66.24344618055557,,1996-08-01
80,9.0,66.84377983940972,,1996-09-01
81,10.0,66.0608371310764,,1996-10-01
82,11.0,65.69280056423611,,1996-11-01
83,12.0,62.558048502604166,,1996-12-01
84,1.0,60.93470594618056,,1997-01-01
85,2.0,60.83521592881944,,1997-02-01
86,3.0,62.20945909288194,,1997-03-01
87,4.0,62.61962076822917,,1997-04-01
88,5.0,64.10379231770833,,1997-05-01
89,6.0,67.06024034288194,,1997-06-01
90,7.0,67.226171875,,1997-07-01
91,8.0,66.36879069010416,,1997-08-01
92,9.0,67.08369140625001,,1997-09-01
93,10.0,65.63181966145834,,1997-10-01
94,11.0,63.86724717881944,,1997-11-01
95,12.0,61.38202853732639,,1997-12-01
96,1.0,59.63218315972222,,1998-01-01
97,2.0,59.41931966145833,,1998-02-01
98,3.0,61.25909288194444,,1998-03-01
99,4.0,63.03646375868056,,1998-04-01
100,5.0,63.41245659722222,,1998-05-01
101,6.0,64.69486219618057,,1998-06-01
102,7.0,65.25868598090278,,1998-07-01
103,8.0,66.5242892795139,,1998-08-01
104,9.0,66.42171766493055,,1998-09-01
105,10.0,65.77386610243056,,1998-10-01
106,11.0,64.99155002170139,,1998-11-01
107,12.0,62.71707085503473,,1998-12-01
108,1.0,61.6190673828125,,1999-01-01
109,2.0,61.04032660590278,,1999-02-01
110,3.0,61.79245876736111,,1999-03-01
111,4.0,62.36297471788194,,1999-04-01
112,5.0,64.09260796440972,,1999-05-01
113,6.0,64.80667317708333,,1999-06-01
114,7.0,65.12721625434028,,1999-07-01
115,8.0,66.14609917534722,,1999-08-01
116,9.0,65.55122612847222,,1999-09-01
117,10.0,64.75068088107639,,1999-10-01
118,11.0,63.70927734375,,1999-11-01
119,12.0,62.33963216145834,,1999-12-01
120,1.0,60.39927571614584,,2000-01-01
121,2.0,60.429150390625,,2000-02-01
