,Month,tmean_f
421,February,68.17705078125
422,March,68.9797576904297
423,April,70.00908203125
424,May,70.78416442871094
425,June,72.4794189453125
426,July,73.44677734375
427,August,74.17265625
428,September,74.05733032226563
429,October,72.95910949707032
430,November,70.94200134277344
431,December,69.86524658203125
432,January,68.2348419189453
