Year,Month,Day,RF_in
2026,3,1,0.0
2026,3,2,0.0044000620418773
2026,3,3,0.0288490939907468
2026,3,4,0.0210154331192813
2026,3,5,0.0014982489347342
2026,3,6,0.0027576039365166
2026,3,7,0.0229350598337954
2026,3,8,0.1801177008432214
2026,3,9,0.000712114079441
2026,3,10,0.0
2026,3,11,0.9319626926923849
2026,3,12,0.5002367715510171
2026,3,13,8.375612119665599
2026,3,14,7.523422975448382
2026,3,15,1.1871395442974142
2026,3,16,0.0940246819360524
2026,3,17,1.22542443492849
2026,3,18,0.0014339777799161
2026,3,20,0.2045260674406259
2026,3,21,0.4116894564476098
2026,3,22,0.0847557351924569
2026,3,23,0.9618802430783392
2026,3,24,4.661681897510207
2026,3,27,0.690211854825113
2026,3,28,0.3785155704142668
2026,3,29,0.0934560484101406
2026,3,30,0.20589004328221452
