,Year,Month,NDVI,datetime
272,2022.0,October,0.7933296296296297,2022-10-01
273,2022.0,November,0.7250117283950617,2022-11-01
274,2022.0,December,0.7792703703703704,2022-12-01
275,2023.0,January,0.7809814814814815,2023-01-01
276,2023.0,February,0.7099327160493827,2023-02-01
277,2023.0,March,0.7927765432098766,2023-03-01
278,2023.0,April,0.6335104938271605,2023-04-01
279,2023.0,May,0.8076166666666669,2023-05-01
280,2023.0,June,0.6502407407407408,2023-06-01
281,2023.0,July,0.7686253086419753,2023-07-01
282,2023.0,August,0.6388160493827161,2023-08-01
283,2023.0,September,0.6896222222222222,2023-09-01
