Year,Month,Temp,datetime
1990,1.0,66.55545518663195,1990-01-01
1990,2.0,65.62134874131945,1990-02-01
1990,3.0,67.5495849609375,1990-03-01
1990,4.0,69.84235839843751,1990-04-01
1990,5.0,70.47333441840277,1990-05-01
1990,6.0,72.42494032118056,1990-06-01
1990,7.0,73.12071397569446,1990-07-01
1990,8.0,74.61450737847221,1990-08-01
1990,9.0,74.53035210503472,1990-09-01
1990,10.0,73.25077039930557,1990-10-01
1990,11.0,71.09088270399306,1990-11-01
1990,12.0,68.35370822482639,1990-12-01
1991,1.0,66.28163791232639,1991-01-01
1991,2.0,67.5355224609375,1991-02-01
1991,3.0,66.02836371527778,1991-03-01
1991,4.0,68.7690185546875,1991-04-01
1991,5.0,70.91546223958333,1991-05-01
1991,6.0,71.79710557725694,1991-06-01
1991,7.0,73.15620659722222,1991-07-01
1991,8.0,74.50405815972222,1991-08-01
1991,9.0,74.15855034722222,1991-09-01
1991,10.0,73.47995876736111,1991-10-01
1991,11.0,72.69994574652777,1991-11-01
1991,12.0,69.41686197916667,1991-12-01
1992,1.0,66.3263916015625,1992-01-01
1992,2.0,65.456201171875,1992-02-01
1992,3.0,68.00122341579862,1992-03-01
1992,4.0,68.59694281684028,1992-04-01
1992,5.0,70.09058973524306,1992-05-01
1992,6.0,73.57957356770834,1992-06-01
1992,7.0,74.2041748046875,1992-07-01
1992,8.0,75.08849012586805,1992-08-01
1992,9.0,74.33421495225696,1992-09-01
1992,10.0,72.94608832465278,1992-10-01
1992,11.0,70.8548583984375,1992-11-01
1992,12.0,70.54270290798611,1992-12-01
1993,1.0,65.01217176649305,1993-01-01
1993,2.0,64.95196940104167,1993-02-01
1993,3.0,66.95744086371528,1993-03-01
1993,4.0,70.01306966145833,1993-04-01
1993,5.0,70.00019531250001,1993-05-01
1993,6.0,72.80200737847223,1993-06-01
1993,7.0,73.2727294921875,1993-07-01
1993,8.0,74.04896104600695,1993-08-01
1993,9.0,74.05362141927083,1993-09-01
1993,10.0,72.35417751736111,1993-10-01
1993,11.0,69.56936306423611,1993-11-01
1993,12.0,67.93564724392361,1993-12-01
1994,1.0,65.5377658420139,1994-01-01
1994,2.0,67.38140733506944,1994-02-01
1994,3.0,67.12269694010416,1994-03-01
1994,4.0,68.44281955295139,1994-04-01
1994,5.0,70.97478841145833,1994-05-01
1994,6.0,72.35311686197917,1994-06-01
1994,7.0,74.72591688368055,1994-07-01
1994,8.0,75.32936469184028,1994-08-01
1994,9.0,75.02222764756945,1994-09-01
1994,10.0,73.74167751736111,1994-10-01
1994,11.0,71.78190375434028,1994-11-01
1994,12.0,68.02550726996529,1994-12-01
