Year,Month,Day,RF_in
2026,3,1,0.004285165933776
2026,3,2,0.0002879270244597
2026,3,3,0.0061176376439188
2026,3,4,0.02011048917788
2026,3,5,0.004521573703514
2026,3,6,0.0465979010136143
2026,3,7,0.0019527475908289
2026,3,8,0.0014067797059624
2026,3,9,0.0268841930087921
2026,3,10,1.9330569111803733
2026,3,11,0.8895482726795653
2026,3,12,2.4459494443077427
2026,3,13,5.282636857350297
2026,3,14,0.1062002299744405
2026,3,15,0.6727367663297731
2026,3,16,0.43135841675932
2026,3,17,0.0262682252714999
2026,3,18,0.009888996359001
2026,3,20,0.2366658801574499
2026,3,21,0.0133244015795734
2026,3,22,0.0076773813981361
2026,3,23,0.0324878301404476
2026,3,24,0.0026233800938308
2026,3,27,0.0209047078877713
2026,3,28,0.0040513808379382
2026,3,29,0.0203350119425277
2026,3,30,0.03328825278591343
