Year,Month,NDVI,datetime
2000.0,4.0,0.43287409087758,2000-04-01
2000.0,5.0,0.3427851641619647,2000-05-01
2000.0,6.0,0.3742976953953872,2000-06-01
2000.0,7.0,0.3804788707215109,2000-07-01
2000.0,8.0,0.3760769220046055,2000-08-01
2000.0,9.0,0.3042598065034843,2000-09-01
2000.0,10.0,0.5558116583176601,2000-10-01
2000.0,11.0,0.598775840099947,2000-11-01
2000.0,12.0,0.4939285089940201,2000-12-01
2001.0,1.0,0.4369745136779032,2001-01-01
2001.0,2.0,0.4924906506950472,2001-02-01
2001.0,3.0,0.6271371723693094,2001-03-01
2001.0,4.0,0.5046021261332948,2001-04-01
2001.0,5.0,0.4337611257294078,2001-05-01
2001.0,6.0,0.3925097901144145,2001-06-01
2001.0,7.0,0.4136624277373891,2001-07-01
2001.0,8.0,0.383609230135694,2001-08-01
2001.0,9.0,0.4210238986545139,2001-09-01
2001.0,10.0,0.3941775663399402,2001-10-01
2001.0,11.0,0.5253228552547502,2001-11-01
2001.0,12.0,0.6016599396128713,2001-12-01
2002.0,1.0,0.605700033682364,2002-01-01
2002.0,2.0,0.6580728601526331,2002-02-01
2002.0,3.0,0.5015267737117814,2002-03-01
2002.0,4.0,0.6230184296031057,2002-04-01
2002.0,5.0,0.4246194627549913,2002-05-01
2002.0,6.0,0.5679211557647328,2002-06-01
2002.0,7.0,0.5362991050437644,2002-07-01
2002.0,8.0,0.4757455896448206,2002-08-01
2002.0,9.0,0.5057205859525704,2002-09-01
2002.0,10.0,0.5704845381371769,2002-10-01
2002.0,11.0,0.3838523582175926,2002-11-01
2002.0,12.0,0.5947004247594763,2002-12-01
2003.0,1.0,0.4568019914038387,2003-01-01
2003.0,2.0,0.6853419645332995,2003-02-01
2003.0,3.0,0.5416081275468991,2003-03-01
2003.0,4.0,0.5836443488980517,2003-04-01
2003.0,5.0,0.6050795566888503,2003-05-01
2003.0,6.0,0.6743243182146991,2003-06-01
2003.0,7.0,0.5549094588668259,2003-07-01
2003.0,8.0,0.4871658513575424,2003-08-01
2003.0,9.0,0.3456158108181423,2003-09-01
2003.0,10.0,0.4845657348632812,2003-10-01
2003.0,11.0,0.7243204940984278,2003-11-01
2003.0,12.0,0.7374244030611015,2003-12-01
2004.0,1.0,0.595547193362389,2004-01-01
2004.0,2.0,0.6361271893536603,2004-02-01
2004.0,3.0,0.5707069679542824,2004-03-01
2004.0,4.0,0.5904876332224152,2004-04-01
2004.0,5.0,0.5883292209954909,2004-05-01
2004.0,6.0,0.4639357578607253,2004-06-01
2004.0,7.0,0.4885214817376784,2004-07-01
2004.0,8.0,0.4997459223240982,2004-08-01
2004.0,9.0,0.4711389894838686,2004-09-01
2004.0,10.0,0.5833757188585069,2004-10-01
2004.0,11.0,0.6751535203721788,2004-11-01
2004.0,12.0,0.2716255894413701,2004-12-01
2005.0,1.0,0.6130136089560426,2005-01-01
2005.0,2.0,0.7574875443070023,2005-02-01
2005.0,3.0,0.6963379000440056,2005-03-01
2005.0,4.0,0.6566482355565201,2005-04-01
2005.0,5.0,0.5740687523359134,2005-05-01
2005.0,6.0,0.5822869289068529,2005-06-01
2005.0,7.0,0.4906296435697579,2005-07-01
2005.0,8.0,0.5368968822337963,2005-08-01
2005.0,9.0,0.4700279706790123,2005-09-01
2005.0,10.0,0.54712888929579,2005-10-01
2005.0,11.0,0.5215607160403405,2005-11-01
2005.0,12.0,0.6267095024203077,2005-12-01
2006.0,1.0,0.4722109665105372,2006-01-01
2006.0,2.0,0.4078119066026475,2006-02-01
2006.0,3.0,0.5623762813615211,2006-03-01
2006.0,4.0,0.5209684489685812,2006-04-01
2006.0,5.0,0.5599812166190442,2006-05-01
2006.0,6.0,0.4921642821512104,2006-06-01
2006.0,7.0,0.5153708281340422,2006-07-01
2006.0,8.0,0.5326255986719955,2006-08-01
2006.0,9.0,0.6157317926854263,2006-09-01
2006.0,10.0,0.6003698184166426,2006-10-01
2006.0,11.0,0.6656556306061922,2006-11-01
2006.0,12.0,0.7018305460611979,2006-12-01
2007.0,1.0,0.6604504526397328,2007-01-01
2007.0,2.0,0.5511702078360098,2007-02-01
2007.0,3.0,0.6820867091049383,2007-03-01
2007.0,4.0,0.5921193346565152,2007-04-01
2007.0,5.0,0.4455005504466869,2007-05-01
2007.0,6.0,0.4985426914544753,2007-06-01
2007.0,7.0,0.4282647121099778,2007-07-01
2007.0,8.0,0.4740560555163725,2007-08-01
2007.0,9.0,0.5534856819812163,2007-09-01
2007.0,10.0,0.5450641961745274,2007-10-01
2007.0,11.0,0.6229401576666185,2007-11-01
2007.0,12.0,0.7108750990879389,2007-12-01
2008.0,1.0,0.6361059024010176,2008-01-01
2008.0,2.0,0.6564705460159866,2008-02-01
2008.0,3.0,0.6474629625862027,2008-03-01
2008.0,4.0,0.5679103239082995,2008-04-01
2008.0,5.0,0.4952612040955343,2008-05-01
2008.0,6.0,0.564388746096764,2008-06-01
2008.0,7.0,0.5128144629207658,2008-07-01
2008.0,8.0,0.6030075638382523,2008-08-01
2008.0,9.0,0.5446944531099296,2008-09-01
2008.0,10.0,0.4915195983133198,2008-10-01
2008.0,11.0,0.5839355374559944,2008-11-01
2008.0,12.0,0.637231190999349,2008-12-01
2009.0,1.0,0.7354031315556279,2009-01-01
2009.0,2.0,0.6196252799328462,2009-02-01
2009.0,3.0,0.6004282633463541,2009-03-01
2009.0,4.0,0.3685089158423153,2009-04-01
2009.0,5.0,0.4767004413369261,2009-05-01
2009.0,6.0,0.5270211490584008,2009-06-01
2009.0,7.0,0.4491910581235532,2009-07-01
2009.0,8.0,0.4841880327389564,2009-08-01
