,Month,tmean_f
421,February,68.57856987847222
422,March,70.14516059027778
423,April,70.70244140625
424,May,71.8568874782986
425,June,73.33037109375
426,July,74.31412489149305
427,August,75.12000054253473
428,September,74.59274088541667
429,October,73.80322536892362
430,November,71.56103786892362
431,December,70.04348415798611
432,January,68.11154242621528
