Year,Month,Day,RF_in
2026,3,1,0.3541405485799735
2026,3,2,0.0776307469521225
2026,3,3,0.196863906636372
2026,3,4,0.2822548165501665
2026,3,5,0.0328684766310881
2026,3,6,0.2823883142672487
2026,3,7,0.3250675640846001
2026,3,8,0.6260789582156181
2026,3,9,0.0425069784299966
2026,3,10,0.0066688052185123
2026,3,11,0.133944622939792
2026,3,12,0.0307639333287956
2026,3,13,0.6490605012128475
2026,3,14,3.053274583895329
2026,3,15,0.4333196762202143
2026,3,16,0.3358138336481269
2026,3,17,1.2482812613918053
2026,3,18,0.3473362292726105
2026,3,20,0.0124481605744123
2026,3,21,0.3288331786895779
2026,3,22,0.8155835362023975
2026,3,23,0.4691750270650305
2026,3,24,0.3851491016422427
2026,3,27,0.1196890766377049
2026,3,28,0.8074476513325374
2026,3,29,0.0192611136612141
2026,3,30,0.19593319021903405
