Year,Month,RF_mm,RF_in
1920.0,1.0,142.87138310185185,5.624857602435112
1920.0,2.0,51.06666546103395,2.010498640198187
1920.0,3.0,323.3499951774691,12.730314770766501
1920.0,4.0,129.38316213348764,5.09382528084597
1920.0,5.0,15.534363546489198,0.6115891160035117
1920.0,6.0,18.631290388695987,0.7335153696337003
1920.0,7.0,45.92738474151235,1.8081647536028485
1920.0,8.0,100.46819540895062,3.9554407641319145
1920.0,9.0,91.53721788194444,3.6038274756671043
1920.0,10.0,88.17847583912037,3.471593536973243
1920.0,11.0,175.1016830632716,6.893767049735103
1920.0,12.0,186.94751880787038,7.360138535742929
1921.0,1.0,494.9319540895062,19.485510003523867
1921.0,2.0,22.033338758680557,0.8674542818378173
1921.0,3.0,325.8331886574074,12.828078293598717
1921.0,4.0,114.73369984567901,4.5170747970739775
1921.0,5.0,33.728208188657405,1.3278822121518663
1921.0,6.0,15.677435980902779,0.6172218890119204
1921.0,7.0,188.00581114969137,7.401803588570527
1921.0,8.0,109.95090663580247,4.328775851803247
1921.0,9.0,65.82407407407408,2.591498979294255
1921.0,10.0,153.80989583333334,6.055507709973754
1921.0,11.0,992.4930555555555,39.07452974628172
1921.0,12.0,425.9660011574074,16.77031500619714
1922.0,1.0,328.3103298611111,12.92560353783902
1922.0,2.0,377.82093942901236,14.874840135000488
1922.0,3.0,646.5911458333334,25.456344324146986
1922.0,4.0,92.09235146604938,3.6256831285846216
1922.0,5.0,55.61633150077161,2.189619350424079
1922.0,6.0,27.228720582561728,1.071996873329202
1922.0,7.0,37.59256546585648,1.4800222624352946
1922.0,8.0,96.45943045910494,3.7976153724057062
1922.0,9.0,303.5802951388889,11.951980123578304
1922.0,10.0,48.553512008101855,1.9115555908701518
1922.0,11.0,241.7327594521605,9.517037773707107
1922.0,12.0,17.675466278452934,0.6958844991516904
1923.0,1.0,555.0076195987655,21.85069368499077
1923.0,2.0,134.34473861882717,5.289162937749102
1923.0,3.0,475.41358024691357,18.717070088461163
1923.0,4.0,350.7102141203704,13.807488744896473
1923.0,5.0,57.376699942129626,2.258925194572033
1923.0,6.0,87.43952546296296,3.442501002478857
1923.0,7.0,137.51249035493828,5.413877573029066
1923.0,8.0,400.3501880787037,15.761818428295422
1923.0,9.0,143.88160686728395,5.664630191625353
1923.0,10.0,224.9286747685185,8.855459636555848
1923.0,11.0,120.58584104938272,4.747474057062312
1923.0,12.0,687.4600212191358,27.06535516610771
1924.0,1.0,74.01121238425925,2.9138272592228054
1924.0,2.0,242.2943431712963,9.539147368948674
