Year,Month,RF_mm,RF_in
1920.0,1.0,133.596923828125,5.259721410556103
1920.0,2.0,20.266072591145832,0.7978768736671588
1920.0,3.0,125.39455837673611,4.936793636879375
1920.0,4.0,41.740756564670136,1.6433368726248085
1920.0,5.0,186.17096625434027,7.329565600564578
1920.0,6.0,100.81769476996527,3.969200581494696
1920.0,7.0,90.39575873480902,3.5588881391657097
1920.0,8.0,72.50436740451389,2.854502653721019
1920.0,9.0,84.42643229166667,3.3238752870734913
1920.0,10.0,69.304931640625,2.728540615772638
1920.0,11.0,23.215538872612846,0.9139975934099547
1920.0,12.0,125.11520724826389,4.9257955609552715
1921.0,1.0,111.82145182291667,4.402419363106956
1921.0,2.0,35.69267442491319,1.4052234025556376
1921.0,3.0,30.21991644965278,1.1897604901438104
1921.0,4.0,61.46116807725694,2.4197310266636594
1921.0,5.0,145.09781901041666,5.712512559465223
1921.0,6.0,49.105143229166664,1.9332733554790027
1921.0,7.0,96.75608317057292,3.809294613014682
1921.0,8.0,82.28391520182292,3.23952422054421
1921.0,9.0,38.57721286349826,1.5187879080117426
1921.0,10.0,75.92907036675348,2.9893334790060426
1921.0,11.0,41.76726616753472,1.6443805577769577
1921.0,12.0,114.57979329427083,4.5110154840264105
1922.0,1.0,94.97026909722223,3.738986972331584
1922.0,2.0,39.72151014539931,1.563838982102335
1922.0,3.0,96.73655192057292,3.8085256661642886
1922.0,4.0,79.20281304253473,3.1182209859265644
1922.0,5.0,66.77985297309027,2.6291280698067037
1922.0,6.0,51.671162923177086,2.034297752880988
1922.0,7.0,101.98879665798611,4.015306955038824
1922.0,8.0,95.20779758029514,3.7483384874131946
1922.0,9.0,93.89485677083333,3.696647904363517
1922.0,10.0,91.17925347222223,3.5897343886701667
1922.0,11.0,39.390472412109375,1.5508060004767472
1922.0,12.0,18.281934950086807,0.7197612185073546
1923.0,1.0,157.57274034288196,6.203651194601652
1923.0,2.0,82.06186252170139,3.230781989043362
1923.0,3.0,157.33224826388889,6.19418300251531
1923.0,4.0,135.164794921875,5.321448618971457
1923.0,5.0,100.34435356987848,3.950565101176318
1923.0,6.0,78.49861653645833,3.0904967140337924
1923.0,7.0,81.75245496961806,3.218600589355042
1923.0,8.0,74.49788411458333,2.932987563566273
1923.0,9.0,113.21744791666667,4.457379839238846
1923.0,10.0,102.56580946180556,4.038023994559274
1923.0,11.0,15.240963406032986,0.6000379293713775
1923.0,12.0,56.239237467447914,2.214143207379839
1924.0,1.0,3.854803297254774,0.15176390934073913
1924.0,2.0,29.169840494791668,1.1484189171177823
1924.0,3.0,45.57945760091146,1.7944668346815538
1924.0,4.0,158.77381727430554,6.250937687964785
1924.0,5.0,120.34521484375,4.7380005843996065
1924.0,6.0,80.96898057725694,3.1877551408368876
1924.0,7.0,71.27558729383681,2.8061254840093235
1924.0,8.0,65.25612386067708,2.5691387346723262
1924.0,9.0,64.254150390625,2.529690960260827
1924.0,10.0,85.85084364149306,3.37995447407453
1924.0,11.0,33.81487698025174,1.3312943693012496
1924.0,12.0,100.22705756293402,3.9459471481470088
1925.0,1.0,13.92964087592231,0.5484110581071776
1925.0,2.0,21.711722479926216,0.8547922236191424
1925.0,3.0,122.04595269097223,4.804958767361112
1925.0,4.0,60.628580729166664,2.3869519972112863
1925.0,5.0,94.97538926866319,3.739188553884378
1925.0,6.0,61.20916069878472,2.4098094763301074
1925.0,7.0,64.99196370442708,2.5587387285207512
1925.0,8.0,105.19000922309027,4.141338945790956
1925.0,9.0,107.60359022352431,4.236361819823792
1925.0,10.0,125.03993055555556,4.922831911636046
1925.0,11.0,34.37310791015625,1.3532719649667815
1925.0,12.0,43.710171169704864,1.720872880697042
1926.0,1.0,11.75056372748481,0.4626206191923154
1926.0,2.0,10.104565090603298,0.3978175232520984
1926.0,3.0,42.11461385091146,1.6580556634217112
1926.0,4.0,18.27939181857639,0.7196610952195429
1926.0,5.0,67.93851725260417,2.6747447737245738
1926.0,6.0,147.14411078559027,5.793075227779145
1926.0,7.0,117.97695583767361,4.644762040853292
1926.0,8.0,114.25238715277777,4.498125478455818
1926.0,9.0,119.51337348090277,4.705250924444991
1926.0,10.0,99.63972981770833,3.9228240085711943
1926.0,11.0,29.00149875217014,1.1417912894555173
1926.0,12.0,30.33330620659722,1.1942246538030403
1927.0,1.0,34.66901991102431,1.3649220437411145
1927.0,2.0,31.25751410590278,1.2306107915709756
1927.0,3.0,113.09537760416667,4.452573921423885
1927.0,4.0,182.46603732638889,7.183702256944445
1927.0,5.0,142.90614149305554,5.626226043033683
1927.0,6.0,70.84764268663194,2.789277271127242
1927.0,7.0,70.91448296440973,2.7919087781263676
1927.0,8.0,105.33092583550348,4.14688684391746
1927.0,9.0,134.79808213975696,5.307011107864447
1927.0,10.0,75.06401909722223,2.955276342410324
1927.0,11.0,44.65698920355903,1.7581491812424814
1927.0,12.0,298.62489149305554,11.75688549185258
1928.0,1.0,8.074810451931423,0.3179059233043868
1928.0,2.0,40.152381049262154,1.580802403514258
1928.0,3.0,63.51483832465278,2.5005841860099522
1928.0,4.0,60.470119900173614,2.3807133818965993
1928.0,5.0,121.98847113715277,4.802695714061133
1928.0,6.0,120.03510199652777,4.725791417186133
1928.0,7.0,123.89826117621527,4.877884298276192
1928.0,8.0,133.58327907986111,5.259184215742564
1928.0,9.0,75.9749755859375,2.991140771099902
1928.0,10.0,61.35064019097222,2.415379535077647
1928.0,11.0,53.80780029296875,2.1184173343688486
1928.0,12.0,35.24193657769097,1.3874778180193297
1929.0,1.0,108.93497043185764,4.288778363458962
1929.0,2.0,122.24452039930556,4.812776393673447
1929.0,3.0,69.78776041666667,2.7475496227034126
1929.0,4.0,83.32148573133681,3.2803734539896383
1929.0,5.0,141.61713324652777,5.575477686871173
1929.0,6.0,89.78484429253473,3.5348363894698713
1929.0,7.0,96.94285753038194,3.8166479342670057
1929.0,8.0,112.0997314453125,4.413375253752461
1929.0,9.0,77.15266248914931,3.0375063972106027
1929.0,10.0,118.87470160590277,4.680106362437117
1929.0,11.0,156.1427001953125,6.1473504013902565
1929.0,12.0,172.82020399305554,6.803945039096675
1930.0,1.0,217.03021918402777,8.54449681826881
1930.0,2.0,54.02592637803819,2.127004975513315
1930.0,3.0,97.59290907118056,3.8422405146134078
1930.0,4.0,54.70196533203125,2.153620682363435
1930.0,5.0,107.46997748480902,4.231101475779883
1930.0,6.0,122.27403428819444,4.813938357802931
1930.0,7.0,76.00722927517361,2.992410601384788
1930.0,8.0,123.43501790364583,4.859646374159285
1930.0,9.0,182.52018229166666,7.185833948490814
1930.0,10.0,88.92777506510417,3.5010935065001645
1930.0,11.0,64.388427734375,2.534977469857284
1930.0,12.0,6.8217752244737415,0.2685738277351867
1931.0,1.0,8.426232231987846,0.33174142645621446
1931.0,2.0,36.78022257486979,1.4480402588531414
1931.0,3.0,58.653910319010414,2.3092090676775756
1931.0,4.0,88.05379909939236,3.4666850039130854
1931.0,5.0,120.01443142361111,4.7249776151028
1931.0,6.0,60.80224609375,2.3937892162893704
1931.0,7.0,129.01645236545139,5.079387888403598
1931.0,8.0,123.56309678819444,4.864688849928915
1931.0,9.0,152.28750271267361,5.995570972939906
1931.0,10.0,78.03268771701389,3.0721530597249562
1931.0,11.0,42.071011013454864,1.6563390162777507
1931.0,12.0,12.079137166341146,0.4755565813520137
1932.0,1.0,45.555396185980904,1.7935195348811381
1932.0,2.0,144.45521375868054,5.687213140105533
1932.0,3.0,69.50604926215277,2.7364586323682194
1932.0,4.0,94.10378689236111,3.7048734996992567
1932.0,5.0,200.07047526041666,7.876790364583333
1932.0,6.0,94.24107530381944,3.710278555268482
1932.0,7.0,149.00533040364584,5.866351590694719
1932.0,8.0,116.56377495659723,4.58912499829123
1932.0,9.0,70.31503634982639,2.7683085177097
1932.0,10.0,64.34686957465277,2.5333413218367236
