,Year,Month,ET,datetime
0,2001.0,1.0,2.40671875,2001-01-01
1,2001.0,2.0,2.3871875,2001-02-01
2,2001.0,3.0,2.9848437500000005,2001-03-01
3,2001.0,4.0,3.6817708333333337,2001-04-01
4,2001.0,5.0,3.373333333333333,2001-05-01
5,2001.0,6.0,2.6131944444444444,2001-06-01
6,2001.0,7.0,4.358385416666667,2001-07-01
7,2001.0,8.0,3.861145833333334,2001-08-01
8,2001.0,9.0,3.5361458333333338,2001-09-01
9,2001.0,10.0,3.096979166666667,2001-10-01
10,2001.0,11.0,2.8632291666666667,2001-11-01
11,2001.0,12.0,2.255572916666667,2001-12-01
12,2002.0,1.0,3.126822916666667,2002-01-01
13,2002.0,2.0,2.819791666666667,2002-02-01
14,2002.0,3.0,3.3815625,2002-03-01
15,2002.0,4.0,4.010208333333333,2002-04-01
16,2002.0,5.0,4.041510416666666,2002-05-01
17,2002.0,6.0,4.424687500000001,2002-06-01
18,2002.0,7.0,4.243072916666667,2002-07-01
19,2002.0,8.0,3.78796875,2002-08-01
20,2002.0,9.0,3.109479166666667,2002-09-01
21,2002.0,10.0,2.906354166666667,2002-10-01
22,2002.0,11.0,3.0514583333333336,2002-11-01
23,2002.0,12.0,2.053072916666667,2002-12-01
24,2003.0,1.0,1.945625,2003-01-01
25,2003.0,2.0,2.654166666666667,2003-02-01
26,2003.0,3.0,2.9995833333333333,2003-03-01
27,2003.0,4.0,3.231041666666667,2003-04-01
28,2003.0,5.0,3.82703125,2003-05-01
29,2003.0,6.0,3.47453125,2003-06-01
30,2003.0,7.0,4.100986842105263,2003-07-01
31,2003.0,8.0,3.84921875,2003-08-01
32,2003.0,9.0,3.166875,2003-09-01
33,2003.0,10.0,2.7064583333333334,2003-10-01
34,2003.0,11.0,1.977760416666667,2003-11-01
35,2003.0,12.0,2.0356770833333337,2003-12-01
36,2004.0,1.0,2.8673437500000003,2004-01-01
37,2004.0,2.0,3.319583333333333,2004-02-01
38,2004.0,3.0,3.695104166666667,2004-03-01
39,2004.0,4.0,4.309895833333334,2004-04-01
40,2004.0,5.0,4.188958333333334,2004-05-01
41,2004.0,6.0,4.613593750000001,2004-06-01
42,2004.0,7.0,3.991250000000001,2004-07-01
43,2004.0,8.0,3.9588541666666655,2004-08-01
44,2004.0,9.0,3.120625,2004-09-01
45,2004.0,10.0,2.878618421052632,2004-10-01
46,2004.0,11.0,2.503541666666667,2004-11-01
47,2004.0,12.0,1.96953125,2004-12-01
48,2005.0,1.0,2.591666666666667,2005-01-01
49,2005.0,2.0,2.9994791666666667,2005-02-01
50,2005.0,3.0,3.2656770833333333,2005-03-01
51,2005.0,4.0,3.729895833333333,2005-04-01
52,2005.0,5.0,4.12,2005-05-01
53,2005.0,6.0,3.9958333333333336,2005-06-01
54,2005.0,7.0,4.0997916666666665,2005-07-01
55,2005.0,8.0,3.4450000000000003,2005-08-01
56,2005.0,9.0,3.815350877192983,2005-09-01
57,2005.0,10.0,3.266041666666667,2005-10-01
58,2005.0,11.0,2.8389583333333333,2005-11-01
59,2005.0,12.0,2.0467187500000006,2005-12-01
60,2006.0,1.0,2.1572916666666666,2006-01-01
61,2006.0,2.0,2.2825,2006-02-01
62,2006.0,3.0,3.255104166666667,2006-03-01
63,2006.0,4.0,4.059583333333333,2006-04-01
64,2006.0,5.0,4.051822916666667,2006-05-01
65,2006.0,6.0,4.102395833333334,2006-06-01
66,2006.0,7.0,4.1801562500000005,2006-07-01
67,2006.0,8.0,3.756197916666667,2006-08-01
68,2006.0,9.0,3.2841666666666667,2006-09-01
69,2006.0,10.0,3.0890625,2006-10-01
70,2006.0,11.0,3.586510416666667,2006-11-01
71,2006.0,12.0,2.6584375,2006-12-01
72,2007.0,1.0,2.33828125,2007-01-01
73,2007.0,2.0,2.541302083333334,2007-02-01
74,2007.0,3.0,3.1670833333333333,2007-03-01
75,2007.0,4.0,3.571354166666667,2007-04-01
76,2007.0,5.0,3.676197916666667,2007-05-01
77,2007.0,6.0,3.905364583333333,2007-06-01
78,2007.0,7.0,4.27703125,2007-07-01
79,2007.0,8.0,3.781875,2007-08-01
80,2007.0,9.0,3.571979166666668,2007-09-01
81,2007.0,10.0,2.879479166666667,2007-10-01
82,2007.0,11.0,2.85375,2007-11-01
83,2007.0,12.0,2.366979166666667,2007-12-01
84,2008.0,1.0,2.931458333333333,2008-01-01
85,2008.0,2.0,3.0439583333333333,2008-02-01
86,2008.0,3.0,3.5657291666666664,2008-03-01
87,2008.0,4.0,3.6371875,2008-04-01
88,2008.0,5.0,3.2703125,2008-05-01
89,2008.0,6.0,4.107864583333333,2008-06-01
90,2008.0,7.0,4.138333333333334,2008-07-01
91,2008.0,8.0,3.839739583333333,2008-08-01
92,2008.0,9.0,3.513645833333333,2008-09-01
93,2008.0,10.0,2.9415625000000007,2008-10-01
94,2008.0,11.0,2.4970833333333333,2008-11-01
95,2008.0,12.0,2.115833333333333,2008-12-01
96,2009.0,1.0,3.3129687500000005,2009-01-01
97,2009.0,2.0,2.48609375,2009-02-01
98,2009.0,3.0,3.392083333333333,2009-03-01
99,2009.0,4.0,3.281979166666667,2009-04-01
100,2009.0,5.0,3.1334375000000003,2009-05-01
101,2009.0,6.0,4.251666666666667,2009-06-01
102,2009.0,7.0,4.339114583333333,2009-07-01
103,2009.0,8.0,4.280156249999999,2009-08-01
104,2009.0,9.0,3.7683333333333335,2009-09-01
105,2009.0,10.0,3.683125,2009-10-01
106,2009.0,11.0,2.73234375,2009-11-01
107,2009.0,12.0,1.97296875,2009-12-01
108,2010.0,1.0,2.1874479166666667,2010-01-01
109,2010.0,2.0,2.246927083333333,2010-02-01
110,2010.0,3.0,3.391354166666668,2010-03-01
111,2010.0,4.0,3.4546875,2010-04-01
112,2010.0,5.0,3.929322916666668,2010-05-01
113,2010.0,6.0,4.269010416666667,2010-06-01
114,2010.0,7.0,4.046614583333334,2010-07-01
115,2010.0,8.0,3.6185416666666654,2010-08-01
116,2010.0,9.0,3.4145833333333337,2010-09-01
117,2010.0,10.0,3.060729166666667,2010-10-01
118,2010.0,11.0,2.989010416666667,2010-11-01
119,2010.0,12.0,1.84359375,2010-12-01
120,2011.0,1.0,2.943645833333333,2011-01-01
121,2011.0,2.0,3.334375,2011-02-01
122,2011.0,3.0,4.035625,2011-03-01
123,2011.0,4.0,4.093541666666667,2011-04-01
124,2011.0,5.0,4.067083333333335,2011-05-01
125,2011.0,6.0,4.041510416666667,2011-06-01
126,2011.0,7.0,4.245260416666667,2011-07-01
127,2011.0,8.0,4.0115625,2011-08-01
128,2011.0,9.0,3.547604166666668,2011-09-01
129,2011.0,10.0,3.1125000000000003,2011-10-01
130,2011.0,11.0,2.58609375,2011-11-01
131,2011.0,12.0,2.186822916666667,2011-12-01
132,2012.0,1.0,2.63015625,2012-01-01
133,2012.0,2.0,2.82265625,2012-02-01
134,2012.0,3.0,3.5222916666666664,2012-03-01
135,2012.0,4.0,3.985416666666667,2012-04-01
136,2012.0,5.0,3.6178125,2012-05-01
137,2012.0,6.0,4.482864583333333,2012-06-01
138,2012.0,7.0,4.420989583333333,2012-07-01
139,2012.0,8.0,4.220416666666667,2012-08-01
140,2012.0,9.0,3.694270833333333,2012-09-01
