Year,Month,Day,RF_in
2026,3,1,0.0
2026,3,2,0.0001925809733128
2026,3,3,0.0
2026,3,4,0.0
2026,3,5,0.0
2026,3,6,0.000484410169649
2026,3,7,0.0
2026,3,8,0.0
2026,3,9,0.0
2026,3,10,0.0
2026,3,11,0.7321706619626107
2026,3,12,0.6064438173255687
2026,3,13,6.647329552013464
2026,3,14,7.66019393788884
2026,3,15,0.3527546642797037
2026,3,16,0.1455845262214673
2026,3,17,0.4207838549261204
2026,3,18,0.0010050780063724
2026,3,20,0.130558542344479
2026,3,21,0.8052147981827792
2026,3,22,0.0759840674449927
2026,3,23,0.08956108193385
2026,3,24,0.1305824829350758
2026,3,27,0.0200649683104899
2026,3,28,0.025906631871703
2026,3,29,0.0010370435248406
2026,3,30,0.0009339101068640029
