Year,Month,Day,RF_in
2026,3,31,0.0
2026,4,1,0.0110511217982263
2026,4,2,0.0
2026,4,3,0.000493909395551
2026,4,4,0.0
2026,4,5,0.0023904469730069
2026,4,6,0.0
2026,4,7,0.0
2026,4,8,0.5168023549329555
2026,4,9,0.0243574019897733
2026,4,10,0.3092553824855552
2026,4,11,0.050643482580933
2026,4,12,1.2005825864106396
2026,4,13,0.0228954017411472
2026,4,14,0.0060248766624975
2026,4,15,0.0019749661535821
2026,4,16,0.0033645418047893
2026,4,17,0.0009063160012713
2026,4,18,0.0002890128522453
2026,4,19,0.0
2026,4,20,2.841764208734401e-06
2026,4,21,0.0
