,Year,Month,NDVI,datetime
272,2022.0,October,0.2708901234567901,2022-10-01
273,2022.0,November,0.2686901234567901,2022-11-01
274,2022.0,December,0.3083925925925926,2022-12-01
275,2023.0,January,0.6030543209876543,2023-01-01
276,2023.0,February,0.7364185185185186,2023-02-01
277,2023.0,March,0.6531216049382716,2023-03-01
278,2023.0,April,0.5379783950617284,2023-04-01
279,2023.0,May,0.4763086419753087,2023-05-01
280,2023.0,June,0.3698487654320988,2023-06-01
281,2023.0,July,0.3332382716049383,2023-07-01
282,2023.0,August,0.3102259259259259,2023-08-01
283,2023.0,September,0.3114271604938272,2023-09-01
