,Month,Temp,Year,datetime
0,1.0,75.13351236979167,,1990-01-01
1,2.0,73.839453125,,1990-02-01
2,3.0,74.50795627170139,,1990-03-01
3,4.0,77.85595160590279,,1990-04-01
4,5.0,78.41825086805557,,1990-05-01
5,6.0,80.07701280381944,,1990-06-01
6,7.0,80.62549913194445,,1990-07-01
7,8.0,82.31050347222222,,1990-08-01
8,9.0,82.66836480034722,,1990-09-01
9,10.0,81.38540581597223,,1990-10-01
10,11.0,79.00555013020833,,1990-11-01
11,12.0,76.08248155381943,,1990-12-01
12,1.0,75.16557888454861,,1991-01-01
13,2.0,76.92979058159722,,1991-02-01
14,3.0,74.19408908420138,,1991-03-01
15,4.0,77.4203097873264,,1991-04-01
16,5.0,78.90999891493055,,1991-05-01
17,6.0,80.01307508680556,,1991-06-01
18,7.0,81.17598741319445,,1991-07-01
19,8.0,81.32741970486111,,1991-08-01
20,9.0,81.43208550347222,,1991-09-01
21,10.0,80.97741427951388,,1991-10-01
22,11.0,80.54393446180555,,1991-11-01
23,12.0,76.83999837239583,,1991-12-01
24,1.0,75.19459092881945,,1992-01-01
25,2.0,74.31427951388889,,1992-02-01
26,3.0,75.98389485677083,,1992-03-01
27,4.0,77.96681315104166,,1992-04-01
28,5.0,79.0460666232639,,1992-05-01
29,6.0,80.71222873263889,,1992-06-01
30,7.0,80.64854600694446,,1992-07-01
31,8.0,81.61828884548612,,1992-08-01
32,9.0,81.55064019097222,,1992-09-01
33,10.0,81.02524956597222,,1992-10-01
34,11.0,78.46386176215277,,1992-11-01
35,12.0,77.24236111111111,,1992-12-01
36,1.0,73.8603759765625,,1993-01-01
37,2.0,74.03604329427083,,1993-02-01
38,3.0,75.06497667100695,,1993-03-01
39,4.0,76.96632215711806,,1993-04-01
40,5.0,77.65475802951389,,1993-05-01
41,6.0,80.07897677951388,,1993-06-01
42,7.0,80.78030056423611,,1993-07-01
43,8.0,81.63558485243055,,1993-08-01
44,9.0,81.89141710069444,,1993-09-01
45,10.0,80.43629557291666,,1993-10-01
46,11.0,77.58212348090278,,1993-11-01
47,12.0,75.92070855034723,,1993-12-01
48,1.0,73.6878200954861,,1994-01-01
49,2.0,75.23077528211806,,1994-02-01
50,3.0,75.22727322048611,,1994-03-01
51,4.0,76.25660807291666,,1994-04-01
52,5.0,78.35321180555556,,1994-05-01
53,6.0,79.6089626736111,,1994-06-01
54,7.0,81.43275824652778,,1994-07-01
55,8.0,82.55390625,,1994-08-01
56,9.0,82.943212890625,,1994-09-01
57,10.0,81.388671875,,1994-10-01
58,11.0,77.85337999131944,,1994-11-01
59,12.0,75.29482964409722,,1994-12-01
60,1.0,75.31702745225695,,1995-01-01
61,2.0,75.4714328342014,,1995-02-01
62,3.0,76.63955349392361,,1995-03-01
63,4.0,76.82949761284723,,1995-04-01
64,5.0,78.04781358506945,,1995-05-01
65,6.0,80.54968532986112,,1995-06-01
66,7.0,81.62094184027778,,1995-07-01
67,8.0,82.20469292534722,,1995-08-01
68,9.0,82.77367621527779,,1995-09-01
69,10.0,81.25928276909723,,1995-10-01
70,11.0,80.16016710069445,,1995-11-01
71,12.0,79.58728841145833,,1995-12-01
72,1.0,77.46280924479166,,1996-01-01
73,2.0,74.69048394097223,,1996-02-01
74,3.0,75.01143391927083,,1996-03-01
75,4.0,78.35235460069444,,1996-04-01
76,5.0,79.47330186631945,,1996-05-01
77,6.0,81.91640625,,1996-06-01
78,7.0,82.15924479166667,,1996-07-01
79,8.0,83.27600368923612,,1996-08-01
80,9.0,82.2001193576389,,1996-09-01
81,10.0,82.73983289930555,,1996-10-01
82,11.0,78.51987847222222,,1996-11-01
83,12.0,75.84616427951389,,1996-12-01
84,1.0,75.6656955295139,,1997-01-01
85,2.0,76.61605902777778,,1997-02-01
86,3.0,76.72096354166666,,1997-03-01
87,4.0,78.18114691840279,,1997-04-01
88,5.0,77.5611111111111,,1997-05-01
89,6.0,80.03522135416667,,1997-06-01
90,7.0,81.95677625868055,,1997-07-01
91,8.0,82.52935655381944,,1997-08-01
92,9.0,82.39408637152778,,1997-09-01
93,10.0,81.58254123263889,,1997-10-01
94,11.0,77.8143283420139,,1997-11-01
95,12.0,75.15450575086805,,1997-12-01
96,1.0,76.34938151041666,,1998-01-01
97,2.0,76.33279622395833,,1998-02-01
