,Month,RF
1263,April,3.4198149344287696
1264,May,3.398580846881987
1265,June,7.881114741299699
1266,July,6.175247448995092
1267,August,2.4858072347076408
1268,September,3.878281219621853
1269,October,4.562545662152474
1270,November,7.281385087823224
1271,December,2.657589249097769
1272,January,5.748292558265287
1273,February,12.601445923860211
1274,March,65.67858705161855
