Year,Month,Day,RF_in
2026,3,1,0.0302269313452924
2026,3,2,0.1147522791442248
2026,3,3,0.1387872377938706
2026,3,4,0.0796805228159821
2026,3,5,0.0444072665168834
2026,3,6,0.0072244134463338
2026,3,7,0.072133214547658
2026,3,8,0.0107670025006436
2026,3,9,5.41383579635546e-05
2026,3,10,0.0019575544357114
2026,3,11,2.324724973343176
2026,3,12,2.616755798049116
2026,3,13,6.76027407923836
2026,3,14,4.048878248942841
2026,3,15,0.433623398359656
2026,3,16,0.4140301164204518
2026,3,17,0.8404686973129011
2026,3,18,0.0852693528258512
2026,3,20,5.918280126008555
2026,3,21,6.29454195829688
2026,3,22,6.009095122332799
2026,3,23,2.3038198241712844
2026,3,24,0.0495477481522017
2026,3,27,0.1787111985622023
2026,3,28,0.347785730919106
2026,3,29,0.0042946303656767
2026,3,30,0.049348484268106896
