Year,Month,tmean_f,datetime
1990,1,73.03631591796875,1990-01-01
1990,2,71.35930786132812,1990-02-01
1990,3,72.59287719726562,1990-03-01
1990,4,75.70409545898437,1990-04-01
1990,5,76.10979614257812,1990-05-01
1990,6,77.97372436523438,1990-06-01
1990,7,78.38248901367189,1990-07-01
1990,8,80.09587402343749,1990-08-01
1990,9,80.18445434570313,1990-09-01
1990,10,78.88113403320312,1990-10-01
1990,11,76.65512084960938,1990-11-01
1990,12,73.69754028320312,1990-12-01
1991,1,73.16803588867188,1991-01-01
1991,2,74.58770751953125,1991-02-01
1991,3,71.80482177734375,1991-03-01
1991,4,75.14230346679688,1991-04-01
1991,5,76.53845520019532,1991-05-01
1991,6,77.57387084960938,1991-06-01
1991,7,78.97716369628907,1991-07-01
1991,8,79.21165161132812,1991-08-01
1991,9,79.17351684570312,1991-09-01
1991,10,78.59782409667969,1991-10-01
1991,11,78.48715209960938,1991-11-01
1991,12,74.6480224609375,1991-12-01
1992,1,73.15565185546875,1992-01-01
1992,2,72.270703125,1992-02-01
1992,3,73.85117797851564,1992-03-01
1992,4,75.46435852050782,1992-04-01
1992,5,76.66253662109375,1992-05-01
1992,6,78.02094116210938,1992-06-01
1992,7,77.9625244140625,1992-07-01
1992,8,78.8763427734375,1992-08-01
1992,9,79.056884765625,1992-09-01
1992,10,78.51165771484375,1992-10-01
1992,11,76.13109741210937,1992-11-01
1992,12,74.80943298339844,1992-12-01
1993,1,71.45760498046874,1993-01-01
1993,2,71.73786926269531,1993-02-01
1993,3,72.58092651367187,1993-03-01
1993,4,74.46905517578125,1993-04-01
1993,5,75.07312316894532,1993-05-01
1993,6,77.48664245605468,1993-06-01
1993,7,78.1410888671875,1993-07-01
1993,8,79.16807250976562,1993-08-01
1993,9,79.38458557128905,1993-09-01
1993,10,77.837744140625,1993-10-01
1993,11,75.0943603515625,1993-11-01
1993,12,73.7109588623047,1993-12-01
1994,1,71.5007080078125,1994-01-01
1994,2,72.88378295898437,1994-02-01
1994,3,72.57848205566407,1994-03-01
1994,4,73.7853759765625,1994-04-01
1994,5,75.79750366210938,1994-05-01
1994,6,77.01639404296876,1994-06-01
1994,7,79.23614501953125,1994-07-01
1994,8,80.0030517578125,1994-08-01
1994,9,80.26244201660157,1994-09-01
1994,10,78.7139678955078,1994-10-01
1994,11,75.20997314453125,1994-11-01
1994,12,73.07153930664063,1994-12-01
1995,1,73.46800537109375,1995-01-01
1995,2,73.10404663085939,1995-02-01
1995,3,74.31501464843751,1995-03-01
1995,4,74.45534057617188,1995-04-01
1995,5,75.796728515625,1995-05-01
1995,6,78.43609008789062,1995-06-01
1995,7,79.34586486816406,1995-07-01
1995,8,79.98170166015626,1995-08-01
1995,9,80.18509521484376,1995-09-01
1995,10,78.83333435058594,1995-10-01
1995,11,77.78505859375,1995-11-01
1995,12,77.26682739257814,1995-12-01
1996,1,75.1255859375,1996-01-01
1996,2,72.38298950195312,1996-02-01
1996,3,72.67493896484375,1996-03-01
1996,4,76.08198547363281,1996-04-01
1996,5,77.0976348876953,1996-05-01
1996,6,79.29161987304687,1996-06-01
1996,7,79.53718872070313,1996-07-01
1996,8,80.80479125976564,1996-08-01
1996,9,79.58775024414062,1996-09-01
1996,10,80.23775024414063,1996-10-01
1996,11,76.14725646972656,1996-11-01
1996,12,73.51525573730468,1996-12-01
1997,1,73.5667724609375,1997-01-01
1997,2,74.02266845703124,1997-02-01
1997,3,74.17269592285157,1997-03-01
1997,4,75.58331909179688,1997-04-01
1997,5,75.09000854492187,1997-05-01
1997,6,77.40337219238282,1997-06-01
1997,7,79.89905395507813,1997-07-01
1997,8,80.1211944580078,1997-08-01
1997,9,79.46436157226563,1997-09-01
1997,10,78.59423828125,1997-10-01
1997,11,75.46612548828125,1997-11-01
1997,12,72.37340393066407,1997-12-01
1998,1,74.29089965820313,1998-01-01
1998,2,74.284716796875,1998-02-01
1998,3,74.868701171875,1998-03-01
1998,4,72.7667022705078,1998-04-01
1998,5,73.50582275390624,1998-05-01
1998,6,76.07637329101563,1998-06-01
1998,7,78.80345458984375,1998-07-01
1998,8,79.41950073242188,1998-08-01
1998,9,78.32979125976563,1998-09-01
1998,10,77.8919647216797,1998-10-01
1998,11,75.35920410156251,1998-11-01
1998,12,73.5039794921875,1998-12-01
1999,1,72.94709472656251,1999-01-01
1999,2,72.53826904296875,1999-02-01
1999,3,72.8548828125,1999-03-01
1999,4,73.67584838867188,1999-04-01
1999,5,76.27567749023439,1999-05-01
1999,6,77.01466674804688,1999-06-01
1999,7,77.62810668945312,1999-07-01
1999,8,78.48766479492187,1999-08-01
1999,9,77.76424865722657,1999-09-01
1999,10,77.21370239257813,1999-10-01
1999,11,74.9321502685547,1999-11-01
1999,12,72.96683654785156,1999-12-01
2000,1,71.22149047851562,2000-01-01
2000,2,74.40546264648438,2000-02-01
2000,3,74.25990600585938,2000-03-01
2000,4,73.26966857910156,2000-04-01
2000,5,76.29584960937501,2000-05-01
2000,6,77.79231567382811,2000-06-01
2000,7,78.36082153320314,2000-07-01
2000,8,79.19778442382812,2000-08-01
2000,9,78.27900390625,2000-09-01
2000,10,77.97824096679688,2000-10-01
2000,11,75.39083251953124,2000-11-01
2000,12,75.299658203125,2000-12-01
2001,1,75.08390502929687,2001-01-01
2001,2,73.04292297363281,2001-02-01
2001,3,73.41196899414062,2001-03-01
2001,4,73.77154235839845,2001-04-01
2001,5,74.96117553710937,2001-05-01
2001,6,76.6255889892578,2001-06-01
2001,7,78.55167236328126,2001-07-01
2001,8,79.42983703613282,2001-08-01
2001,9,79.07313537597656,2001-09-01
2001,10,77.67715759277344,2001-10-01
2001,11,77.00604553222655,2001-11-01
2001,12,73.84306335449219,2001-12-01
2002,1,73.05782470703124,2002-01-01
2002,2,72.13406372070312,2002-02-01
2002,3,73.21517333984374,2002-03-01
2002,4,75.0794677734375,2002-04-01
2002,5,76.13822021484376,2002-05-01
2002,6,77.68035278320312,2002-06-01
2002,7,78.29828491210938,2002-07-01
2002,8,79.23372802734374,2002-08-01
2002,9,78.7260986328125,2002-09-01
2002,10,78.16436767578125,2002-10-01
2002,11,76.66347045898436,2002-11-01
2002,12,75.13778991699219,2002-12-01
2003,1,73.32542114257814,2003-01-01
2003,2,72.65196228027344,2003-02-01
2003,3,74.95867309570312,2003-03-01
2003,4,74.63733520507813,2003-04-01
2003,5,77.42821350097657,2003-05-01
2003,6,77.5629638671875,2003-06-01
2003,7,78.57518310546875,2003-07-01
2003,8,79.31787109375,2003-08-01
2003,9,79.73649291992189,2003-09-01
2003,10,79.22378540039062,2003-10-01
2003,11,76.01486206054688,2003-11-01
2003,12,74.17247619628907,2003-12-01
2004,1,73.30999145507812,2004-01-01
2004,2,74.78152160644532,2004-02-01
2004,3,72.09132690429688,2004-03-01
2004,4,74.71239013671875,2004-04-01
2004,5,76.73529968261718,2004-05-01
2004,6,78.09137573242188,2004-06-01
2004,7,79.24830932617188,2004-07-01
2004,8,80.49820556640626,2004-08-01
2004,9,80.260888671875,2004-09-01
2004,10,78.74657287597657,2004-10-01
2004,11,77.249072265625,2004-11-01
2004,12,75.05574340820313,2004-12-01
2005,1,73.91190795898439,2005-01-01
2005,2,73.42735595703125,2005-02-01
2005,3,73.37741088867188,2005-03-01
2005,4,74.94417114257813,2005-04-01
2005,5,77.45801086425782,2005-05-01
2005,6,77.87195129394532,2005-06-01
2005,7,78.71928710937499,2005-07-01
2005,8,79.99313659667969,2005-08-01
2005,9,79.63134155273437,2005-09-01
2005,10,77.87165832519531,2005-10-01
2005,11,76.16570434570312,2005-11-01
2005,12,75.68669738769532,2005-12-01
2006,1,74.14544982910157,2006-01-01
2006,2,72.03521728515625,2006-02-01
2006,3,73.45527954101563,2006-03-01
