Year,Month,Temp
1990.0,1.0,60.338226318359375
1990.0,2.0,57.455918884277345
1990.0,3.0,58.284637451171875
1990.0,4.0,60.58726196289062
1990.0,5.0,61.0935546875
1990.0,6.0,63.72806396484375
1990.0,7.0,64.02464599609375
1990.0,8.0,65.25939331054687
1990.0,9.0,65.83967285156251
1990.0,10.0,64.45985107421875
1990.0,11.0,64.14678955078125
1990.0,12.0,60.709841918945315
1991.0,1.0,58.32085266113282
1991.0,2.0,59.1814453125
1991.0,3.0,59.029547119140624
1991.0,4.0,60.04708557128906
1991.0,5.0,61.313867187499994
1991.0,6.0,62.159454345703125
1991.0,7.0,64.13699340820312
1991.0,8.0,66.09576416015625
1991.0,9.0,65.19190673828126
1991.0,10.0,64.00640258789062
1991.0,11.0,63.98982543945313
1991.0,12.0,61.76541748046875
1992.0,1.0,58.17139892578125
1992.0,2.0,58.546661376953125
1992.0,3.0,58.4945556640625
1992.0,4.0,59.48350219726562
1992.0,5.0,62.41012268066406
1992.0,6.0,64.36971130371094
1992.0,7.0,65.36854858398438
1992.0,8.0,66.490966796875
1992.0,9.0,66.72319030761719
1992.0,10.0,65.19772338867188
1992.0,11.0,63.71326293945313
1992.0,12.0,62.65137329101563
1993.0,1.0,57.333132934570315
1993.0,2.0,56.757626342773435
1993.0,3.0,58.151910400390626
1993.0,4.0,61.4996337890625
1993.0,5.0,61.51317138671875
1993.0,6.0,63.87732543945313
1993.0,7.0,65.25548706054687
1993.0,8.0,66.06076049804688
1993.0,9.0,65.54766540527345
1993.0,10.0,64.01934204101562
1993.0,11.0,61.47955017089844
1993.0,12.0,60.22287292480469
1994.0,1.0,57.64216613769531
1994.0,2.0,60.22560424804688
1994.0,3.0,59.05747375488281
1994.0,4.0,60.34339599609375
1994.0,5.0,62.07716369628906
1994.0,6.0,63.756979370117186
1994.0,7.0,66.50248413085937
1994.0,8.0,66.8552001953125
1994.0,9.0,66.74809265136719
1994.0,10.0,64.65426025390624
1994.0,11.0,63.809912109375
1994.0,12.0,60.2871826171875
1995.0,1.0,59.177954101562506
1995.0,2.0,58.34584350585938
1995.0,3.0,60.1348876953125
1995.0,4.0,60.544305419921876
1995.0,5.0,61.77680969238281
1995.0,6.0,63.67722778320313
1995.0,7.0,65.4124267578125
1995.0,8.0,65.22660827636719
1995.0,9.0,64.77750854492189
1995.0,10.0,64.86314392089844
1995.0,11.0,64.2281280517578
1995.0,12.0,62.35894165039062
1996.0,1.0,61.30320434570312
1996.0,2.0,58.921423339843756
