Year,Month,Day,RF_in
2026,3,31,0.2332911820966532
2026,4,1,0.0083177124108542
2026,4,2,0.0144508170747798
2026,4,3,0.0346473049721171
2026,4,4,2.2892613436094602e-07
2026,4,5,2.43826279594308e-05
2026,4,6,0.0031676400886328
2026,4,7,0.0018578198064552
2026,4,8,0.8421842319758859
2026,4,9,0.0240547012469274
2026,4,10,0.2426569647467772
2026,4,11,0.0170472465057907
2026,4,12,0.7203961336497977
2026,4,13,0.0109046150067346
2026,4,14,1.2206088438669216e-05
2026,4,15,0.0058416296073666
2026,4,16,2.206818696456918e-06
2026,4,17,0.0052954153543173
2026,4,18,0.0007083148989673
2026,4,19,0.0
2026,4,20,9.601827782569804e-06
2026,4,21,0.0
