,Year,Month,NDVI,datetime
272,2022.0,October,0.7543987654320988,2022-10-01
273,2022.0,November,0.7264604938271606,2022-11-01
274,2022.0,December,0.7302413580246914,2022-12-01
275,2023.0,January,0.7220888888888889,2023-01-01
276,2023.0,February,0.6659987654320989,2023-02-01
277,2023.0,March,0.7536234567901235,2023-03-01
278,2023.0,April,0.7595444444444446,2023-04-01
279,2023.0,May,0.7729543209876543,2023-05-01
280,2023.0,June,0.7329487654320987,2023-06-01
281,2023.0,July,0.7218771604938272,2023-07-01
282,2023.0,August,0.6371672839506173,2023-08-01
283,2023.0,September,0.6458444444444446,2023-09-01
