,Year,Month,RF_mm,RF_in,datetime
0,1920.0,1.0,378.09526909722223,14.885640515638672,1920-01-01
1,1920.0,2.0,44.99443600501543,1.7714344883864344,1920-02-01
2,1920.0,3.0,254.4958526234568,10.019521756829008,1920-03-01
3,1920.0,4.0,119.2844569830247,4.69623846389861,1920-04-01
4,1920.0,5.0,136.15448977623456,5.360412983316321,1920-05-01
5,1920.0,6.0,97.88477768132717,3.853731404776661,1920-06-01
6,1920.0,7.0,111.74043933256172,4.399229894982746,1920-07-01
7,1920.0,8.0,170.70481288580248,6.720661924637893,1920-08-01
8,1920.0,9.0,156.0865764853395,6.1451408065094295,1920-09-01
9,1920.0,10.0,152.99392361111111,6.023382819335084,1920-10-01
10,1920.0,11.0,157.07494212962962,6.184052839749198,1920-11-01
11,1920.0,12.0,296.6148726851852,11.677750893117526,1920-12-01
12,1921.0,1.0,828.9824459876543,32.6371041727423,1921-01-01
13,1921.0,2.0,60.58150679976852,2.3850986929042723,1921-02-01
14,1921.0,3.0,111.75995852623456,4.3999983671745895,1921-03-01
15,1921.0,4.0,59.96186583719136,2.3607033794169827,1921-04-01
16,1921.0,5.0,92.9671344521605,3.6601234036283663,1921-05-01
17,1921.0,6.0,75.55307798032408,2.974530629146617,1921-06-01
18,1921.0,7.0,80.25277295524691,3.159557990364052,1921-07-01
19,1921.0,8.0,86.05922067901234,3.388158294449305,1921-08-01
20,1921.0,9.0,85.27438994984568,3.3572594468443184,1921-09-01
21,1921.0,10.0,162.04692322530863,6.379800126980655,1921-10-01
22,1921.0,11.0,54.43964602623457,2.1432931506391566,1921-11-01
23,1921.0,12.0,379.5418595679012,14.942592896374064,1921-12-01
24,1922.0,1.0,189.1996407214506,7.448804752813016,1922-01-01
25,1922.0,2.0,98.20606674382717,3.866380580465637,1922-02-01
26,1922.0,3.0,95.8463722511574,3.773479222486512,1922-03-01
27,1922.0,4.0,77.58436414930556,3.054502525563211,1922-04-01
28,1922.0,5.0,147.0073905285494,5.787692540494071,1922-05-01
29,1922.0,6.0,28.28376374421296,1.1135340056776757,1922-06-01
30,1922.0,7.0,59.77447434413581,2.35332576158015,1922-07-01
31,1922.0,8.0,99.1016830632716,3.901641065483135,1922-08-01
32,1922.0,9.0,177.7433207947531,6.9977685352265,1922-09-01
33,1922.0,10.0,118.78115354938272,4.676423368085934,1922-10-01
34,1922.0,11.0,168.49582851080248,6.633694035858366,1922-11-01
35,1922.0,12.0,18.42658148871528,0.7254559641226488,1922-12-01
36,1923.0,1.0,340.84514853395063,13.419100335982307,1923-01-01
37,1923.0,2.0,169.0379292052469,6.655036582883737,1923-02-01
38,1923.0,3.0,273.49901138117286,10.767677613432005,1923-03-01
39,1923.0,4.0,148.66569010416666,5.852979925360892,1923-04-01
40,1923.0,5.0,60.653205777391975,2.3879214872988967,1923-05-01
41,1923.0,6.0,29.953022521219136,1.179252855166108,1923-06-01
42,1923.0,7.0,88.68596884645062,3.4915735766319145,1923-07-01
43,1923.0,8.0,80.81920331790124,3.181858398342569,1923-08-01
44,1923.0,9.0,67.84921754436728,2.671229037179814,1923-09-01
45,1923.0,10.0,123.69938753858024,4.87005462750316,1923-10-01
46,1923.0,11.0,59.00280309606482,2.32294500378208,1923-11-01
47,1923.0,12.0,255.3750964506173,10.054137655536117,1923-12-01
48,1924.0,1.0,34.543589650848766,1.359983844521605,1924-01-01
49,1924.0,2.0,90.4713179976852,3.561862913294693,1924-02-01
50,1924.0,3.0,59.54020785108025,2.3441026713023723,1924-03-01
51,1924.0,4.0,292.8871045524691,11.530988368207446,1924-04-01
52,1924.0,5.0,148.64457947530863,5.852148798240497,1924-05-01
53,1924.0,6.0,50.8611472800926,2.002407373231992,1924-06-01
54,1924.0,7.0,125.8375530478395,4.954234371962186,1924-07-01
55,1924.0,8.0,61.91471354166666,2.437587147309712,1924-08-01
56,1924.0,9.0,37.7275089216821,1.4853349969166183,1924-09-01
57,1924.0,10.0,190.2852888695988,7.491546805889715,1924-10-01
58,1924.0,11.0,110.8363956404321,4.363637623639059,1924-11-01
59,1924.0,12.0,121.16396604938272,4.770234883833965,1924-12-01
60,1925.0,1.0,123.07245852623456,4.845372382922621,1925-01-01
61,1925.0,2.0,97.2760597511574,3.8297661319353313,1925-02-01
62,1925.0,3.0,120.70929783950618,4.75233456061048,1925-03-01
63,1925.0,4.0,118.948543595679,4.683013527388938,1925-04-01
64,1925.0,5.0,64.4445469232253,2.537186886741154,1925-05-01
65,1925.0,6.0,91.27055603780865,3.5933289778664825,1925-06-01
66,1925.0,7.0,114.31489920910494,4.500586583035628,1925-07-01
