,Month,tmean_f
421,February,72.08135036892361
422,March,73.88408745659723
423,April,74.38762749565973
424,May,75.66629503038195
425,June,77.27925889756945
426,July,78.19920789930556
427,August,79.13663194444445
428,September,78.52911241319444
429,October,77.57118598090278
430,November,75.23281521267361
431,December,73.70303819444445
432,January,71.58681098090278
