Year,Month,RF_mm,RF_in,datetime
1920.0,1.0,218.4304606119792,8.599624433542488,1920-01-01
1920.0,2.0,77.15484619140625,3.037592369740404,1920-02-01
1920.0,3.0,203.36839463975696,8.006629710226653,1920-03-01
1920.0,4.0,73.33127170138889,2.8870579409995627,1920-04-01
1920.0,5.0,101.54366048177084,3.997781908731135,1920-05-01
1920.0,6.0,45.719573974609375,1.799983227346826,1920-06-01
1920.0,7.0,28.24719068739149,1.1120941215508464,1920-07-01
1920.0,8.0,92.96550157335068,3.660059117061051,1920-08-01
1920.0,9.0,30.503326416015625,1.2009183628352609,1920-09-01
1920.0,10.0,107.52402750651042,4.233229429390175,1920-10-01
1920.0,11.0,29.70623779296875,1.1695369209830218,1920-11-01
1920.0,12.0,317.6802571614583,12.507096738640092,1920-12-01
1921.0,1.0,524.751953125,20.65952571358268,1921-01-01
1921.0,2.0,114.07204861111111,4.4910255358705164,1921-02-01
1921.0,3.0,76.54769558376736,3.013688802510526,1921-03-01
1921.0,4.0,63.94664171006944,2.517584319294073,1921-04-01
1921.0,5.0,130.8695068359375,5.152342788816437,1921-05-01
1921.0,6.0,2.574522442287869,0.1013591512711759,1921-06-01
1921.0,7.0,30.554372151692707,1.202928037468217,1921-07-01
1921.0,8.0,40.8934326171875,1.609977662093996,1921-08-01
1921.0,9.0,27.137705485026043,1.0684136017726789,1921-09-01
1921.0,10.0,198.02366807725696,7.796207404616416,1921-10-01
1921.0,11.0,36.34020657009549,1.4307167940982477,1921-11-01
1921.0,12.0,88.99922688802083,3.503906570394521,1921-12-01
1922.0,1.0,175.83443196614584,6.922615431738025,1922-01-01
1922.0,2.0,201.402099609375,7.929216520054134,1922-02-01
1922.0,3.0,130.25858561197916,5.128290772125164,1922-03-01
1922.0,4.0,87.76348198784723,3.4552551963719385,1922-04-01
1922.0,5.0,21.64943610297309,0.8523400040540587,1922-05-01
1922.0,6.0,30.08182101779514,1.184323662117919,1922-06-01
1922.0,7.0,25.081666734483505,0.9874671942710042,1922-07-01
1922.0,8.0,36.51709662543403,1.4376809695052768,1922-08-01
1922.0,9.0,85.15703667534723,3.352639239186899,1922-09-01
1922.0,10.0,76.35286458333333,3.0060182906824147,1922-10-01
1922.0,11.0,132.90904405381946,5.232639529677932,1922-11-01
1922.0,12.0,55.47147962782118,2.183916520780361,1922-12-01
1923.0,1.0,649.5880533854166,25.57433281044948,1923-01-01
1923.0,2.0,409.4870334201389,16.12153674882437,1923-02-01
1923.0,3.0,366.6299641927083,14.434250558768044,1923-03-01
1923.0,4.0,492.5655924479167,19.3923461593668,1923-04-01
1923.0,5.0,53.84405517578125,2.119844691959892,1923-05-01
1923.0,6.0,25.24914211697049,0.9940607132665548,1923-06-01
1923.0,7.0,21.29567633734809,0.8384124542263028,1923-07-01
1923.0,8.0,120.35919867621529,4.738551128984853,1923-08-01
1923.0,9.0,268.10682508680554,10.555386814441164,1923-09-01
1923.0,10.0,74.92228868272569,2.9496964048317205,1923-10-01
1923.0,11.0,41.091145833333336,1.6177616469816274,1923-11-01
1923.0,12.0,252.17008463541663,9.92795608800853,1923-12-01
1924.0,1.0,25.13422139485677,0.989536275388062,1924-01-01
1924.0,2.0,29.006500244140625,1.1419881985882137,1924-02-01
1924.0,3.0,306.9790310329861,12.085788623345907,1924-03-01
1924.0,4.0,441.7562662760417,17.391978987245736,1924-04-01
1924.0,5.0,140.20197211371527,5.519762681642334,1924-05-01
1924.0,6.0,74.46028645833333,2.931507340879265,1924-06-01
1924.0,7.0,74.66933186848958,2.939737475137385,1924-07-01
1924.0,8.0,45.20482381184896,1.7797174729074394,1924-08-01
1924.0,9.0,49.16283501519097,1.93554468563744,1924-09-01
1924.0,10.0,186.5215793185764,7.343369264510882,1924-10-01
