,Month,tmean_f
421,February,67.79652099609375
422,March,68.52814331054688
423,April,69.6816650390625
424,May,69.90833435058593
425,June,71.10916748046876
426,July,72.22669372558593
427,August,72.71589050292968
428,September,72.50916748046875
429,October,71.77758178710937
430,November,70.37832946777343
431,December,68.97650146484375
432,January,67.94249572753907
