,Month,Temp,Year,datetime
0,1.0,62.60603298611111,,1990-01-01
1,2.0,60.01370171440972,,1990-02-01
2,3.0,60.49828287760417,,1990-03-01
3,4.0,62.43020833333334,,1990-04-01
4,5.0,63.30440538194445,,1990-05-01
5,6.0,64.92413194444444,,1990-06-01
6,7.0,65.89369845920139,,1990-07-01
7,8.0,67.04755859375001,,1990-08-01
8,9.0,67.50296766493057,,1990-09-01
9,10.0,65.69998914930557,,1990-10-01
10,11.0,65.69573838975694,,1990-11-01
11,12.0,61.619959852430554,,1990-12-01
12,1.0,59.04443630642361,,1991-01-01
13,2.0,60.639759657118056,,1991-02-01
14,3.0,60.66131727430556,,1991-03-01
15,4.0,61.46943901909722,,1991-04-01
16,5.0,62.85155164930555,,1991-05-01
17,6.0,63.61551920572917,,1991-06-01
18,7.0,64.74124891493057,,1991-07-01
19,8.0,67.20164930555555,,1991-08-01
20,9.0,65.93869900173611,,1991-09-01
21,10.0,64.23352593315971,,1991-10-01
22,11.0,64.41921115451389,,1991-11-01
23,12.0,62.43499891493056,,1991-12-01
24,1.0,58.41431477864583,,1992-01-01
25,2.0,58.98351779513889,,1992-02-01
26,3.0,59.97781304253472,,1992-03-01
27,4.0,61.11443956163194,,1992-04-01
28,5.0,63.46790364583333,,1992-05-01
29,6.0,65.7611083984375,,1992-06-01
30,7.0,66.38528645833334,,1992-07-01
31,8.0,67.50074055989583,,1992-08-01
32,9.0,67.57628851996529,,1992-09-01
33,10.0,66.14697265625,,1992-10-01
34,11.0,64.69935438368056,,1992-11-01
35,12.0,62.95304633246528,,1992-12-01
36,1.0,58.63420138888889,,1993-01-01
37,2.0,57.475490993923614,,1993-02-01
38,3.0,59.887386067708334,,1993-03-01
39,4.0,61.936404079861106,,1993-04-01
40,5.0,62.24352756076389,,1993-05-01
41,6.0,64.51643880208334,,1993-06-01
42,7.0,65.77453342013888,,1993-07-01
43,8.0,66.019384765625,,1993-08-01
44,9.0,65.74376085069444,,1993-09-01
45,10.0,64.90390625,,1993-10-01
46,11.0,62.07655164930556,,1993-11-01
47,12.0,60.459141710069446,,1993-12-01
48,1.0,58.589879014756946,,1994-01-01
49,2.0,60.70487738715278,,1994-02-01
50,3.0,60.26662326388889,,1994-03-01
51,4.0,61.72409939236111,,1994-04-01
52,5.0,62.976888020833336,,1994-05-01
53,6.0,64.36894802517361,,1994-06-01
54,7.0,66.7877956814236,,1994-07-01
55,8.0,66.88929036458333,,1994-08-01
56,9.0,66.49040798611111,,1994-09-01
57,10.0,64.88422580295139,,1994-10-01
58,11.0,64.91850043402778,,1994-11-01
59,12.0,60.6876708984375,,1994-12-01
60,1.0,58.7803466796875,,1995-01-01
61,2.0,58.791927083333334,,1995-02-01
62,3.0,61.425786675347226,,1995-03-01
63,4.0,62.77642686631945,,1995-04-01
64,5.0,63.36094835069444,,1995-05-01
65,6.0,64.51693793402777,,1995-06-01
66,7.0,66.27192925347222,,1995-07-01
67,8.0,66.06304253472223,,1995-08-01
68,9.0,64.92713487413195,,1995-09-01
69,10.0,65.6421875,,1995-10-01
70,11.0,63.77744140625,,1995-11-01
71,12.0,61.72950303819444,,1995-12-01
72,1.0,61.791943359375,,1996-01-01
73,2.0,59.89807942708333,,1996-02-01
74,3.0,60.11054958767362,,1996-03-01
75,4.0,63.554264322916666,,1996-04-01
76,5.0,64.93967827690972,,1996-05-01
77,6.0,66.01831597222221,,1996-06-01
78,7.0,66.92425130208333,,1996-07-01
79,8.0,65.71585828993057,,1996-08-01
80,9.0,66.30212131076388,,1996-09-01
81,10.0,65.52301432291667,,1996-10-01
82,11.0,65.18024088541667,,1996-11-01
83,12.0,62.008154296875,,1996-12-01
84,1.0,60.42253689236111,,1997-01-01
85,2.0,60.24827745225694,,1997-02-01
86,3.0,61.694677734375006,,1997-03-01
87,4.0,62.03973524305556,,1997-04-01
88,5.0,63.52876790364584,,1997-05-01
89,6.0,66.47698025173611,,1997-06-01
90,7.0,66.65518663194445,,1997-07-01
91,8.0,65.81453179253472,,1997-08-01
92,9.0,66.53802083333333,,1997-09-01
93,10.0,65.05650499131944,,1997-10-01
94,11.0,63.31696234809027,,1997-11-01
95,12.0,60.79647894965278,,1997-12-01
96,1.0,59.069140625,,1998-01-01
97,2.0,58.867285156250006,,1998-02-01
98,3.0,60.672726779513894,,1998-03-01
99,4.0,62.38790961371528,,1998-04-01
100,5.0,62.774251302083336,,1998-05-01
101,6.0,64.09329427083333,,1998-06-01
102,7.0,64.66004774305556,,1998-07-01
103,8.0,65.9049533420139,,1998-08-01
104,9.0,65.81910264756945,,1998-09-01
105,10.0,65.22001410590278,,1998-10-01
106,11.0,64.41668294270833,,1998-11-01
107,12.0,62.161770290798614,,1998-12-01
108,1.0,61.08550889756944,,1999-01-01
109,2.0,60.491083441840274,,1999-02-01
110,3.0,61.197300889756946,,1999-03-01
111,4.0,61.71793348524305,,1999-04-01
112,5.0,63.46724175347222,,1999-05-01
113,6.0,64.16324869791666,,1999-06-01
114,7.0,64.51552734375,,1999-07-01
115,8.0,65.544580078125,,1999-08-01
116,9.0,64.95352647569445,,1999-09-01
117,10.0,64.17759331597222,,1999-10-01
118,11.0,63.136105685763894,,1999-11-01
119,12.0,61.7799533420139,,1999-12-01
120,1.0,59.81678059895833,,2000-01-01
121,2.0,59.903325737847226,,2000-02-01
122,3.0,60.9645263671875,,2000-03-01
123,4.0,62.16554633246528,,2000-04-01
124,5.0,63.75303548177084,,2000-05-01
125,6.0,64.88896484375,,2000-06-01
126,7.0,66.54281955295139,,2000-07-01
127,8.0,67.00357801649307,,2000-08-01
128,9.0,66.3771484375,,2000-09-01
129,10.0,65.32569444444445,,2000-10-01
130,11.0,63.89091254340278,,2000-11-01
131,12.0,61.202764214409726,,2000-12-01
132,1.0,61.162196180555554,,2001-01-01
133,2.0,61.04520941840278,,2001-02-01
134,3.0,60.88632269965278,,2001-03-01
135,4.0,62.82741427951389,,2001-04-01
136,5.0,62.889919704861114,,2001-05-01
137,6.0,64.75571560329861,,2001-06-01
138,7.0,66.10003255208333,,2001-07-01
139,8.0,67.4757568359375,,2001-08-01
140,9.0,66.69374457465278,,2001-09-01
141,10.0,65.05115559895833,,2001-10-01
142,11.0,64.85893012152778,,2001-11-01
143,12.0,63.26197374131945,,2001-12-01
144,1.0,61.81524793836805,,2002-01-01
145,2.0,59.6990234375,,2002-02-01
146,3.0,61.34501953125,,2002-03-01
147,4.0,63.732541232638894,,2002-04-01
