Year,Month,Day,RF_in
2026,3,31,0.0121927748062965
2026,4,1,0.0023852570174884
2026,4,2,0.0002580513188868
2026,4,3,0.001565648594646
2026,4,4,0.0
2026,4,5,8.090969841067942e-05
2026,4,6,0.0002811095730097
2026,4,7,0.0
2026,4,8,0.1915330016324457
2026,4,9,0.0100106072168581
2026,4,10,0.5251808496539929
2026,4,11,0.2758305800764162
2026,4,12,0.2379679427244717
2026,4,13,0.1316731296174783
2026,4,14,0.0053104316457038
2026,4,15,0.0125448880140457
2026,4,16,0.0004437693565014
2026,4,17,0.0012935618217663
2026,4,18,0.0051909993964241
2026,4,19,0.0028043587307222
2026,4,20,0.0006722595064287
2026,4,21,0.007448081454765326
